'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CANTERBURY RACECOURSE New South Wales for March 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CANTERBURY RACECOURSE,01/03/2010,2.8,3.0, ,20.4,18.7,94,62,5.45,9.73
CANTERBURY RACECOURSE,02/03/2010,4.3,5.4, ,21.9,16.5,73,47,4.64,16.52
CANTERBURY RACECOURSE,03/03/2010,4.1,0.0, ,23.9,14.6,90,55,2.78,22.36
CANTERBURY RACECOURSE,04/03/2010,3.8,0.0, ,26.1,13.9,93,60,2.75,19.55
CANTERBURY RACECOURSE,05/03/2010,3.3, , ,25.3,20.8,94,64,2.44,15.63
CANTERBURY RACECOURSE,06/03/2010,4.4,13.8, ,28.6,20.6,95,60,1.73,22.41
CANTERBURY RACECOURSE,07/03/2010,4.5,0.0, ,27.4,21.1,93,62,5.21,20.57
CANTERBURY RACECOURSE,08/03/2010,5.1, , ,30.5,20.7,92,40,3.34,20.03
CANTERBURY RACECOURSE,09/03/2010,6.5,0.2, ,29.7,17.5,64,35,3.91,26.59
CANTERBURY RACECOURSE,10/03/2010,3.5,0.0, ,20.9,17.6,81,55,5.01,12.29
CANTERBURY RACECOURSE,11/03/2010,5.2,0.0, ,22.9,17.4,69,50,5.46,23.27
CANTERBURY RACECOURSE,12/03/2010,5.1,0.0, ,23.0,17.6,63,49,5.08,21.18
CANTERBURY RACECOURSE,13/03/2010,3.7,0.0, ,23.6,14.2,91,53,3.11,19.00
CANTERBURY RACECOURSE,14/03/2010,3.8,3.0, ,24.0,14.7,96,52,2.07,21.52
CANTERBURY RACECOURSE,15/03/2010,4.1,0.0, ,26.4,15.3,89,50,1.63,23.06
CANTERBURY RACECOURSE,16/03/2010,4.4,0.0, ,27.5,13.9,96,37,1.38,25.53
CANTERBURY RACECOURSE,17/03/2010,4.8,0.0, ,28.1,11.6,97,33,1.84,25.93
CANTERBURY RACECOURSE,18/03/2010,4.6,0.0, ,28.1,13.5,96,42,1.96,24.93
CANTERBURY RACECOURSE,19/03/2010,4.6,0.4, ,31.4,13.9,97,31,1.24,24.71
CANTERBURY RACECOURSE,20/03/2010,5.1,0.0, ,31.0,16.6,93,36,2.14,24.57
CANTERBURY RACECOURSE,21/03/2010,6.5,0.0, ,35.1,16.3,89,22,3.58,21.71
CANTERBURY RACECOURSE,22/03/2010,4.0,0.0, ,24.8,19.6,82,60,3.28,19.93
CANTERBURY RACECOURSE,23/03/2010,4.6,0.2, ,29.5,15.5,100,35,2.01,23.80
CANTERBURY RACECOURSE,24/03/2010,4.0,0.0, ,25.5,17.1,90,59,3.08,21.48
CANTERBURY RACECOURSE,25/03/2010,4.2,0.0, ,27.5,16.0,92,51,2.79,21.78
CANTERBURY RACECOURSE,26/03/2010,5.2,0.0, ,34.3,17.3,96,31,2.31,22.56
CANTERBURY RACECOURSE,27/03/2010,4.3,0.0, ,27.4,21.1,87,62,3.88,20.43
CANTERBURY RACECOURSE,28/03/2010,4.0,0.0, ,28.7,18.3,94,59,2.40,21.07
CANTERBURY RACECOURSE,29/03/2010,3.1,0.0, ,27.6,21.0,92,52,1.90,13.71
CANTERBURY RACECOURSE,30/03/2010,1.8,3.0, ,21.7,19.9,94,82,2.15,9.10
CANTERBURY RACECOURSE,31/03/2010,3.0, , ,22.6,18.3,93,62,4.02,13.70
Totals:,,132.4,29, ,,,,,, 
