'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COBAR AIRPORT New South Wales for April 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COBAR AIRPORT,01/04/2009,6.3,0.0, ,30.7,18.0,62,36,4.93,21.14
COBAR AIRPORT,02/04/2009,5.9,0.0, ,31.3,20.2,71,34,4.10,20.84
COBAR AIRPORT,03/04/2009,6.1,0.0, ,32.6,21.5,70,33,4.19,19.85
COBAR AIRPORT,04/04/2009,5.7,0.0, ,24.8,15.6,61,29,4.93,22.22
COBAR AIRPORT,05/04/2009,5.1,0.0, ,24.8,7.5,66,21,3.67,22.63
COBAR AIRPORT,06/04/2009,5.1,0.0, ,23.0,7.8,68,22,4.36,22.13
COBAR AIRPORT,07/04/2009,5.1,0.0, ,25.2,7.7,61,27,4.00,21.82
COBAR AIRPORT,08/04/2009,4.8,0.0, ,28.2,11.3,67,34,3.36,20.46
COBAR AIRPORT,09/04/2009,4.7,0.0, ,28.4,17.7,93,32,4.05,17.08
COBAR AIRPORT,10/04/2009,2.3,17.6, ,21.3,16.5,93,66,2.66,10.89
COBAR AIRPORT,11/04/2009,3.0,2.6, ,24.3,15.8,95,63,3.37,16.05
COBAR AIRPORT,12/04/2009,2.8,3.4, ,23.8,17.0,94,60,2.48,15.00
COBAR AIRPORT,13/04/2009,2.7,0.0, ,23.7,16.4,96,62,2.41,14.10
COBAR AIRPORT,14/04/2009,2.8,0.8, ,24.0,15.0,96,58,1.94,16.28
COBAR AIRPORT,15/04/2009,4.7,0.0, ,28.3,14.6,90,26,3.33,20.31
COBAR AIRPORT,16/04/2009,4.5,0.0, ,28.9,14.3,81,26,2.82,19.98
COBAR AIRPORT,17/04/2009,3.8,0.0, ,24.0,9.0,86,29,2.60,20.52
COBAR AIRPORT,18/04/2009,3.8,0.0, ,24.2,8.3,91,32,2.80,20.11
COBAR AIRPORT,19/04/2009,4.2,0.0, ,25.6,9.1,81,28,3.05,19.81
COBAR AIRPORT,20/04/2009,4.5,0.0, ,24.5,13.7,71,26,3.53,19.81
COBAR AIRPORT,21/04/2009,4.2,0.0, ,23.9,9.4,72,36,3.82,19.77
COBAR AIRPORT,22/04/2009,4.2,0.0, ,24.4,13.3,77,31,3.62,19.21
COBAR AIRPORT,23/04/2009,4.5,0.0, ,26.0,12.9,78,31,3.84,19.10
COBAR AIRPORT,24/04/2009,4.9,0.0, ,25.1,17.4,77,32,6.41,11.26
COBAR AIRPORT,25/04/2009,4.3,0.4, ,22.9,12.8,81,35,5.61,16.08
COBAR AIRPORT,26/04/2009,3.3,0.6, ,17.7,10.8,92,39,5.80,16.46
COBAR AIRPORT,27/04/2009,3.1,0.0, ,19.4,4.3,87,37,3.27,18.49
COBAR AIRPORT,28/04/2009,3.0,0.6, ,19.7,12.3,94,44,4.10,16.50
COBAR AIRPORT,29/04/2009,2.4,0.2, ,16.7,4.5,87,37,2.12,17.44
COBAR AIRPORT,30/04/2009,2.5,0.0, ,17.3,0.0,84,33,1.78,18.73
Totals:,,124.3,26.2, ,,,,,, 
