'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOSS VALE New South Wales for May 2012,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 June 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOSS VALE,01/05/2012,2.1,0.0, ,17.5,6.5,100,58,4.22,13.32
MOSS VALE,02/05/2012,1.7,0.2, ,19.4,6.1,100,60,2.37,9.49
MOSS VALE,03/05/2012,2.1,2.4, ,15.6,7.3,100,48,3.89,13.98
MOSS VALE,04/05/2012,2.1,0.0, ,15.1,2.8,100,46,3.56,13.83
MOSS VALE,05/05/2012,1.4,0.0, ,13.9,1.6,100,66,3.13,11.14
MOSS VALE,06/05/2012,2.1,0.2, ,14.3,3.3,100,51,5.00,13.47
MOSS VALE,07/05/2012,1.3,0.0, ,12.3,4.2,100,64,4.19,6.07
MOSS VALE,08/05/2012,1.9,0.0, ,17.7,2.7,100,51,3.06,12.07
MOSS VALE,09/05/2012,2.6,0.0, ,21.4,5.0,87,43,3.44,11.95
MOSS VALE,10/05/2012,2.4,0.0, ,21.7,7.3,100,40,3.03,11.55
MOSS VALE,11/05/2012,2.7,0.0, ,20.9,9.6,90,43,4.13,11.69
MOSS VALE,12/05/2012,2.2,0.0, ,13.3,5.5,100,42,6.11,10.97
MOSS VALE,13/05/2012,1.6,0.0, ,10.3,4.7,98,63,9.27,9.63
MOSS VALE,14/05/2012,1.3,0.2, ,10.6,0.3,100,61,3.16,11.03
MOSS VALE,15/05/2012,1.3,0.0, ,13.0,-0.9,100,62,2.77,11.04
MOSS VALE,16/05/2012,1.1,0.2, ,14.2,-2.0,100,58,1.36,10.63
MOSS VALE,17/05/2012,1.2,0.4, ,15.7,-0.2,100,58,1.37,10.62
MOSS VALE,18/05/2012,1.7,0.2, ,17.2,1.7,100,35,2.03,10.82
MOSS VALE,19/05/2012,1.9,0.0, ,15.6,1.8,100,39,3.11,10.50
MOSS VALE,20/05/2012,0.9,0.0, ,13.3,0.8,100,73,2.16,6.51
MOSS VALE,21/05/2012,1.3,0.4, ,15.5,-0.5,100,51,1.77,10.46
MOSS VALE,22/05/2012,1.9,0.0, ,13.8,2.3,100,50,5.68,10.47
MOSS VALE,23/05/2012,2.4,0.0, ,16.5,3.9,81,38,4.27,10.36
MOSS VALE,24/05/2012,2.1,0.0, ,15.6,6.1,100,49,6.55,5.18
MOSS VALE,25/05/2012,1.9,12.6, ,11.8,8.6,100,53,9.03,7.77
MOSS VALE,26/05/2012,1.4,0.0, ,10.2,4.2,98,66,10.40,7.36
MOSS VALE,27/05/2012,1.1,0.0, ,12.1,3.5,100,70,3.29,8.95
MOSS VALE,28/05/2012,1.0,0.2, ,11.8,0.9,100,71,3.05,7.87
MOSS VALE,29/05/2012,1.1,0.2, ,14.3,5.8,100,68,2.45,8.46
MOSS VALE,30/05/2012,0.9,0.2, ,14.1,1.3,100,63,1.26,8.84
MOSS VALE,31/05/2012,0.9,0.2, ,13.6,1.5,100,71,1.66,8.12
Totals:,,51.6,17.6, ,,,,,, 
