'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOSS VALE New South Wales for February 2015,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 March 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOSS VALE,01/02/2015,3.2,0.0, ,21.5,9.8,97,64,2.73,17.30
MOSS VALE,02/02/2015,3.1,12.4, ,19.3,10.8,95,72,5.40,18.16
MOSS VALE,03/02/2015,4.2,0.0, ,20.0,11.4,93,54,3.43,24.74
MOSS VALE,04/02/2015,2.5,0.0, ,17.3,9.1,97,72,3.56,14.54
MOSS VALE,05/02/2015,2.4,2.8, ,19.5,12.7,97,72,3.51,11.99
MOSS VALE,06/02/2015,3.8,0.2, ,21.0,9.1,98,60,2.09,23.80
MOSS VALE,07/02/2015,5.0,0.2, ,25.0,7.8,97,55,2.64,29.70
MOSS VALE,08/02/2015,6.2,0.0, ,30.4,11.4,97,31,3.10,27.55
MOSS VALE,09/02/2015,2.2,0.0, ,20.2,15.2,96,76,5.04,10.00
MOSS VALE,10/02/2015,4.0,1.8, ,24.9,15.9,96,63,3.75,20.08
MOSS VALE,11/02/2015,5.4,0.0, ,25.8,17.2,94,51,5.99,24.84
MOSS VALE,12/02/2015,4.0,0.0, ,24.2,14.9,96,54,4.80,16.92
MOSS VALE,13/02/2015,3.2,1.2, ,22.1,15.6,97,68,2.85,16.79
MOSS VALE,14/02/2015,3.1,0.0, ,22.2,14.8,96,63,5.70,12.06
MOSS VALE,15/02/2015,4.5,4.2, ,25.1,12.9,97,50,2.56,23.61
MOSS VALE,16/02/2015,4.1,3.8, ,25.1,15.5,97,60,4.41,19.65
MOSS VALE,17/02/2015,5.5,0.0, ,24.9,15.0,97,51,6.72,27.85
MOSS VALE,18/02/2015,5.0,0.0, ,24.9,15.8,92,55,6.94,23.11
MOSS VALE,19/02/2015,3.9,0.4, ,24.0,15.0,96,64,5.22,19.50
MOSS VALE,20/02/2015,3.6,1.4, ,24.4,16.4,96,63,4.26,16.91
MOSS VALE,21/02/2015,2.1,1.8, ,20.7,15.5,97,77,3.73,9.42
MOSS VALE,22/02/2015,2.8,6.8, ,23.4,15.7,96,74,4.56,13.47
MOSS VALE,23/02/2015,3.6,0.0, ,24.4,16.3,95,68,4.68,17.69
MOSS VALE,24/02/2015,2.0,0.0, ,19.0,16.6,97,81,4.60,10.05
MOSS VALE,25/02/2015,1.7,2.0, ,17.5,14.6,97,84,3.84,8.72
MOSS VALE,26/02/2015,3.3,1.0, ,24.9,13.7,97,57,3.47,13.76
MOSS VALE,27/02/2015,3.7,23.8, ,23.7,13.6,96,62,3.68,19.36
MOSS VALE,28/02/2015,4.2,0.0, ,26.2,14.9,97,58,3.64,20.98
Totals:,,102.3,63.8, ,,,,,, 
