'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for YOUNG AIRPORT New South Wales for December 2016,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 January 2017,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
YOUNG AIRPORT,01/12/2016,6.1,0.0, ,30.8,8.7,89,20,2.31,26.64
YOUNG AIRPORT,02/12/2016,5.4,0.0, ,29.8,8.0,91,20,2.69,18.65
YOUNG AIRPORT,03/12/2016,7.5,0.0, ,34.7,9.6,93,17,3.02,28.10
YOUNG AIRPORT,04/12/2016,6.4,0.0, ,35.2,10.7,83,22,2.88,19.13
YOUNG AIRPORT,05/12/2016,5.4,0.0, ,34.9,18.8,79,28,2.60,15.53
YOUNG AIRPORT,06/12/2016, ,1.0, ,23.4,18.5,93,43,2.58, 
YOUNG AIRPORT,07/12/2016,6.1,1.2, ,29.5,7.8,99,18,2.02,29.82
YOUNG AIRPORT,08/12/2016,7.5,0.2, ,33.3,7.5,99,23,4.92,21.30
YOUNG AIRPORT,09/12/2016,5.7,4.4, ,21.8,9.4,99,27,4.97,28.61
YOUNG AIRPORT,10/12/2016,5.9,0.0, ,27.4,2.5,96,18,2.25,29.86
YOUNG AIRPORT,11/12/2016,6.7,0.0, ,30.9,6.0,96,13,2.44,29.77
YOUNG AIRPORT,12/12/2016,7.7,0.0, ,34.5,14.0,92,17,3.16,29.07
YOUNG AIRPORT,13/12/2016,8.3,0.0, ,35.9,11.6,86,15,3.96,24.92
YOUNG AIRPORT,14/12/2016,4.1,0.0, ,29.9,17.6,97,30,3.51,7.50
YOUNG AIRPORT,15/12/2016,2.3,1.8, ,21.8,18.0,98,70,3.79,8.39
YOUNG AIRPORT,16/12/2016,1.8,4.4, ,24.1,14.6,99,72,2.67,5.22
YOUNG AIRPORT,17/12/2016,7.1,27.4, ,30.3,15.2,100,24,4.60,26.92
YOUNG AIRPORT,18/12/2016,6.5,0.0, ,26.7,7.4,92,12,3.00,30.54
YOUNG AIRPORT,19/12/2016,6.5,0.0, ,29.6,10.4,87,25,2.83,29.07
YOUNG AIRPORT,20/12/2016,8.0,0.0, ,34.0,10.7,95,20,4.37,25.81
YOUNG AIRPORT,21/12/2016,6.8,0.0, ,29.3,6.7,93,19,3.04,30.36
YOUNG AIRPORT,22/12/2016,7.4,0.0, ,32.6,10.8,92,22,3.25,30.28
YOUNG AIRPORT,23/12/2016,7.2,0.0, ,34.4,14.9,86,20,2.68,28.21
YOUNG AIRPORT,24/12/2016,5.5,0.0, ,33.2,16.3,89,31,3.57,14.09
YOUNG AIRPORT,25/12/2016,7.2,3.0, ,32.7,13.0,95,26,3.58,28.26
YOUNG AIRPORT,26/12/2016,6.8,0.0, ,33.4,15.6,92,31,3.37,25.73
YOUNG AIRPORT,27/12/2016,7.7,0.0, ,35.4,17.4,89,24,3.39,27.60
YOUNG AIRPORT,28/12/2016,7.4,0.0, ,34.3,18.1,83,26,4.44,22.25
YOUNG AIRPORT,29/12/2016,6.8,0.0, ,36.2,19.6,92,24,3.99,17.53
YOUNG AIRPORT,30/12/2016,5.7,2.0, ,35.6,21.6,96,37,3.71,16.00
YOUNG AIRPORT,31/12/2016,7.4,14.0, ,33.8,20.0,100,21,2.85,30.15
Totals:,,190.9,59.4, ,,,,,, 
