'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAMPBELLTOWN (MOUNT ANNAN) New South Wales for May 2012,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 June 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAMPBELLTOWN (MOUNT ANNAN),01/05/2012,1.8,0.0, ,22.0,7.3,99,52,1.10,13.88
CAMPBELLTOWN (MOUNT ANNAN),02/05/2012,1.9,0.0, ,24.4,7.2,99,46,1.10,11.88
CAMPBELLTOWN (MOUNT ANNAN),03/05/2012,2.1,0.0, ,22.3,10.3,99,37,1.47,13.85
CAMPBELLTOWN (MOUNT ANNAN),04/05/2012,2.4,0.0, ,20.9,6.1,89,35,2.30,13.90
CAMPBELLTOWN (MOUNT ANNAN),05/05/2012,2.0,0.0, ,21.0,7.1,95,47,2.02,10.16
CAMPBELLTOWN (MOUNT ANNAN),06/05/2012,2.1,0.0, ,21.1,4.4,98,33,1.62,13.70
CAMPBELLTOWN (MOUNT ANNAN),07/05/2012,1.2,0.0, ,18.4,6.1,97,47,0.90,6.33
CAMPBELLTOWN (MOUNT ANNAN),08/05/2012,1.6,0.0, ,23.9,4.2,99,33,0.71,12.30
CAMPBELLTOWN (MOUNT ANNAN),09/05/2012,1.7,0.0, ,25.4,5.1,99,38,0.79,12.18
CAMPBELLTOWN (MOUNT ANNAN),10/05/2012,1.8,0.0, ,27.5,7.7,98,31,0.79,11.04
CAMPBELLTOWN (MOUNT ANNAN),11/05/2012,2.0,0.0, ,27.0,9.3,99,30,1.18,10.19
CAMPBELLTOWN (MOUNT ANNAN),12/05/2012,2.1,0.0, ,19.5,8.5,94,29,2.16,10.10
CAMPBELLTOWN (MOUNT ANNAN),13/05/2012,2.2,0.0, ,17.2,8.9,94,42,3.54,11.32
CAMPBELLTOWN (MOUNT ANNAN),14/05/2012,1.7,0.0, ,18.0,2.4,97,40,1.84,11.42
CAMPBELLTOWN (MOUNT ANNAN),15/05/2012,1.9,0.0, ,19.9,3.4,97,40,1.98,11.44
CAMPBELLTOWN (MOUNT ANNAN),16/05/2012,1.4,0.0, ,20.4,3.6,99,37,0.91,11.29
CAMPBELLTOWN (MOUNT ANNAN),17/05/2012,1.6,0.0, ,20.8,4.6,99,42,1.36,11.21
CAMPBELLTOWN (MOUNT ANNAN),18/05/2012,1.4,0.0, ,21.4,4.7,99,41,0.97,11.12
CAMPBELLTOWN (MOUNT ANNAN),19/05/2012,1.6,0.0, ,21.7,2.4,99,32,1.19,10.66
CAMPBELLTOWN (MOUNT ANNAN),20/05/2012,1.3,0.0, ,19.2,4.8,97,57,1.32,8.69
CAMPBELLTOWN (MOUNT ANNAN),21/05/2012,1.5,0.0, ,20.0,6.0,99,49,1.59,10.78
CAMPBELLTOWN (MOUNT ANNAN),22/05/2012,1.5,0.0, ,20.2,2.3,99,36,1.28,10.71
CAMPBELLTOWN (MOUNT ANNAN),23/05/2012,1.4,0.0, ,21.2,1.1,99,36,1.04,10.62
CAMPBELLTOWN (MOUNT ANNAN),24/05/2012,0.7,0.0, ,14.1,1.5,99,69,0.59,4.04
CAMPBELLTOWN (MOUNT ANNAN),25/05/2012,1.8,11.6, ,17.9,10.1,99,37,2.64,7.09
CAMPBELLTOWN (MOUNT ANNAN),26/05/2012,2.1,0.0, ,15.6,6.5,80,43,3.51,9.35
CAMPBELLTOWN (MOUNT ANNAN),27/05/2012,1.9,0.0, ,19.1,5.3,94,38,2.34,9.78
CAMPBELLTOWN (MOUNT ANNAN),28/05/2012,1.6,0.0, ,19.0,4.9,97,45,1.97,9.24
CAMPBELLTOWN (MOUNT ANNAN),29/05/2012,1.2,0.0, ,18.9,7.2,99,57,1.46,6.72
CAMPBELLTOWN (MOUNT ANNAN),30/05/2012,1.5,0.0, ,19.3,6.9,99,48,2.00,8.31
CAMPBELLTOWN (MOUNT ANNAN),31/05/2012,1.1,0.0, ,19.1,6.0,99,53,1.07,7.57
Totals:,,52.1,11.6, ,,,,,, 
