'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for WILCANNIA AERODROME New South Wales for June 2016,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 July 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
WILCANNIA AERODROME,01/06/2016,2.1,0.2, ,18.9,7.5,92,45,2.94,12.40
WILCANNIA AERODROME,02/06/2016,1.8,0.0, ,18.9,4.8,96,59,3.09,11.36
WILCANNIA AERODROME,03/06/2016,1.2,0.0, ,16.3,9.1,95,72,2.72,8.11
WILCANNIA AERODROME,04/06/2016,1.3,0.2, ,13.8,10.8,94,72,5.25,5.65
WILCANNIA AERODROME,05/06/2016,2.4,0.0, ,18.1,5.2,92,42,4.06,10.26
WILCANNIA AERODROME,06/06/2016,2.8,0.0, ,19.2,9.2,84,44,5.21,11.55
WILCANNIA AERODROME,07/06/2016,2.5,0.0, ,18.9,8.5,90,46,4.52,12.26
WILCANNIA AERODROME,08/06/2016,2.6,0.0, ,19.7,10.3,82,47,4.92,6.03
WILCANNIA AERODROME,09/06/2016,3.3,0.6, ,20.0,12.8,84,47,7.34,11.72
WILCANNIA AERODROME,10/06/2016,2.1,0.0, ,17.9,6.4,95,39,3.27,11.69
WILCANNIA AERODROME,11/06/2016,2.0,0.2, ,17.1,5.2,90,50,3.82,9.87
WILCANNIA AERODROME,12/06/2016,2.1,0.0, ,14.8,2.7,91,42,4.25,12.14
WILCANNIA AERODROME,13/06/2016,2.4,0.0, ,20.3,-0.4,93,41,3.31,12.12
WILCANNIA AERODROME,14/06/2016,2.8,0.0, ,21.4,5.0,91,33,3.72,11.65
WILCANNIA AERODROME,15/06/2016,2.4,0.0, ,20.1,2.9,95,41,3.43,12.11
WILCANNIA AERODROME,16/06/2016,3.1,0.2, ,23.6,10.4,94,42,4.86,10.43
WILCANNIA AERODROME,17/06/2016,1.0,20.6, ,17.3,12.8,95,84,2.12,5.79
WILCANNIA AERODROME,18/06/2016,1.1,0.4, ,16.3,11.5,96,73,2.07,6.88
WILCANNIA AERODROME,19/06/2016,0.7,17.8, ,13.2,11.9,96,91,4.61,3.38
WILCANNIA AERODROME,20/06/2016,1.8,11.0, ,15.5,9.5,92,65,6.21,11.47
WILCANNIA AERODROME,21/06/2016,1.4,0.0, ,14.2,8.9,95,68,5.33,5.95
WILCANNIA AERODROME,22/06/2016,1.7,9.4, ,16.3,9.8,94,55,3.11,11.35
WILCANNIA AERODROME,23/06/2016,1.9,0.4, ,18.0,9.6,94,60,4.93,9.69
WILCANNIA AERODROME,24/06/2016,2.3,0.0, ,14.2,8.3,90,48,6.42,11.75
WILCANNIA AERODROME,25/06/2016,1.4,0.4, ,12.1,1.5,94,47,2.65,12.14
WILCANNIA AERODROME,26/06/2016,0.8,0.0, ,8.8,2.1,94,76,2.17,5.70
WILCANNIA AERODROME,27/06/2016,1.1,2.4, ,12.9,4.3,96,65,1.86,9.65
WILCANNIA AERODROME,28/06/2016,1.7,0.0, ,16.0,6.3,91,52,2.73,11.96
WILCANNIA AERODROME,29/06/2016,1.9,0.2, ,15.2,2.4,93,46,3.85,12.23
WILCANNIA AERODROME,30/06/2016,2.3,0.0, ,18.0,2.4,95,49,4.94,11.96
Totals:,,58,64, ,,,,,, 
