'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GREEN CAPE New South Wales for May 2013,,,,,,,,,,
Issued at 22:31 GMT on Saturday 25 May 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GREEN CAPE,01/05/2013,2.6,1.2, ,17.2,13.9,90,52,7.66,6.85
GREEN CAPE,02/05/2013,2.3,0.6, ,16.4,10.7,87,64,7.67,10.18
GREEN CAPE,03/05/2013,2.7,0.2, ,20.3,11.1,88,59,5.68,14.32
GREEN CAPE,04/05/2013,4.4,0.0, ,15.4,14.4,81,25,11.39,12.39
GREEN CAPE,05/05/2013,2.3,0.0, ,14.7,10.5,84,62,8.66,6.58
GREEN CAPE,06/05/2013,2.2,0.0, ,18.7,11.0,87,59,4.49,11.65
GREEN CAPE,07/05/2013,1.8,0.0, ,19.3,11.9,90,69,4.33,9.84
GREEN CAPE,08/05/2013,2.1,0.0, ,19.6,12.4,87,68,4.66,12.96
GREEN CAPE,09/05/2013,2.0,0.0, ,23.4,12.7,91,57,2.15,12.89
GREEN CAPE,10/05/2013,1.9,0.0, ,22.6,13.3,91,68,2.86,12.45
GREEN CAPE,11/05/2013,2.0,0.0, ,20.3,15.2,93,75,7.12,12.18
GREEN CAPE,12/05/2013,2.3,0.2, ,19.6,16.5,91,73,9.07,12.24
GREEN CAPE,13/05/2013,1.6,0.0, ,18.4,16.7,91,74,6.40,3.38
GREEN CAPE,14/05/2013,2.1,0.2, ,18.9,11.0,89,39,2.88,11.95
GREEN CAPE,15/05/2013,2.5,0.0, ,18.5,10.2,77,45,4.02,12.11
GREEN CAPE,16/05/2013,2.6,0.0, ,18.9,10.4,78,47,4.84,9.28
GREEN CAPE,17/05/2013,2.9,0.0, ,16.0,13.0,79,62,12.36,10.40
GREEN CAPE,18/05/2013,3.4,0.0, ,15.4,12.4,70,53,11.26,10.91
GREEN CAPE,19/05/2013,2.7,0.0, ,15.4,10.5,79,57,9.58,8.81
GREEN CAPE,20/05/2013,2.1,0.0, ,18.9,10.3,85,58,4.63,9.11
GREEN CAPE,21/05/2013,2.3,0.0, ,15.9,11.7,86,63,8.73,9.78
GREEN CAPE,22/05/2013,2.2,0.0, ,19.6,10.5,86,57,5.11,9.37
GREEN CAPE,23/05/2013,3.0,0.0, ,18.5,11.9,76,52,7.72,8.88
GREEN CAPE,24/05/2013, ,0.4, , ,10.9, , , ,9.45
Totals:,,56,2.8, ,,,,,, 
