'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for LISMORE AIRPORT New South Wales for April 2017,,,,,,,,,,
Issued at 22:30 GMT on Monday 01 May 2017,,,,,,,,,,
© Copyright Commonwealth of Australia 2017 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
LISMORE AIRPORT,01/04/2017, , , , , , , , ,13.81
LISMORE AIRPORT,02/04/2017, , , , , , , , ,11.32
LISMORE AIRPORT,03/04/2017, , , , , , , , ,11.31
LISMORE AIRPORT,04/04/2017, , , , , , , , ,9.60
LISMORE AIRPORT,05/04/2017, , , , , , , , ,10.61
LISMORE AIRPORT,06/04/2017, , , , , , , , ,14.85
LISMORE AIRPORT,07/04/2017, , , , , , , , ,15.40
LISMORE AIRPORT,08/04/2017, , , , , , , , ,16.00
LISMORE AIRPORT,09/04/2017, , , , , , , , ,18.88
LISMORE AIRPORT,10/04/2017, , , , , , , , ,19.46
LISMORE AIRPORT,11/04/2017, , , , , , , , ,19.30
LISMORE AIRPORT,12/04/2017, , , , , , , , ,13.63
LISMORE AIRPORT,13/04/2017, , , , , , , , ,13.71
LISMORE AIRPORT,14/04/2017, , , , , , , , ,15.17
LISMORE AIRPORT,15/04/2017, , , , , , , , ,17.24
LISMORE AIRPORT,16/04/2017, , , , , , , , ,18.04
LISMORE AIRPORT,17/04/2017, , , , , , , , ,16.81
LISMORE AIRPORT,18/04/2017, , , , , , , , ,15.40
LISMORE AIRPORT,19/04/2017, , , , , , , , ,16.27
LISMORE AIRPORT,20/04/2017, , , , , ,98,55,1.95,14.26
LISMORE AIRPORT,21/04/2017, , , ,24.4, ,98,56,1.57,12.12
LISMORE AIRPORT,22/04/2017,2.8,0.4, ,25.5,11.1,98,50,1.53,16.45
LISMORE AIRPORT,23/04/2017,2.8,0.0, ,26.1,11.7,97,50,1.83,15.07
LISMORE AIRPORT,24/04/2017,2.9,0.2, ,26.0,11.4,98,51,1.98,15.74
LISMORE AIRPORT,25/04/2017,3.3,0.2, ,26.8,12.3,98,52,3.00,16.68
LISMORE AIRPORT,26/04/2017,2.1,0.0, ,22.6,14.7,97,55,3.11,5.85
LISMORE AIRPORT,27/04/2017,3.1,2.0, ,21.6,9.9,89,42,3.36,15.57
LISMORE AIRPORT,28/04/2017,2.6,0.0, ,21.5,9.2,93,56,4.36,9.23
LISMORE AIRPORT,29/04/2017,2.8,0.0, ,24.9,8.6,95,48,2.23,15.53
LISMORE AIRPORT,30/04/2017,2.5,0.0, ,24.6,9.3,98,48,1.88,13.91
Totals:,,24.9,2.8, ,,,,,, 
