'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NORAH HEAD New South Wales for June 2016,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 July 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NORAH HEAD,01/06/2016,1.5,12.2, ,18.8,12.4,99,62,2.65,9.79
NORAH HEAD,02/06/2016,1.6,0.0, ,19.1,12.3,97,70,3.76,10.93
NORAH HEAD,03/06/2016,1.5,4.2, ,19.9,12.7,98,74,4.25,9.08
NORAH HEAD,04/06/2016,1.3,13.8, ,20.4,15.0,100,83,12.24,2.52
NORAH HEAD,05/06/2016,0.4,69.6, ,20.0,16.3,100,100,9.66,3.16
NORAH HEAD,06/06/2016,1.8,50.8, ,19.4,13.5,100,49,3.14,9.19
NORAH HEAD,07/06/2016,2.0,0.0, ,20.1,11.9,76,49,2.59,8.85
NORAH HEAD,08/06/2016,2.1,0.0, ,20.3,12.7,79,48,2.78,11.32
NORAH HEAD,09/06/2016,2.8,0.0, ,21.7,15.2,73,52,4.58,8.34
NORAH HEAD,10/06/2016,1.9,0.0, ,21.5,13.9,75,49,2.09,11.20
NORAH HEAD,11/06/2016,1.9,0.0, ,19.0,10.5,75,48,2.53,10.95
NORAH HEAD,12/06/2016,2.0,0.0, ,16.2,11.0,75,54,3.76,9.51
NORAH HEAD,13/06/2016,1.3,1.2, ,18.3,10.3,99,68,2.40,10.67
NORAH HEAD,14/06/2016,1.9,0.0, ,23.3,11.6,94,51,2.27,11.21
NORAH HEAD,15/06/2016,1.7,0.0, ,19.3,11.1,88,63,3.21,11.04
NORAH HEAD,16/06/2016,2.0,0.0, ,20.4,11.8,97,56,4.25,11.20
NORAH HEAD,17/06/2016,1.8,0.0, ,19.4,12.5,91,66,4.74,6.57
NORAH HEAD,18/06/2016,1.4,4.6, ,20.7,15.4,99,71,2.76,7.93
NORAH HEAD,19/06/2016,0.6,0.8, ,18.9,14.8,100,94,6.29,2.70
NORAH HEAD,20/06/2016,1.7,37.2, ,19.5,15.4,100,61,4.26,9.11
NORAH HEAD,21/06/2016,2.4,0.6, ,17.9,13.6,76,47,4.26,7.45
NORAH HEAD,22/06/2016,2.2,0.0, ,19.5,13.3,72,43,2.96,10.78
NORAH HEAD,23/06/2016,2.2,0.0, ,17.6,9.2,80,50,4.06,10.90
NORAH HEAD,24/06/2016,2.4,0.0, ,17.5,12.3,84,36,4.01,10.39
NORAH HEAD,25/06/2016,1.9,0.0, ,13.3,6.5,67,42,3.12,11.24
NORAH HEAD,26/06/2016,1.4,0.0, ,16.1,6.0,78,46,1.74,9.53
NORAH HEAD,27/06/2016,1.5,0.0, ,14.5,9.3,81,54,2.57,8.13
NORAH HEAD,28/06/2016,2.1,0.2, ,15.7,8.9,77,45,3.77,11.04
NORAH HEAD,29/06/2016,1.9,0.0, ,17.8,7.0,74,45,2.76,11.33
NORAH HEAD,30/06/2016,2.3,0.0, ,18.4,7.6,84,39,3.74,9.70
Totals:,,53.5,195.2, ,,,,,, 
