'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BYRON BAY (CAPE BYRON) New South Wales for January 2013,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 February 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BYRON BAY (CAPE BYRON),01/01/2013,6.5,0.0, ,30.9,21.1,87,60,4.56,29.31
BYRON BAY (CAPE BYRON),02/01/2013,6.8,0.0, ,30.6,22.3,86,64,6.25,30.82
BYRON BAY (CAPE BYRON),03/01/2013,5.3,0.0, ,25.8,22.9,81,59,8.65,17.30
BYRON BAY (CAPE BYRON),04/01/2013,6.3,0.0, ,29.1,20.0,76,52,5.47,24.28
BYRON BAY (CAPE BYRON),05/01/2013,5.0,0.0, ,30.5,22.4,81,51,4.14,15.44
BYRON BAY (CAPE BYRON),06/01/2013,5.9,0.0, ,28.9,22.3,80,57,5.53,22.69
BYRON BAY (CAPE BYRON),07/01/2013,6.7,0.0, ,27.5,22.9,79,58,7.22,28.36
BYRON BAY (CAPE BYRON),08/01/2013,6.4,0.0, ,27.2,21.6,81,61,6.66,30.09
BYRON BAY (CAPE BYRON),09/01/2013,5.4,0.0, ,27.7,23.0,92,67,9.37,24.06
BYRON BAY (CAPE BYRON),10/01/2013,4.0,0.4, ,28.3,22.6,94,71,4.98,17.01
BYRON BAY (CAPE BYRON),11/01/2013,4.9,0.4, ,27.8,23.4,92,76,8.04,24.04
BYRON BAY (CAPE BYRON),12/01/2013,5.5,0.0, ,27.8,24.5,94,77,9.27,30.49
BYRON BAY (CAPE BYRON),13/01/2013,5.7,0.0, ,27.7,23.8,95,73,8.87,30.52
BYRON BAY (CAPE BYRON),14/01/2013,2.4,0.0, ,23.8,22.6,98,72,10.26,4.97
BYRON BAY (CAPE BYRON),15/01/2013,4.7,3.6, ,27.9,18.7,91,52,6.92,12.81
BYRON BAY (CAPE BYRON),16/01/2013,6.4,0.2, ,31.2,19.7,84,49,4.22,26.07
BYRON BAY (CAPE BYRON),17/01/2013,6.6,0.0, ,28.7,20.2,83,55,5.52,30.27
BYRON BAY (CAPE BYRON),18/01/2013,5.8,0.0, ,26.5,22.2,88,68,8.66,29.67
BYRON BAY (CAPE BYRON),19/01/2013,4.9,0.0, ,29.1,23.0,99,66,8.50,20.66
BYRON BAY (CAPE BYRON),20/01/2013,2.8,2.0, ,25.0,21.4,100,83,7.29,14.80
BYRON BAY (CAPE BYRON),21/01/2013,1.3,40.4, ,23.9,21.1,100,97,5.19,7.14
BYRON BAY (CAPE BYRON),22/01/2013,5.8,6.4, ,30.6,20.7,99,61,3.67,27.63
BYRON BAY (CAPE BYRON),23/01/2013,6.0,0.8, ,32.0,21.4,93,59,3.22,26.82
BYRON BAY (CAPE BYRON),24/01/2013,2.3,0.4, ,25.3,21.3,98,78,3.76,9.13
BYRON BAY (CAPE BYRON),25/01/2013,4.6,2.6, ,29.8,22.1,97,66,7.43,18.07
BYRON BAY (CAPE BYRON),26/01/2013,2.5,2.2, ,26.9,22.1,100,77,9.70,7.07
BYRON BAY (CAPE BYRON),27/01/2013,0.5,38.6, ,23.2,22.3,100,99,13.75,2.35
BYRON BAY (CAPE BYRON),28/01/2013,0.7,89.6, ,23.8,20.9,100,97,21.48,3.92
BYRON BAY (CAPE BYRON),29/01/2013,3.9,29.4, ,27.1,21.2,100,79,9.83,21.98
BYRON BAY (CAPE BYRON),30/01/2013,2.8,0.2, ,25.4,23.1,100,86,5.54,15.33
BYRON BAY (CAPE BYRON),31/01/2013,4.2,0.4, ,28.3,21.5,100,67,4.21,19.02
Totals:,,142.6,217.6, ,,,,,, 
