'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BOMBALA New South Wales for December 2012,,,,,,,,,,
Issued at 22:37 GMT on Tuesday 01 January 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BOMBALA,01/12/2012,5.0,0.6, ,27.6,17.6,98,53,5.50,20.52
BOMBALA,02/12/2012,3.0,6.8, ,16.1,10.4,99,77,2.74,20.51
BOMBALA,03/12/2012,5.7,0.0, ,23.8,10.1,99,39,3.36,31.23
BOMBALA,04/12/2012,4.5,0.2, ,16.1,8.8,99,50,6.16,31.92
BOMBALA,05/12/2012,3.9,2.6, ,14.2,2.4,97,51,9.88,30.69
BOMBALA,06/12/2012,4.8,0.6, ,18.3,4.5,99,47,4.26,32.83
BOMBALA,07/12/2012,4.7,0.0, ,23.2,4.1,99,44,1.82,28.76
BOMBALA,08/12/2012,6.6,0.0, ,30.3,7.2,99,23,2.14,33.16
BOMBALA,09/12/2012,3.5,0.0, ,15.8,7.5,95,57,4.32,22.41
BOMBALA,10/12/2012,4.3,0.0, ,17.9,-0.9,99,48,2.74,31.61
BOMBALA,11/12/2012,3.8,0.0, ,17.7,2.5,99,54,2.75,26.17
BOMBALA,12/12/2012,6.2,0.0, ,26.8,7.3,98,31,2.87,32.28
BOMBALA,13/12/2012,7.4,0.2, ,31.8,9.2,99,18,2.76,33.56
BOMBALA,14/12/2012,3.4,0.0, ,21.4,14.4,98,66,2.05,18.13
BOMBALA,15/12/2012,3.0,3.0, ,20.0,14.9,99,73,3.36,16.40
BOMBALA,16/12/2012,5.9,6.4, ,25.0,11.2,99,39,5.74,27.44
BOMBALA,17/12/2012,4.3,0.2, ,20.0,8.0,97,54,2.27,26.50
BOMBALA,18/12/2012,6.0,0.0, ,24.9,6.9,99,35,2.83,33.91
BOMBALA,19/12/2012,7.8,0.0, ,33.0,5.4,97,19,3.07,33.89
BOMBALA,20/12/2012,5.6,0.4, ,22.9,13.2,94,48,4.70,30.54
BOMBALA,21/12/2012,5.4,0.0, ,23.6,10.0,96,46,2.33,31.43
BOMBALA,22/12/2012,6.8,0.0, ,28.9,8.2,99,28,2.81,33.69
BOMBALA,23/12/2012,8.5,0.0, ,33.8,12.1,99,24,4.97,30.73
BOMBALA,24/12/2012,6.6,22.8, ,32.0,15.6,99,36,5.42,21.81
BOMBALA,25/12/2012,3.1,18.8, ,15.4,10.8,99,68,3.36,20.72
BOMBALA,26/12/2012,4.2,0.0, ,18.4,4.9,99,48,2.53,27.26
BOMBALA,27/12/2012,6.2,0.2, ,26.0,4.0,99,30,2.83,33.59
BOMBALA,28/12/2012,5.6,0.0, ,21.0,11.5,93,42,5.35,31.97
BOMBALA,29/12/2012,6.2,0.0, ,22.3,6.0,94,30,4.96,34.22
BOMBALA,30/12/2012,6.4,0.0, ,24.4,8.5,96,22,3.12,34.21
BOMBALA,31/12/2012,6.5,0.0, ,28.4,9.3,99,38,2.85,33.80
Totals:,,164.9,62.8, ,,,,,, 
