'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BOMBALA New South Wales for December 2013,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 January 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BOMBALA,01/12/2013,5.6,0.0, ,20.5,8.0,99,53,2.75,36.76
BOMBALA,02/12/2013,6.2,0.0, ,26.7,6.8,100,28,2.00,34.65
BOMBALA,03/12/2013,7.0,0.2, ,30.7,8.9,95,25,3.19,31.29
BOMBALA,04/12/2013,4.8,0.0, ,27.3,14.4,99,38,3.73,18.07
BOMBALA,05/12/2013,1.5,17.8, ,9.1,5.6,99,70,5.36,7.80
BOMBALA,06/12/2013,4.1,8.2, ,13.1,3.9,86,52,8.49,32.96
BOMBALA,07/12/2013,5.8,0.2, ,19.9,5.1,96,45,4.00,38.21
BOMBALA,08/12/2013,5.9,0.0, ,25.1,5.3,99,33,2.27,33.89
BOMBALA,09/12/2013,3.2,0.8, ,23.7,13.5,85,29,3.38,3.77
BOMBALA,10/12/2013,5.6,0.0, ,19.9,11.3,85,36,6.36,28.59
BOMBALA,11/12/2013,5.5,0.0, ,21.2,2.6,94,32,3.30,33.35
BOMBALA,12/12/2013,6.7,0.0, ,24.7,6.1,99,30,3.49,37.12
BOMBALA,13/12/2013,5.4,0.0, ,24.5,9.9,100,32,2.85,27.73
BOMBALA,14/12/2013,2.5,20.8, ,14.5,10.4,100,86,2.54,17.20
BOMBALA,15/12/2013,5.0,0.0, ,20.7,6.4,99,52,2.55,33.24
BOMBALA,16/12/2013,4.8,0.0, ,21.4,10.2,99,67,2.13,31.23
BOMBALA,17/12/2013,5.9,0.0, ,25.1,9.4,100,52,2.47,34.63
BOMBALA,18/12/2013,5.7,0.2, ,24.8,9.4,100,64,1.81,35.15
BOMBALA,19/12/2013,8.6,0.0, ,33.5,11.7,100,21,3.51,36.19
BOMBALA,20/12/2013,9.2,0.0, ,35.1,17.1,87,20,4.59,32.87
BOMBALA,21/12/2013,2.5,0.2, ,18.3,11.7,99,82,3.66,15.88
BOMBALA,22/12/2013,3.8,0.0, ,28.1,13.8,99,58,2.26,16.41
BOMBALA,23/12/2013,2.1,0.4, ,19.6,15.6,99,83,4.05,10.76
BOMBALA,24/12/2013,6.2,5.8, ,21.2,7.0,99,30,2.89,37.91
BOMBALA,25/12/2013,3.8,0.0, ,22.0,6.4,99,53,1.93,21.28
BOMBALA,26/12/2013,4.8,0.2, ,24.6,8.8,100,37,2.60,24.00
BOMBALA,27/12/2013,5.2,12.0, ,23.3,7.2,99,55,2.04,32.84
BOMBALA,28/12/2013,8.0,0.0, ,30.1,9.5,99,26,3.23,38.09
BOMBALA,29/12/2013, ,0.0, ,20.7,7.3,99,28,4.70, 
BOMBALA,30/12/2013,6.1,0.0, ,22.8,3.7,99,32,2.49,37.60
BOMBALA,31/12/2013,6.5,0.0, ,22.6,5.5,99,30,2.91,38.98
Totals:,,158,66.8, ,,,,,, 
