'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NEWCASTLE NOBBYS SIGNAL STATION New South Wales for April 2012,,,,,,,,,,
Issued at 22:38 GMT on Tuesday 01 May 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NEWCASTLE NOBBYS SIGNAL STATION,01/04/2012,4.2,0.0, ,27.0,15.0,99,49,4.21,19.44
NEWCASTLE NOBBYS SIGNAL STATION,02/04/2012,3.4,0.0, ,25.7,17.5,89,63,3.51,16.78
NEWCASTLE NOBBYS SIGNAL STATION,03/04/2012,3.8,0.0, ,27.6,16.2,96,59,4.30,17.75
NEWCASTLE NOBBYS SIGNAL STATION,04/04/2012, ,0.0, , ,19.0,95,67,5.06,18.50
NEWCASTLE NOBBYS SIGNAL STATION,05/04/2012, , , ,25.4, ,86,59,5.14,18.08
NEWCASTLE NOBBYS SIGNAL STATION,06/04/2012,3.9,0.0, ,24.8,18.4,86,56,4.64,17.70
NEWCASTLE NOBBYS SIGNAL STATION,07/04/2012, ,0.0, , ,16.7,92,43,7.49,15.48
NEWCASTLE NOBBYS SIGNAL STATION,08/04/2012, , , ,24.3, ,96,70,6.37,13.01
NEWCASTLE NOBBYS SIGNAL STATION,09/04/2012,4.2,5.2, ,22.7,15.8,95,35,5.07,18.75
NEWCASTLE NOBBYS SIGNAL STATION,10/04/2012, ,0.0, , ,12.3,85,50,10.74,13.00
NEWCASTLE NOBBYS SIGNAL STATION,11/04/2012, , , , , ,94,64,7.62,9.79
NEWCASTLE NOBBYS SIGNAL STATION,12/04/2012, , , ,20.2, ,92,67,4.38,10.29
NEWCASTLE NOBBYS SIGNAL STATION,13/04/2012,2.8,1.0, ,22.5,14.1,97,64,4.07,15.94
NEWCASTLE NOBBYS SIGNAL STATION,14/04/2012,3.3,0.0, ,25.2,16.7,92,58,4.13,15.24
NEWCASTLE NOBBYS SIGNAL STATION,15/04/2012,1.8,0.0, ,21.9,17.3,99,80,2.68,9.64
NEWCASTLE NOBBYS SIGNAL STATION,16/04/2012,2.0,9.6, ,22.0,17.7,100,78,4.63,10.92
NEWCASTLE NOBBYS SIGNAL STATION,17/04/2012,1.2,3.0, ,20.6,17.7,99,85,6.30,3.48
NEWCASTLE NOBBYS SIGNAL STATION,18/04/2012,1.0,53.2, ,21.2,17.9,100,89,2.61,3.85
NEWCASTLE NOBBYS SIGNAL STATION,19/04/2012,2.0,21.4, ,23.5,18.4,100,77,2.89,11.57
NEWCASTLE NOBBYS SIGNAL STATION,20/04/2012,2.9,0.8, ,26.0,18.3,100,66,3.98,15.11
NEWCASTLE NOBBYS SIGNAL STATION,21/04/2012,2.0,0.2, ,24.7,18.2,100,76,2.77,10.81
NEWCASTLE NOBBYS SIGNAL STATION,22/04/2012, ,0.0, , ,16.4,100,78,2.97,8.56
NEWCASTLE NOBBYS SIGNAL STATION,23/04/2012, , , ,20.2, ,100,88,3.86,2.79
NEWCASTLE NOBBYS SIGNAL STATION,24/04/2012,3.5,5.8, ,24.2,17.2,100,42,4.98,12.98
NEWCASTLE NOBBYS SIGNAL STATION,25/04/2012,4.4,0.0, ,19.1,11.5,67,43,8.89,15.71
NEWCASTLE NOBBYS SIGNAL STATION,26/04/2012,3.8,0.0, ,21.0,13.0,76,48,6.64,14.03
NEWCASTLE NOBBYS SIGNAL STATION,27/04/2012,2.5,0.0, ,21.9,12.6,96,58,3.67,13.18
NEWCASTLE NOBBYS SIGNAL STATION,28/04/2012,1.4,0.0, ,18.8,15.4,97,77,3.81,6.31
NEWCASTLE NOBBYS SIGNAL STATION,29/04/2012,3.0,0.0, ,20.5,13.8,96,52,8.55,7.25
NEWCASTLE NOBBYS SIGNAL STATION,30/04/2012,2.4,6.6, ,20.4,13.2,93,55,4.04,9.79
Totals:,,59.5,106.8, ,,,,,, 
