'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NEWCASTLE NOBBYS SIGNAL STATION New South Wales for July 2016,,,,,,,,,,
Issued at 22:30 GMT on Saturday 30 July 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NEWCASTLE NOBBYS SIGNAL STATION,01/07/2016,3.3,0.0, ,16.7,8.7,73,42,7.82,11.29
NEWCASTLE NOBBYS SIGNAL STATION,02/07/2016,2.5,0.0, ,18.4,8.1,78,44,4.40,11.61
NEWCASTLE NOBBYS SIGNAL STATION,03/07/2016,2.3,0.0, ,17.2,7.8,85,44,4.26,11.65
NEWCASTLE NOBBYS SIGNAL STATION,04/07/2016,2.0,0.0, ,18.3,6.3,92,51,3.70,10.79
NEWCASTLE NOBBYS SIGNAL STATION,05/07/2016,2.2,1.6, ,19.2,8.7,95,55,5.56,8.82
NEWCASTLE NOBBYS SIGNAL STATION,06/07/2016,2.9,0.2, ,14.8,9.7,78,60,13.58,10.71
NEWCASTLE NOBBYS SIGNAL STATION,07/07/2016,1.5,1.8, ,17.7,12.2,94,78,6.46,8.45
NEWCASTLE NOBBYS SIGNAL STATION,08/07/2016,0.8,13.0, ,14.8,13.5,97,89,3.44,3.81
NEWCASTLE NOBBYS SIGNAL STATION,09/07/2016,1.6,6.0, ,17.5,12.4,96,68,4.11,11.00
NEWCASTLE NOBBYS SIGNAL STATION,10/07/2016,1.4,0.0, ,18.8,9.7,96,72,2.88,9.26
NEWCASTLE NOBBYS SIGNAL STATION,11/07/2016,1.7,0.0, ,21.2,11.8,94,52,1.97,10.07
NEWCASTLE NOBBYS SIGNAL STATION,12/07/2016,4.2,0.0, ,19.4,12.3,83,32,9.09,9.24
NEWCASTLE NOBBYS SIGNAL STATION,13/07/2016,4.8,0.0, ,15.8,11.0,56,29,10.88,12.07
NEWCASTLE NOBBYS SIGNAL STATION,14/07/2016,3.0,0.0, ,15.3,5.3,73,35,5.94,11.88
NEWCASTLE NOBBYS SIGNAL STATION,15/07/2016,2.5,0.0, ,17.6,5.5,78,44,3.55,15.00
NEWCASTLE NOBBYS SIGNAL STATION,16/07/2016,1.5,0.0, ,16.9,7.1,97,60,2.69,8.18
NEWCASTLE NOBBYS SIGNAL STATION,17/07/2016,1.0,8.4, ,18.1,11.2,100,86,1.60,8.24
NEWCASTLE NOBBYS SIGNAL STATION,18/07/2016,2.5,0.0, ,23.3,12.0,100,54,4.36,11.86
NEWCASTLE NOBBYS SIGNAL STATION,19/07/2016,2.8,0.0, ,25.7,13.3,91,52,3.81,11.31
NEWCASTLE NOBBYS SIGNAL STATION,20/07/2016,0.7,13.4, ,18.1,16.7,100,93,3.35,4.02
NEWCASTLE NOBBYS SIGNAL STATION,21/07/2016,1.3,9.0, ,19.3,14.9,97,76,2.92,7.17
NEWCASTLE NOBBYS SIGNAL STATION,22/07/2016,3.3,0.0, ,25.3,12.9,99,55,7.22,11.66
NEWCASTLE NOBBYS SIGNAL STATION,23/07/2016,5.3,0.0, ,18.8,16.0,70,30,11.57,12.90
NEWCASTLE NOBBYS SIGNAL STATION,24/07/2016,2.4,0.0, ,13.1,7.4,68,43,4.79,7.00
NEWCASTLE NOBBYS SIGNAL STATION,25/07/2016,3.4,0.0, ,16.6,8.0,74,46,9.11,13.11
NEWCASTLE NOBBYS SIGNAL STATION,26/07/2016,3.7,0.0, ,18.4,11.1,66,43,6.99,13.19
NEWCASTLE NOBBYS SIGNAL STATION,27/07/2016,4.5,0.0, ,19.3,12.0,67,35,8.66,13.08
NEWCASTLE NOBBYS SIGNAL STATION,28/07/2016, ,0.0, , ,8.9,79,41,5.35,13.39
NEWCASTLE NOBBYS SIGNAL STATION,29/07/2016, ,0.0, , , ,100,73,6.63,13.49
Totals:,,69.1,53.4, ,,,,,, 
