'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NEWCASTLE NOBBYS SIGNAL STATION New South Wales for December 2011,,,,,,,,,,
Issued at 22:34 GMT on Sunday 01 January 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NEWCASTLE NOBBYS SIGNAL STATION,01/12/2011,4.4,4.2, ,18.9,15.7,97,56,11.38,25.85
NEWCASTLE NOBBYS SIGNAL STATION,02/12/2011,4.5,0.8, ,18.6,14.9,87,56,10.12,23.02
NEWCASTLE NOBBYS SIGNAL STATION,03/12/2011,4.9,0.0, ,19.8,13.0,87,59,5.46,31.36
NEWCASTLE NOBBYS SIGNAL STATION,04/12/2011,6.0,0.0, ,25.3,14.3,90,47,9.55,24.78
NEWCASTLE NOBBYS SIGNAL STATION,05/12/2011,4.5,0.6, ,17.8,13.1,81,57,8.33,25.77
NEWCASTLE NOBBYS SIGNAL STATION,06/12/2011,4.7, , ,19.2,14.4,84,49,5.88,24.48
NEWCASTLE NOBBYS SIGNAL STATION,07/12/2011,3.2,0.4, ,18.4,15.0,98,61,4.91,16.90
NEWCASTLE NOBBYS SIGNAL STATION,08/12/2011,3.7,18.2, ,20.2,15.6,99,73,4.24,23.16
NEWCASTLE NOBBYS SIGNAL STATION,09/12/2011,4.5,0.0, ,22.0,17.6,90,71,4.02,26.16
NEWCASTLE NOBBYS SIGNAL STATION,10/12/2011,4.5,0.0, ,23.2,18.7,93,68,3.84,25.03
NEWCASTLE NOBBYS SIGNAL STATION,11/12/2011,4.7,0.0, ,25.4,17.4,97,66,3.74,25.10
NEWCASTLE NOBBYS SIGNAL STATION,12/12/2011,2.5,1.0, ,19.1,18.5,100,79,8.37,14.65
NEWCASTLE NOBBYS SIGNAL STATION,13/12/2011,3.8,17.4, ,19.6,16.5,95,64,7.92,20.64
NEWCASTLE NOBBYS SIGNAL STATION,14/12/2011, ,0.4, ,19.9,16.8,85,54,7.93, 
NEWCASTLE NOBBYS SIGNAL STATION,15/12/2011,6.0,0.0, ,21.3,17.3,67,51,5.36,30.46
NEWCASTLE NOBBYS SIGNAL STATION,16/12/2011,5.2,0.0, ,20.9,15.8,86,49,5.15,27.36
NEWCASTLE NOBBYS SIGNAL STATION,17/12/2011,6.6,0.0, ,21.6,18.1,63,47,5.95,32.09
NEWCASTLE NOBBYS SIGNAL STATION,18/12/2011,5.5,0.0, ,23.1,16.6,79,55,6.08,27.11
NEWCASTLE NOBBYS SIGNAL STATION,19/12/2011,3.2,0.0, ,22.6,19.2,100,72,3.89,16.61
NEWCASTLE NOBBYS SIGNAL STATION,20/12/2011, ,16.2, , ,18.5, , , ,26.42
NEWCASTLE NOBBYS SIGNAL STATION,21/12/2011, , , , , , , , ,27.08
NEWCASTLE NOBBYS SIGNAL STATION,22/12/2011, , , ,21.8, ,96,73,3.74,16.53
NEWCASTLE NOBBYS SIGNAL STATION,23/12/2011,4.7,1.4, ,24.3,18.5,91,77,4.74,27.57
NEWCASTLE NOBBYS SIGNAL STATION,24/12/2011,5.5,0.6, ,25.0,20.3,95,74,4.47,32.12
NEWCASTLE NOBBYS SIGNAL STATION,25/12/2011,5.4,0.2, ,24.5,20.6,92,72,6.41,31.28
NEWCASTLE NOBBYS SIGNAL STATION,26/12/2011,5.3,0.0, ,27.2,19.9,95,60,5.15,25.39
NEWCASTLE NOBBYS SIGNAL STATION,27/12/2011,3.3,6.6, ,21.0,19.5,96,65,10.28,12.68
NEWCASTLE NOBBYS SIGNAL STATION,28/12/2011,5.3,3.4, ,21.8,17.9,83,57,9.75,24.50
NEWCASTLE NOBBYS SIGNAL STATION,29/12/2011,6.6,0.0, ,22.5,19.1,70,53,9.63,30.18
NEWCASTLE NOBBYS SIGNAL STATION,30/12/2011,6.4,0.0, ,23.0,19.7,70,51,7.52,28.05
NEWCASTLE NOBBYS SIGNAL STATION,31/12/2011,6.4,0.0, ,22.6,19.9,70,53,5.80,31.01
Totals:,,131.3,71.4, ,,,,,, 
