'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NEWCASTLE NOBBYS SIGNAL STATION New South Wales for November 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NEWCASTLE NOBBYS SIGNAL STATION,01/11/2009,5.8,0.0, ,24.2,17.7,88,53,5.79,30.44
NEWCASTLE NOBBYS SIGNAL STATION,02/11/2009,4.3,0.0, ,22.0,16.9,99,78,4.67,29.28
NEWCASTLE NOBBYS SIGNAL STATION,03/11/2009,10.2,0.0, ,36.2,18.3,97,16,6.84,29.73
NEWCASTLE NOBBYS SIGNAL STATION,04/11/2009,3.8,0.0, ,21.1,19.2,95,58,6.14,17.51
NEWCASTLE NOBBYS SIGNAL STATION,05/11/2009,3.2,0.0, ,20.5,18.7,86,75,7.83,14.76
NEWCASTLE NOBBYS SIGNAL STATION,06/11/2009,2.7,4.6, ,20.2,17.2,92,74,6.98,11.93
NEWCASTLE NOBBYS SIGNAL STATION,07/11/2009,3.2,0.4, ,20.8,17.6,97,71,5.34,17.39
NEWCASTLE NOBBYS SIGNAL STATION,08/11/2009,2.8,5.8, ,21.5,17.7,100,89,4.91,19.27
NEWCASTLE NOBBYS SIGNAL STATION,09/11/2009,4.7,8.2, ,22.2,18.3,99,70,5.25,30.58
NEWCASTLE NOBBYS SIGNAL STATION,10/11/2009,5.2,0.0, ,22.4,15.8,86,65,5.23,31.80
NEWCASTLE NOBBYS SIGNAL STATION,11/11/2009,4.9,0.0, ,22.2,16.2,97,72,4.00,31.83
NEWCASTLE NOBBYS SIGNAL STATION,12/11/2009, ,0.0, ,25.6,15.6,99,50,6.22, 
NEWCASTLE NOBBYS SIGNAL STATION,13/11/2009,4.1,0.4, ,20.5,17.8,92,74,6.55,26.08
NEWCASTLE NOBBYS SIGNAL STATION,14/11/2009,5.2,0.0, ,22.8,14.9,92,64,4.56,32.15
NEWCASTLE NOBBYS SIGNAL STATION,15/11/2009,4.7,0.0, ,22.8,17.6,99,78,4.30,30.82
NEWCASTLE NOBBYS SIGNAL STATION,16/11/2009, ,0.0, ,25.5,20.0,99,73,6.29, 
NEWCASTLE NOBBYS SIGNAL STATION,17/11/2009, ,1.0, ,21.7,19.7,92,66,8.77, 
NEWCASTLE NOBBYS SIGNAL STATION,18/11/2009, ,0.0, ,23.2,17.5,91,59,5.14, 
NEWCASTLE NOBBYS SIGNAL STATION,19/11/2009, ,0.0, ,25.7,18.5,92,67,5.31, 
NEWCASTLE NOBBYS SIGNAL STATION,20/11/2009, ,0.0, ,37.6,20.6,99,29,7.29, 
NEWCASTLE NOBBYS SIGNAL STATION,21/11/2009, ,1.4, ,24.6,20.9,98,50,6.32, 
NEWCASTLE NOBBYS SIGNAL STATION,22/11/2009, ,0.0, ,40.5,20.3,98,16,4.55, 
NEWCASTLE NOBBYS SIGNAL STATION,23/11/2009, ,0.0, ,21.6,20.1,91,49,11.40, 
NEWCASTLE NOBBYS SIGNAL STATION,24/11/2009, ,4.0, ,21.8,17.6,100,73,8.26, 
NEWCASTLE NOBBYS SIGNAL STATION,25/11/2009, ,6.6, ,23.8,18.4,100,79,5.79, 
NEWCASTLE NOBBYS SIGNAL STATION,26/11/2009, ,0.0, ,25.7,19.9,93,74,4.90, 
NEWCASTLE NOBBYS SIGNAL STATION,27/11/2009, ,1.8, ,33.6,21.4,98,24,6.67, 
NEWCASTLE NOBBYS SIGNAL STATION,28/11/2009,7.3,0.0, ,30.7,19.2,99,37,5.06,31.19
NEWCASTLE NOBBYS SIGNAL STATION,29/11/2009,10.0,0.0, ,31.8,22.9,88,16,8.31,31.27
NEWCASTLE NOBBYS SIGNAL STATION,30/11/2009,5.4,0.0, ,22.1,19.6,89,40,8.13,19.76
Totals:,,87.5,34.2, ,,,,,, 
