'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NEWCASTLE NOBBYS SIGNAL STATION New South Wales for December 2012,,,,,,,,,,
Issued at 22:37 GMT on Tuesday 01 January 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NEWCASTLE NOBBYS SIGNAL STATION,01/12/2012,4.8,0.2, ,26.1,21.3,93,61,3.60,22.73
NEWCASTLE NOBBYS SIGNAL STATION,02/12/2012,3.6,0.4, ,22.0,21.1,100,78,6.63,21.53
NEWCASTLE NOBBYS SIGNAL STATION,03/12/2012,3.3,3.0, ,23.9,18.6,100,85,4.62,20.14
NEWCASTLE NOBBYS SIGNAL STATION,04/12/2012,6.5,0.0, ,25.9,18.7,100,39,4.18,33.24
NEWCASTLE NOBBYS SIGNAL STATION,05/12/2012,8.5,0.0, ,27.2,15.5,87,18,7.23,33.11
NEWCASTLE NOBBYS SIGNAL STATION,06/12/2012,6.1,0.0, ,22.8,15.0,85,42,4.49,33.37
NEWCASTLE NOBBYS SIGNAL STATION,07/12/2012,5.2,0.0, ,23.1,18.4,79,55,5.06,24.45
NEWCASTLE NOBBYS SIGNAL STATION,08/12/2012,6.5,0.0, ,27.6,20.1,89,57,5.84,32.07
NEWCASTLE NOBBYS SIGNAL STATION,09/12/2012,4.6,0.0, ,25.2,20.6,100,73,8.82,27.47
NEWCASTLE NOBBYS SIGNAL STATION,10/12/2012,2.5,2.6, ,19.8,16.6,100,89,11.33,21.24
NEWCASTLE NOBBYS SIGNAL STATION,11/12/2012,3.5,44.8, ,22.6,16.8,100,85,8.52,25.86
NEWCASTLE NOBBYS SIGNAL STATION,12/12/2012,5.9,5.8, ,23.6,18.3,86,60,4.00,33.69
NEWCASTLE NOBBYS SIGNAL STATION,13/12/2012,5.9,0.0, ,24.1,18.7,92,60,4.45,33.45
NEWCASTLE NOBBYS SIGNAL STATION,14/12/2012,5.6,0.0, ,24.9,18.2,86,68,5.39,31.36
NEWCASTLE NOBBYS SIGNAL STATION,15/12/2012,4.3,0.0, ,24.6,19.9,91,65,3.77,20.90
NEWCASTLE NOBBYS SIGNAL STATION,16/12/2012,6.8,0.2, ,29.1,20.2,92,51,5.09,31.79
NEWCASTLE NOBBYS SIGNAL STATION,17/12/2012,4.2,0.0, ,21.3,18.9,91,66,8.75,21.80
NEWCASTLE NOBBYS SIGNAL STATION,18/12/2012,5.0,0.0, ,23.2,18.5,97,75,4.35,31.57
NEWCASTLE NOBBYS SIGNAL STATION,19/12/2012,5.7,0.0, ,30.0,20.6,96,81,6.20,32.60
NEWCASTLE NOBBYS SIGNAL STATION,20/12/2012,7.4,0.0, ,32.0,22.3,92,36,7.07,22.41
NEWCASTLE NOBBYS SIGNAL STATION,21/12/2012,4.2,4.4, ,21.6,20.0,91,70,6.20,22.31
NEWCASTLE NOBBYS SIGNAL STATION,22/12/2012,4.7,0.0, ,25.1,19.8,93,83,4.46,27.61
NEWCASTLE NOBBYS SIGNAL STATION,23/12/2012,5.8,0.0, ,26.1,21.1,96,74,5.38,33.75
NEWCASTLE NOBBYS SIGNAL STATION,24/12/2012,5.7,0.0, ,26.5,21.1,98,73,5.27,32.79
NEWCASTLE NOBBYS SIGNAL STATION,25/12/2012,2.7,10.6, ,21.4,20.6,100,88,7.57,18.35
NEWCASTLE NOBBYS SIGNAL STATION,26/12/2012,4.1,18.6, ,21.1,17.5,96,63,10.84,21.79
NEWCASTLE NOBBYS SIGNAL STATION,27/12/2012,5.9,0.2, ,22.7,17.3,81,58,4.74,32.98
NEWCASTLE NOBBYS SIGNAL STATION,28/12/2012,9.1,0.0, ,34.0,17.0,91,31,7.20,29.73
NEWCASTLE NOBBYS SIGNAL STATION,29/12/2012,5.9,0.6, ,22.6,19.2,78,57,5.81,30.28
NEWCASTLE NOBBYS SIGNAL STATION,30/12/2012,6.0,0.0, ,24.1,19.8,82,59,4.55,31.41
NEWCASTLE NOBBYS SIGNAL STATION,31/12/2012,7.6,0.0, ,29.4,20.5,82,48,5.48,33.84
Totals:,,167.6,91.4, ,,,,,, 
