'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for TEMORA AIRPORT New South Wales for February 2012,,,,,,,,,,
Issued at 22:34 GMT on Tuesday 28 February 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
TEMORA AIRPORT,01/02/2012,7.1,0.0, ,27.9,15.5,71,41,6.99,26.53
TEMORA AIRPORT,02/02/2012,2.3,0.0, ,19.3,15.2,93,62,5.97,4.33
TEMORA AIRPORT,03/02/2012,3.6,21.8, ,23.8,14.5,95,62,3.43,17.21
TEMORA AIRPORT,04/02/2012,5.2,0.0, ,30.8,13.7,97,31,1.27,26.39
TEMORA AIRPORT,05/02/2012,7.4,0.0, ,32.6,14.7,92,33,4.98,27.01
TEMORA AIRPORT,06/02/2012,6.6,0.0, ,25.6,13.0,68,26,4.02,30.02
TEMORA AIRPORT,07/02/2012,6.1,0.0, ,27.2,8.2,88,23,3.08,29.64
TEMORA AIRPORT,08/02/2012,5.6,0.0, ,29.3,12.8,94,33,2.96,24.04
TEMORA AIRPORT,09/02/2012,4.6,4.8, ,27.2,16.6,88,43,3.82,16.59
TEMORA AIRPORT,10/02/2012,4.2,2.2, ,26.3,13.2,96,35,2.60,16.89
TEMORA AIRPORT,11/02/2012,5.8,2.0, ,28.3,15.6,84,24,3.19,23.23
TEMORA AIRPORT,12/02/2012,5.5,1.2, ,28.7,11.0,92,28,2.36,26.13
TEMORA AIRPORT,13/02/2012,5.2,0.0, ,28.9,9.7,95,28,2.34,23.41
TEMORA AIRPORT,14/02/2012,6.7,0.0, ,30.0,14.8,82,28,4.07,26.40
TEMORA AIRPORT,15/02/2012,7.0,0.0, ,31.0,16.4,80,27,4.12,26.98
TEMORA AIRPORT,16/02/2012,5.5,0.0, ,31.0,16.7,77,33,2.95,20.52
TEMORA AIRPORT,17/02/2012,6.4,0.0, ,33.8,17.3,90,26,3.48,21.11
TEMORA AIRPORT,18/02/2012,6.0,5.4, ,31.5,15.9,90,38,3.39,24.41
TEMORA AIRPORT,19/02/2012,5.7,0.0, ,31.8,16.9,96,38,4.29,19.61
TEMORA AIRPORT,20/02/2012,2.1,20.2, ,24.1,17.4,96,67,2.84,6.54
TEMORA AIRPORT,21/02/2012, ,0.4, ,28.7,14.5, , , ,25.01
TEMORA AIRPORT,22/02/2012,5.5,0.0, ,28.1,16.4,86,39,3.90,22.46
TEMORA AIRPORT,23/02/2012, ,1.2, , ,12.2, , , ,25.27
TEMORA AIRPORT,24/02/2012, , , ,33.0, , , , ,26.36
TEMORA AIRPORT,25/02/2012, ,0.0, , ,13.8, , , ,24.42
TEMORA AIRPORT,26/02/2012, , , , , , , , ,10.08
TEMORA AIRPORT,27/02/2012, , , , , , , , ,6.12
Totals:,,114.1,59.2, ,,,,,, 
