'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NERRIGA New South Wales for April 2016,,,,,,,,,,
Issued at 22:30 GMT on Sunday 01 May 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NERRIGA,01/04/2016, ,0.0, , ,7.2, , , ,19.07
NERRIGA,02/04/2016, , , , , , , , ,12.36
NERRIGA,03/04/2016, , , , , , , , ,6.39
NERRIGA,04/04/2016, , , , , , , , ,8.09
NERRIGA,05/04/2016, , , ,29.5, ,99,30,3.74,17.91
NERRIGA,06/04/2016,7.1,0.0, ,31.1,14.5,88,18,6.69,18.30
NERRIGA,07/04/2016,2.9,0.0, ,20.0,12.2,92,45,3.64,12.52
NERRIGA,08/04/2016,1.7,0.0, ,18.3,12.0,93,48,2.03,5.32
NERRIGA,09/04/2016,2.0,0.0, ,21.1,5.5,99,51,1.48,11.36
NERRIGA,10/04/2016,3.7,0.2, ,25.2,5.0,100,24,2.85,15.93
NERRIGA,11/04/2016,3.0,0.2, ,23.1,4.4,94,31,2.01,17.12
NERRIGA,12/04/2016,2.0,0.0, ,19.6,12.3,95,57,2.24,9.17
NERRIGA,13/04/2016,2.2,0.0, ,20.9,12.0,97,52,2.21,11.42
NERRIGA,14/04/2016,2.9,0.2, ,23.5,5.5,100,40,2.29,15.50
NERRIGA,15/04/2016,2.5,0.0, ,25.7,8.3,100,35,1.24,14.42
NERRIGA,16/04/2016,2.1,0.2, ,23.6,10.2,100,40,1.32,9.59
NERRIGA,17/04/2016,1.6,1.4, ,17.3,11.6,98,71,2.64,8.90
NERRIGA,18/04/2016,1.7,0.0, ,19.5,9.3,100,68,2.10,10.29
NERRIGA,19/04/2016,2.1,0.6, ,22.8,6.4,100,50,1.34,12.84
NERRIGA,20/04/2016,2.5,0.2, ,24.3,8.4,100,37,1.64,14.09
NERRIGA,21/04/2016,2.5,0.2, ,25.8,8.2,100,32,1.45,12.60
NERRIGA,22/04/2016,1.1,0.0, ,17.5,10.1,97,74,1.85,4.62
NERRIGA,23/04/2016,2.5,1.6, ,17.6,9.0,95,54,4.47,14.89
NERRIGA,24/04/2016,1.6,0.2, ,17.8,7.3,100,61,2.50,8.01
NERRIGA,25/04/2016,2.0,0.2, ,21.6,6.4,100,36,1.29,12.77
NERRIGA,26/04/2016,2.4,0.0, ,22.8,6.3,100,41,1.86,14.79
NERRIGA,27/04/2016,2.9,0.4, ,23.6,5.4,100,30,2.33,15.57
NERRIGA,28/04/2016,2.7,0.2, ,25.2,10.2,100,32,2.06,13.67
NERRIGA,29/04/2016,2.7,0.0, ,25.9,9.9,97,33,2.31,10.24
NERRIGA,30/04/2016,2.3,2.2, ,23.5,14.1,100,54,2.92,11.31
Totals:,,62.7,8, ,,,,,, 
