'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NERRIGA New South Wales for July 2015,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 August 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NERRIGA,01/07/2015,1.0,0.2, ,11.6,-2.7,98,56,1.79,9.93
NERRIGA,02/07/2015,1.1,0.0, ,9.7,-1.0,96,59,3.61,7.41
NERRIGA,03/07/2015,0.8,0.2, ,9.6,-5.8,97,46,1.12,10.43
NERRIGA,04/07/2015,1.0,0.2, ,10.4,-3.4,98,51,1.81,9.45
NERRIGA,05/07/2015,1.0,0.0, ,13.8,-3.3,98,53,1.34,10.09
NERRIGA,06/07/2015,1.2,0.2, ,11.5,1.2,100,54,2.69,10.24
NERRIGA,07/07/2015,0.7,0.0, ,9.4,-0.4,99,69,1.54,6.58
NERRIGA,08/07/2015,0.8,0.2, ,12.0,-3.6,99,62,1.23,9.39
NERRIGA,09/07/2015,0.9,0.2, ,12.3,-1.4,100,57,1.49,9.83
NERRIGA,10/07/2015,0.5,0.2, ,8.0,0.3,100,91,1.48,3.15
NERRIGA,11/07/2015,1.2,5.6, ,13.9,2.4,99,63,3.04,9.47
NERRIGA,12/07/2015,0.9,4.2, ,6.7,2.4,100,69,5.93,5.28
NERRIGA,13/07/2015,1.9,12.8, ,12.7,1.0,97,52,6.91,9.25
NERRIGA,14/07/2015,1.5,0.0, ,9.0,3.7,86,61,6.03,10.26
NERRIGA,15/07/2015,0.9,0.0, ,9.6,-0.5,98,66,1.95,8.01
NERRIGA,16/07/2015,0.8,0.4, ,9.4,1.0,100,75,2.56,6.34
NERRIGA,17/07/2015,1.4,49.8, ,10.5,4.1,97,54,4.11,8.50
NERRIGA,18/07/2015,0.8,0.0, ,9.0,-2.4,99,70,2.06,8.36
NERRIGA,19/07/2015,0.7,0.2, ,10.5,-2.4,100,76,1.08,7.77
NERRIGA,20/07/2015,0.9,0.2, ,12.1,-1.9,100,65,1.21,10.43
NERRIGA,21/07/2015,1.3,0.6, ,15.0,-0.5,100,54,1.98,10.52
NERRIGA,22/07/2015,1.1,0.2, ,14.7,3.5,99,64,2.27,6.10
NERRIGA,23/07/2015,0.8,2.2, ,11.9,5.7,100,80,1.05,6.66
NERRIGA,24/07/2015,1.4,0.2, ,14.4,3.3,100,62,3.44,8.26
NERRIGA,25/07/2015,2.3,0.0, ,12.7,6.5,81,57,8.34,10.74
NERRIGA,26/07/2015,2.1,0.0, ,12.4,6.9,81,64,9.71,10.88
NERRIGA,27/07/2015,1.5,0.0, ,8.8,0.3,89,56,5.08,11.90
NERRIGA,28/07/2015,1.2,0.2, ,13.4,-2.3,98,47,1.44,11.47
NERRIGA,29/07/2015,1.2,0.0, ,13.0,-1.3,99,48,1.30,11.92
NERRIGA,30/07/2015,2.2,0.0, ,12.9,1.5,96,42,5.62,11.76
NERRIGA,31/07/2015,1.9,0.0, ,14.9,1.3,95,43,3.40,11.92
Totals:,,37,78, ,,,,,, 
