'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COFFS HARBOUR MO New South Wales for March 2012,,,,,,,,,,
Issued at 22:33 GMT on Sunday 01 April 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COFFS HARBOUR MO,01/03/2012,5.9,0.0,4.6,30.1,19.8,96,41,4.00,25.49
COFFS HARBOUR MO,02/03/2012,4.2,0.0,7.2,25.5,19.9,97,47,6.25,12.73
COFFS HARBOUR MO,03/03/2012,1.8,22.6,4.8,22.8,19.0,96,76,4.02,5.70
COFFS HARBOUR MO,04/03/2012,2.7,4.0,0.2,26.5,19.3,97,75,3.96,11.61
COFFS HARBOUR MO,05/03/2012,4.9,0.4,2.2,30.5,22.4,94,57,6.35,16.67
COFFS HARBOUR MO,06/03/2012,2.5,5.6,5.0,23.3,18.7,94,68,7.07,4.76
COFFS HARBOUR MO,07/03/2012,4.4,3.6,2.4,24.3,17.9,83,56,6.80,15.67
COFFS HARBOUR MO,08/03/2012,5.2,0.0,5.4,26.8,13.4,94,48,4.91,24.72
COFFS HARBOUR MO,09/03/2012,5.0,0.0,4.8,27.2,14.3,97,36,2.83,25.17
COFFS HARBOUR MO,10/03/2012,4.8,0.0,5.8,27.0,14.6,96,49,3.63,23.41
COFFS HARBOUR MO,11/03/2012,3.4,10.0,6.0,25.3,19.6,96,60,3.08,15.58
COFFS HARBOUR MO,12/03/2012,1.8,0.0,4.0,22.2,17.7,96,79,2.29,7.38
COFFS HARBOUR MO,13/03/2012,3.9,9.0,1.8,26.5,17.1,97,52,2.35,19.48
COFFS HARBOUR MO,14/03/2012,2.9,13.0,3.0,25.4,18.0,97,66,2.60,13.46
COFFS HARBOUR MO,15/03/2012,1.5,0.8,3.2,23.9,19.0,97,84,2.18,6.23
COFFS HARBOUR MO,16/03/2012,4.4,17.8,1.4,26.9,19.3,98,56,4.00,21.64
COFFS HARBOUR MO,17/03/2012,3.1,0.0,5.2,27.3,19.8,93,60,4.61,8.93
COFFS HARBOUR MO,18/03/2012,5.2,0.2,2.4,25.3,20.2,91,49,9.03,19.21
COFFS HARBOUR MO,19/03/2012,2.9,6.4,6.2,25.0,17.3,95,70,7.50,10.01
COFFS HARBOUR MO,20/03/2012,3.3,11.4,3.4,26.2,20.5,95,65,5.21,12.40
COFFS HARBOUR MO,21/03/2012,2.2,9.4,4.0,23.3,19.5,96,74,2.54,9.65
COFFS HARBOUR MO,22/03/2012,2.9,2.6,2.2,25.2,19.5,92,67,3.30,11.92
COFFS HARBOUR MO,23/03/2012,4.3,0.6,1.6,28.4,19.4,95,59,3.07,20.92
COFFS HARBOUR MO,24/03/2012,4.8,0.0,6.0,23.3,16.0,82,39,4.40,22.41
COFFS HARBOUR MO,25/03/2012,3.8,0.0,6.0,24.9,17.4,91,55,3.37,18.01
COFFS HARBOUR MO,26/03/2012,2.8,16.8,3.8,24.0,17.4,97,55,2.26,13.12
COFFS HARBOUR MO,27/03/2012,3.6,1.0,1.6,24.9,14.9,97,60,3.31,19.85
COFFS HARBOUR MO,28/03/2012,3.1,3.4,5.2,24.7,17.0,96,61,3.75,13.39
COFFS HARBOUR MO,29/03/2012,3.5,0.4,1.8,24.7,14.3,97,59,2.45,20.25
COFFS HARBOUR MO,30/03/2012,3.5,0.0,3.6,25.0,16.0,97,62,3.18,18.77
COFFS HARBOUR MO,31/03/2012,3.5,4.6,4.4,25.0,16.1,98,57,4.22,16.89
Totals:,,111.8,143.6,119.2,,,,,, 
