'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MONTAGUE ISLAND LIGHTHOUSE New South Wales for December 2013,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 January 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MONTAGUE ISLAND LIGHTHOUSE,01/12/2013,4.5,3.6, ,20.4,14.9,92,64,5.53,27.68
MONTAGUE ISLAND LIGHTHOUSE,02/12/2013,5.5,0.0, ,21.5,16.8,85,63,8.32,32.85
MONTAGUE ISLAND LIGHTHOUSE,03/12/2013,4.8,0.0, ,22.5,17.0,90,71,8.22,29.67
MONTAGUE ISLAND LIGHTHOUSE,04/12/2013,4.0,0.0, ,23.5,18.8,95,73,7.89,22.21
MONTAGUE ISLAND LIGHTHOUSE,05/12/2013,2.2,8.8, ,15.9,12.6,99,63,9.34,5.49
MONTAGUE ISLAND LIGHTHOUSE,06/12/2013,6.8,22.8, ,20.7,10.6,75,36,9.45,35.19
MONTAGUE ISLAND LIGHTHOUSE,07/12/2013,6.3,0.2, ,20.5,13.9,79,46,4.44,37.28
MONTAGUE ISLAND LIGHTHOUSE,08/12/2013,5.8,0.0, ,23.1,17.2,88,65,6.13,34.59
MONTAGUE ISLAND LIGHTHOUSE,09/12/2013,1.5,0.0, ,22.6,19.4,94,83,4.79,3.75
MONTAGUE ISLAND LIGHTHOUSE,10/12/2013,5.0,0.0, ,22.4,18.7,93,64,6.96,28.83
MONTAGUE ISLAND LIGHTHOUSE,11/12/2013,6.9,2.6, ,22.9,16.1,89,37,5.10,36.91
MONTAGUE ISLAND LIGHTHOUSE,12/12/2013,6.3,0.0, ,23.4,17.5,87,58,6.37,35.59
MONTAGUE ISLAND LIGHTHOUSE,13/12/2013, ,0.0, , ,17.3,99,64,7.53,32.94
MONTAGUE ISLAND LIGHTHOUSE,17/12/2013, , , , , , , , ,36.67
MONTAGUE ISLAND LIGHTHOUSE,18/12/2013, , , , , , , , ,34.53
MONTAGUE ISLAND LIGHTHOUSE,19/12/2013, , , ,23.2, ,93,67,10.33,34.42
MONTAGUE ISLAND LIGHTHOUSE,20/12/2013,9.7,0.0, ,35.2,19.3,99,22,7.43,27.68
MONTAGUE ISLAND LIGHTHOUSE,21/12/2013,3.5,2.2, ,22.1,19.2,98,72,8.91,18.31
MONTAGUE ISLAND LIGHTHOUSE,22/12/2013,2.9,1.4, ,23.2,18.6,97,85,3.50,15.90
MONTAGUE ISLAND LIGHTHOUSE,23/12/2013,1.8,0.0, ,21.7,19.9,100,80,7.04,6.31
MONTAGUE ISLAND LIGHTHOUSE,24/12/2013,5.9,10.6, ,19.9,15.9,82,56,6.18,35.61
MONTAGUE ISLAND LIGHTHOUSE,25/12/2013,3.2,0.0, ,21.3,17.2,92,76,8.55,16.58
MONTAGUE ISLAND LIGHTHOUSE,26/12/2013,4.1,0.0, ,23.1,18.4,93,73,5.97,22.92
MONTAGUE ISLAND LIGHTHOUSE,27/12/2013,5.7,4.4, ,23.4,17.7,92,72,4.64,35.29
MONTAGUE ISLAND LIGHTHOUSE,28/12/2013,5.3,0.2, ,22.7,18.9,96,72,9.79,35.79
MONTAGUE ISLAND LIGHTHOUSE,29/12/2013,6.8,0.0, ,21.0,17.4,96,41,11.86,39.11
MONTAGUE ISLAND LIGHTHOUSE,30/12/2013,4.1,0.0, ,20.8,14.9,87,67,4.64,23.16
MONTAGUE ISLAND LIGHTHOUSE,31/12/2013,5.1,0.2, ,22.0,15.1,85,58,4.30,28.52
Totals:,,117.7,57, ,,,,,, 
