'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MONTAGUE ISLAND LIGHTHOUSE New South Wales for January 2012,,,,,,,,,,
Issued at 22:33 GMT on Wednesday 01 February 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MONTAGUE ISLAND LIGHTHOUSE,01/01/2012,6.6,0.0, ,23.2,17.2,100,25,5.94,32.23
MONTAGUE ISLAND LIGHTHOUSE,02/01/2012,7.1,0.0, ,23.0,19.7,100,24,9.60,31.37
MONTAGUE ISLAND LIGHTHOUSE,03/01/2012,6.9,0.0, ,22.8,19.9,100,24,9.68,29.71
MONTAGUE ISLAND LIGHTHOUSE,04/01/2012,6.0,0.0, ,25.5,19.1,100,21,8.82,11.44
MONTAGUE ISLAND LIGHTHOUSE,05/01/2012, ,1.6, , ,17.0,100,31,6.27,15.97
MONTAGUE ISLAND LIGHTHOUSE,06/01/2012,5.0,0.0, ,22.3,16.1,95,63,8.26,30.36
MONTAGUE ISLAND LIGHTHOUSE,07/01/2012,6.7,0.0, ,21.7,16.8,99,25,9.36,31.52
MONTAGUE ISLAND LIGHTHOUSE,08/01/2012,5.0,0.8, ,21.6,18.7,97,24,9.55,8.92
MONTAGUE ISLAND LIGHTHOUSE,09/01/2012,4.6,0.2, ,21.2,16.9,100,28,6.76,14.42
MONTAGUE ISLAND LIGHTHOUSE,10/01/2012,5.3,0.0, ,22.4,16.9,100,28,5.79,21.48
MONTAGUE ISLAND LIGHTHOUSE,11/01/2012, ,0.0, , ,16.0,100,33,9.99,15.86
MONTAGUE ISLAND LIGHTHOUSE,12/01/2012, , , ,21.9, ,73,38,8.62,31.75
MONTAGUE ISLAND LIGHTHOUSE,13/01/2012,5.2,0.0, ,20.9,15.6,90,51,4.51,30.18
MONTAGUE ISLAND LIGHTHOUSE,14/01/2012,3.0,0.0, ,19.2,16.3,77,64,6.17,7.63
MONTAGUE ISLAND LIGHTHOUSE,15/01/2012,2.7,0.0, ,20.8,16.4,88,68,2.42,11.87
MONTAGUE ISLAND LIGHTHOUSE,16/01/2012,4.6,0.2, ,23.4,16.8,100,73,6.56,29.75
MONTAGUE ISLAND LIGHTHOUSE,17/01/2012,6.9,0.0, ,23.1,18.3,100,26,9.32,30.39
MONTAGUE ISLAND LIGHTHOUSE,18/01/2012,5.9,0.0, ,23.5,18.8,100,24,7.13,21.74
MONTAGUE ISLAND LIGHTHOUSE,19/01/2012,5.9,0.0, ,22.6,18.6,100,26,5.31,27.89
MONTAGUE ISLAND LIGHTHOUSE,20/01/2012,5.0,0.0, ,23.8,17.4,100,24,4.03,19.20
MONTAGUE ISLAND LIGHTHOUSE,21/01/2012,3.5,0.0, ,22.4,19.7,100,24,3.55,8.94
MONTAGUE ISLAND LIGHTHOUSE,22/01/2012,5.0,2.0, ,23.7,18.8,89,62,6.95,25.25
MONTAGUE ISLAND LIGHTHOUSE,23/01/2012,5.2,0.0, ,23.5,19.2,85,58,6.84,24.34
MONTAGUE ISLAND LIGHTHOUSE,24/01/2012,4.9,0.0, ,23.4,18.0,100,64,6.36,29.03
MONTAGUE ISLAND LIGHTHOUSE,25/01/2012,3.7,0.0, ,23.5,18.3,100,71,5.30,20.61
MONTAGUE ISLAND LIGHTHOUSE,26/01/2012,4.1,0.0, ,23.6,19.0,100,74,5.79,24.86
MONTAGUE ISLAND LIGHTHOUSE,27/01/2012,2.0,0.0, ,22.3,19.1,100,71,6.55,5.03
MONTAGUE ISLAND LIGHTHOUSE,28/01/2012,4.4,0.0, ,23.4,18.5,100,66,6.85,25.29
MONTAGUE ISLAND LIGHTHOUSE,29/01/2012, ,0.0, , ,18.8,100,77,9.05,25.89
MONTAGUE ISLAND LIGHTHOUSE,30/01/2012, , , ,28.8, ,100,59,13.48,22.52
MONTAGUE ISLAND LIGHTHOUSE,31/01/2012,5.3,0.2, ,22.0,18.9,100,25,9.38,13.59
Totals:,,130.5,5, ,,,,,, 
