'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MONTAGUE ISLAND LIGHTHOUSE New South Wales for March 2012,,,,,,,,,,
Issued at 22:33 GMT on Sunday 01 April 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MONTAGUE ISLAND LIGHTHOUSE,01/03/2012,4.5,31.0, ,20.4,17.0,100,26,11.85,3.12
MONTAGUE ISLAND LIGHTHOUSE,02/03/2012,4.0,32.2, ,19.4,15.5,99,30,10.12,4.06
MONTAGUE ISLAND LIGHTHOUSE,03/03/2012,4.5,5.2, ,20.4,15.9,100,29,12.30,3.75
MONTAGUE ISLAND LIGHTHOUSE,04/03/2012,3.6,13.0, ,20.7,17.0,100,25,6.39,3.74
MONTAGUE ISLAND LIGHTHOUSE,05/03/2012, ,0.6, , ,17.0,100,29,3.84,23.16
MONTAGUE ISLAND LIGHTHOUSE,06/03/2012, , , ,20.9, ,94,61,7.41,15.34
MONTAGUE ISLAND LIGHTHOUSE,07/03/2012,4.3,11.2, ,18.8,14.0,100,30,13.62,4.44
MONTAGUE ISLAND LIGHTHOUSE,08/03/2012,4.7,34.4, ,19.7,13.9,100,29,12.76,8.15
MONTAGUE ISLAND LIGHTHOUSE,09/03/2012,3.7,10.0, ,22.0,15.3,100,28,3.42,14.58
MONTAGUE ISLAND LIGHTHOUSE,10/03/2012,5.2,0.2, ,21.9,17.2,100,29,7.45,21.92
MONTAGUE ISLAND LIGHTHOUSE,11/03/2012,4.5,0.0, ,21.5,16.5,100,29,4.40,21.37
MONTAGUE ISLAND LIGHTHOUSE,12/03/2012,3.1,5.0, ,19.8,16.3,100,32,4.94,6.18
MONTAGUE ISLAND LIGHTHOUSE,13/03/2012,5.5,0.0, ,21.9,16.7,100,26,8.86,21.75
MONTAGUE ISLAND LIGHTHOUSE,14/03/2012,5.5,0.0, ,22.5,18.4,100,25,8.56,20.70
MONTAGUE ISLAND LIGHTHOUSE,15/03/2012,5.5,0.0, ,22.6,18.9,100,24,8.91,18.21
MONTAGUE ISLAND LIGHTHOUSE,16/03/2012,5.2,0.0, ,22.6,19.1,100,24,9.64,11.41
MONTAGUE ISLAND LIGHTHOUSE,17/03/2012,4.5,20.2, ,20.8,16.4,100,32,8.73,14.48
MONTAGUE ISLAND LIGHTHOUSE,18/03/2012,3.5,0.0, ,22.0,15.4,100,59,8.12,16.47
MONTAGUE ISLAND LIGHTHOUSE,19/03/2012,2.9,3.8, ,21.2,16.6,100,66,6.28,14.65
MONTAGUE ISLAND LIGHTHOUSE,20/03/2012,2.9,0.0, ,21.6,16.8,99,77,7.67,19.72
MONTAGUE ISLAND LIGHTHOUSE,21/03/2012,3.0,0.0, ,22.6,17.5,100,77,9.21,20.53
MONTAGUE ISLAND LIGHTHOUSE,22/03/2012,2.7,3.2, ,18.5,14.5,82,57,5.46,7.38
MONTAGUE ISLAND LIGHTHOUSE,23/03/2012, ,0.0, , ,15.8,100,36,7.13,19.50
MONTAGUE ISLAND LIGHTHOUSE,24/03/2012, ,0.2, , , ,100,39,3.55,20.17
MONTAGUE ISLAND LIGHTHOUSE,25/03/2012, , , ,19.8, ,69,46,0.00,18.35
MONTAGUE ISLAND LIGHTHOUSE,26/03/2012,2.5,0.0, ,20.9,15.0,89,69,0.00,17.69
MONTAGUE ISLAND LIGHTHOUSE,27/03/2012, ,0.0, , ,16.7,100,81,2.80,5.38
MONTAGUE ISLAND LIGHTHOUSE,28/03/2012, , , ,20.2, ,100,83,6.79,7.72
MONTAGUE ISLAND LIGHTHOUSE,29/03/2012,3.1,0.0, ,22.5,16.4,100,62,3.67,18.51
MONTAGUE ISLAND LIGHTHOUSE,30/03/2012,2.7,0.0, ,21.2,16.1,100,74,3.39,18.46
MONTAGUE ISLAND LIGHTHOUSE,31/03/2012,2.9,0.0, ,22.3,16.5,100,74,5.52,18.56
Totals:,,94.5,170.2, ,,,,,, 
