'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for TAMWORTH AIRPORT New South Wales for June 2013,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 July 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
TAMWORTH AIRPORT,01/06/2013,2.1,0.0, ,20.0,6.3,90,42,2.67,8.25
TAMWORTH AIRPORT,02/06/2013,1.5,22.0, ,16.1,11.9,92,71,4.68,6.18
TAMWORTH AIRPORT,03/06/2013,2.2,4.8, ,16.7,4.8,89,42,3.40,14.34
TAMWORTH AIRPORT,04/06/2013,2.0,0.0, ,20.0,-0.2,93,39,2.03,14.31
TAMWORTH AIRPORT,05/06/2013,1.9,0.0, ,19.9,3.3,93,32,1.82,12.02
TAMWORTH AIRPORT,06/06/2013,1.8,0.0, ,20.2,7.7,85,53,2.43,7.33
TAMWORTH AIRPORT,07/06/2013,1.5,0.0, ,20.3,11.6,91,59,2.34,5.32
TAMWORTH AIRPORT,08/06/2013,2.9,0.0, ,21.8,8.9,89,32,3.54,13.65
TAMWORTH AIRPORT,09/06/2013,2.2,0.0, ,21.8,6.8,88,43,2.49,13.13
TAMWORTH AIRPORT,10/06/2013,1.1,0.0, ,16.1,9.8,93,70,1.91,4.88
TAMWORTH AIRPORT,11/06/2013,1.5,12.6, ,19.8,6.1,93,58,1.58,12.84
TAMWORTH AIRPORT,12/06/2013,1.1,0.2, ,18.5,6.9,93,77,2.43,3.62
TAMWORTH AIRPORT,13/06/2013,1.8,35.6, ,17.2,8.5,93,57,3.95,9.49
TAMWORTH AIRPORT,14/06/2013,1.5,0.0, ,14.0,9.8,90,68,5.26,6.79
TAMWORTH AIRPORT,15/06/2013,1.6,1.2, ,15.2,8.9,92,60,3.66,7.20
TAMWORTH AIRPORT,16/06/2013,1.3,0.2, ,15.0,3.7,93,55,1.49,12.98
TAMWORTH AIRPORT,17/06/2013,1.3,0.0, ,14.3,-0.4,93,41,1.39,12.77
TAMWORTH AIRPORT,18/06/2013,1.5,0.0, ,14.5,-1.5,93,37,1.67,13.37
TAMWORTH AIRPORT,19/06/2013,1.5,0.0, ,15.2,-1.4,93,50,2.24,11.76
TAMWORTH AIRPORT,20/06/2013,1.7,0.0, ,15.3,4.7,91,51,2.85,11.03
TAMWORTH AIRPORT,21/06/2013,1.9,0.0, ,16.7,5.5,86,40,2.69,12.28
TAMWORTH AIRPORT,22/06/2013,2.3,0.0, ,16.7,2.0,92,30,3.17,13.94
TAMWORTH AIRPORT,23/06/2013,2.2,0.0, ,17.6,0.3,91,28,2.65,13.82
TAMWORTH AIRPORT,24/06/2013,1.9,0.0, ,16.7,-0.2,93,36,2.42,13.08
TAMWORTH AIRPORT,25/06/2013,1.1,4.4, ,10.7,4.1,92,67,2.54,7.21
TAMWORTH AIRPORT,26/06/2013,0.8,0.0, ,10.9,-0.1,93,79,1.98,6.81
TAMWORTH AIRPORT,27/06/2013,1.2,0.2, ,17.2,2.8,93,66,1.88,8.11
TAMWORTH AIRPORT,28/06/2013, ,7.0, ,18.8,7.9,92,51,2.70, 
TAMWORTH AIRPORT,29/06/2013,1.5,1.0, ,17.0,9.7,91,59,2.46,8.52
TAMWORTH AIRPORT,30/06/2013,1.8,0.4, ,17.0,7.1,92,55,3.40,10.69
Totals:,,48.7,89.6, ,,,,,, 
