'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PARKES AIRPORT New South Wales for September 2013,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 October 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PARKES AIRPORT,01/09/2013,2.7,0.0, ,23.5,3.6,94,33,0.41,21.61
PARKES AIRPORT,02/09/2013,3.2,0.0, ,24.2,2.3,94,39,1.22,22.10
PARKES AIRPORT,03/09/2013,3.2,0.0, ,24.7,3.0,93,30,1.00,22.22
PARKES AIRPORT,04/09/2013,3.4,0.0, ,22.1,6.0,93,48,2.25,22.24
PARKES AIRPORT,05/09/2013,3.1,0.0, ,23.8,4.3,97,38,1.36,21.24
PARKES AIRPORT,06/09/2013,3.1,0.0, ,24.2,7.1,93,39,1.23,20.54
PARKES AIRPORT,07/09/2013,4.3,0.0, ,27.1,9.1,84,32,2.17,22.71
PARKES AIRPORT,08/09/2013,3.2,0.0, ,22.6,5.8,96,32,1.13,22.62
PARKES AIRPORT,09/09/2013,3.4,0.0, ,25.1,3.8,92,40,2.32,17.21
PARKES AIRPORT,10/09/2013,4.2,0.0, ,23.0,13.3,87,38,4.04,19.89
PARKES AIRPORT,11/09/2013,3.0,0.0, ,19.0,-0.6,98,42,1.23,23.66
PARKES AIRPORT,12/09/2013,3.0,0.0, ,19.7,-0.8,97,42,1.18,23.74
PARKES AIRPORT,13/09/2013,4.4,0.0, ,20.5,6.7,76,41,5.46,22.58
PARKES AIRPORT,14/09/2013,3.3,0.0, ,21.0,4.1,93,46,1.81,23.01
PARKES AIRPORT,15/09/2013,3.0,0.0, ,21.6,2.2,97,33,1.14,21.38
PARKES AIRPORT,16/09/2013,1.4,3.8, ,14.0,10.0,96,70,3.88,4.13
PARKES AIRPORT,17/09/2013,2.1,34.0, ,17.5,9.5,97,73,2.51,13.43
PARKES AIRPORT,18/09/2013,3.5,5.8, ,21.0,7.3,99,50,2.21,24.12
PARKES AIRPORT,19/09/2013,3.3,0.2, ,15.9,3.0,96,48,2.52,25.86
PARKES AIRPORT,20/09/2013,3.1,0.0, ,16.7,2.0,98,47,4.56,19.92
PARKES AIRPORT,21/09/2013,3.5,0.0, ,17.9,0.5,99,47,2.83,26.13
PARKES AIRPORT,22/09/2013,4.0,0.0, ,21.4,1.0,97,39,2.79,25.41
PARKES AIRPORT,23/09/2013,5.8,0.0, ,26.3,8.0,80,29,3.82,27.02
PARKES AIRPORT,24/09/2013,5.2,0.0, ,23.3,12.5,92,28,4.09,25.89
PARKES AIRPORT,25/09/2013,5.5,0.0, ,27.5,6.0,94,34,3.45,26.93
PARKES AIRPORT,26/09/2013,5.0,0.0, ,19.6,8.0,93,31,6.42,26.46
PARKES AIRPORT,27/09/2013,4.6,0.0, ,23.1,-0.5,95,27,1.91,28.71
PARKES AIRPORT,28/09/2013,5.0,0.0, ,21.3,3.4,92,29,4.04,28.42
PARKES AIRPORT,29/09/2013,4.7,0.0, ,22.4,1.1,97,28,2.61,28.16
PARKES AIRPORT,30/09/2013,6.0,0.0, ,27.6,2.7,93,25,3.96,26.96
Totals:,,113.2,43.8, ,,,,,, 
