'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PARKES AIRPORT New South Wales for May 2016,,,,,,,,,,
Issued at 22:30 GMT on Wednesday 01 June 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PARKES AIRPORT,01/05/2016,3.3,7.4, ,22.9,16.1,95,46,5.28,14.27
PARKES AIRPORT,02/05/2016,2.0,0.0, ,17.8,6.5,95,43,1.95,13.29
PARKES AIRPORT,03/05/2016,2.6,0.0, ,20.5,6.5,95,49,3.66,14.93
PARKES AIRPORT,04/05/2016,2.5,0.0, ,19.4,9.4,91,43,2.92,15.49
PARKES AIRPORT,05/05/2016,2.3,0.0, ,21.8,6.2,94,41,1.79,15.32
PARKES AIRPORT,06/05/2016,2.6,0.0, ,24.5,7.8,95,33,1.84,15.18
PARKES AIRPORT,07/05/2016,2.4,0.0, ,23.4,7.9,93,42,2.51,9.15
PARKES AIRPORT,08/05/2016,2.6,0.0, ,20.9,16.4,92,54,6.38,3.76
PARKES AIRPORT,09/05/2016,1.7,27.6, ,18.3,16.2,94,73,7.07,3.94
PARKES AIRPORT,10/05/2016,1.9,7.0, ,18.4,11.6,94,68,5.63,9.24
PARKES AIRPORT,11/05/2016,1.9,3.0, ,15.6,6.3,96,59,4.33,11.58
PARKES AIRPORT,12/05/2016,1.4,0.0, ,16.8,10.9,97,70,3.37,6.99
PARKES AIRPORT,13/05/2016,1.9,0.0, ,19.6,7.8,99,58,2.26,14.36
PARKES AIRPORT,14/05/2016,2.1,0.2, ,23.4,5.8,99,42,1.67,14.75
PARKES AIRPORT,15/05/2016,2.4,0.0, ,23.3,8.7,95,48,2.89,13.17
PARKES AIRPORT,16/05/2016,2.4,0.2, ,23.5,6.0,98,31,2.27,9.03
PARKES AIRPORT,17/05/2016,2.3,0.0, ,22.3,9.3,94,48,2.74,12.72
PARKES AIRPORT,18/05/2016,1.6,0.0, ,16.7,7.4,97,56,2.41,9.66
PARKES AIRPORT,19/05/2016,1.9,0.0, ,18.5,3.5,98,47,2.67,12.50
PARKES AIRPORT,20/05/2016, ,0.0, , ,4.2,98,62,3.07,11.73
PARKES AIRPORT,21/05/2016, , , ,22.2, ,99,43,2.38,10.75
PARKES AIRPORT,22/05/2016,3.1,0.0, ,24.8,10.4,84,47,4.19,12.27
PARKES AIRPORT,23/05/2016,2.9,0.0, ,17.9,12.9,85,37,5.38,10.00
PARKES AIRPORT,24/05/2016,1.8,0.0, ,15.5,1.1,96,51,3.34,11.55
PARKES AIRPORT,25/05/2016,1.6,0.0, ,16.7,0.8,97,50,2.41,11.38
PARKES AIRPORT,26/05/2016,1.2,11.6, ,13.0,7.6,98,73,5.70,4.70
PARKES AIRPORT,27/05/2016,1.3,1.6, ,13.9,2.7,99,63,3.01,10.19
PARKES AIRPORT,28/05/2016,1.4,4.8, ,12.5,7.8,96,68,4.91,9.15
PARKES AIRPORT,29/05/2016,1.2,1.4, ,12.1,5.8,98,64,2.83,9.31
PARKES AIRPORT,30/05/2016,1.4,0.0, ,13.5,0.6,97,54,2.43,11.84
PARKES AIRPORT,31/05/2016,1.7,0.0, ,17.2,0.9,96,42,2.40,10.56
Totals:,,59.4,64.8, ,,,,,, 
