'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PARKES AIRPORT New South Wales for December 2010,,,,,,,,,,
Issued at 22:30 GMT on Saturday 01 January 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PARKES AIRPORT,01/12/2010,4.9,0.6, ,24.8,15.4,96,48,4.33,23.01
PARKES AIRPORT,02/12/2010,5.7,0.4, ,27.6,16.0,96,51,5.60,25.60
PARKES AIRPORT,03/12/2010,2.8,105.6, ,22.5,16.1,99,76,3.91,14.65
PARKES AIRPORT,04/12/2010,4.4,21.0, ,25.2,16.4,97,57,2.48,22.30
PARKES AIRPORT,05/12/2010,5.2,3.2, ,29.2,16.2,97,47,2.45,23.67
PARKES AIRPORT,06/12/2010,5.2,0.0, ,27.3,17.7,83,56,4.63,22.21
PARKES AIRPORT,07/12/2010,7.5,0.4, ,29.8,18.8,77,43,6.32,29.41
PARKES AIRPORT,08/12/2010,6.4,0.0, ,29.1,20.7,78,56,7.79,22.54
PARKES AIRPORT,09/12/2010,4.1,0.4, ,27.0,21.3,98,71,5.81,19.17
PARKES AIRPORT,10/12/2010,5.9,42.0, ,27.1,19.2,93,42,3.48,27.52
PARKES AIRPORT,11/12/2010,6.2,0.0, ,26.0,10.1,95,32,2.44,34.07
PARKES AIRPORT,12/12/2010,6.5,0.0, ,26.6,10.9,96,33,3.82,32.50
PARKES AIRPORT,13/12/2010,6.6,0.0, ,27.4,9.5,94,27,2.41,34.56
PARKES AIRPORT,14/12/2010,6.3,0.0, ,29.1,12.7,92,41,3.53,29.31
PARKES AIRPORT,15/12/2010,8.2,0.0, ,31.9,17.7,82,25,4.37,32.55
PARKES AIRPORT,16/12/2010,7.4,0.8, ,29.0,18.0,90,27,4.49,31.30
PARKES AIRPORT,17/12/2010,4.1,0.0, ,23.1,11.8,89,34,2.00,19.60
PARKES AIRPORT,18/12/2010,5.4,0.0, ,23.3,14.0,84,33,6.11,18.60
PARKES AIRPORT,19/12/2010,6.2,0.4, ,23.3,12.3,90,33,7.77,25.25
PARKES AIRPORT,20/12/2010,5.1,4.0, ,20.1,4.1,94,35,4.94,28.83
PARKES AIRPORT,21/12/2010,5.7,0.0, ,22.8,5.8,89,32,3.26,32.24
PARKES AIRPORT,22/12/2010,6.8,0.0, ,28.4,6.9,91,24,2.35,35.24
PARKES AIRPORT,23/12/2010,7.2,0.0, ,30.7,10.7,93,21,2.37,34.77
PARKES AIRPORT,24/12/2010,7.7,0.0, ,29.4,14.4,79,37,4.88,34.23
PARKES AIRPORT,25/12/2010,7.1,0.0, ,31.3,14.6,90,41,4.24,30.33
PARKES AIRPORT,26/12/2010,5.3,45.0, ,29.1,17.4,98,59,4.61,23.84
PARKES AIRPORT,27/12/2010,7.2,15.6, ,25.2,12.6,96,23,5.29,34.12
PARKES AIRPORT,28/12/2010,6.6,0.0, ,27.1,8.5,93,39,3.68,34.80
PARKES AIRPORT,29/12/2010,7.3,0.0, ,30.9,14.5,92,35,3.97,32.39
PARKES AIRPORT,30/12/2010,7.9,0.0, ,33.2,16.9,92,21,2.96,33.83
PARKES AIRPORT,31/12/2010,8.0,0.0, ,35.5,15.3,90,24,2.48,34.23
Totals:,,190.9,239.4, ,,,,,, 
