'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KHANCOBAN New South Wales for May 2017,,,,,,,,,,
Issued at 06:30 GMT on Thursday 01 June 2017,,,,,,,,,,
© Copyright Commonwealth of Australia 2017 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KHANCOBAN,01/05/2017,1.3,0.2, ,18.5,5.9,100,58,1.02,8.32
KHANCOBAN,02/05/2017,1.5,0.0, ,17.0,8.5,100,49,2.05,6.08
KHANCOBAN,03/05/2017,1.5,0.2, ,16.4,1.1,99,33,1.04,12.88
KHANCOBAN,04/05/2017,1.3,0.0, ,18.4,1.0,100,41,0.63,12.79
KHANCOBAN,05/05/2017,1.2,0.0, ,18.3,4.9,100,55,0.47,10.68
KHANCOBAN,06/05/2017,1.6,0.0, ,20.0,5.3,100,44,1.73,7.04
KHANCOBAN,07/05/2017,1.7,0.0, ,15.3,2.9,99,38,2.20,12.42
KHANCOBAN,08/05/2017,1.3,0.0, ,16.3,-0.8,100,48,0.97,12.29
KHANCOBAN,09/05/2017,1.2,0.0, ,16.6,0.5,100,43,0.74,12.18
KHANCOBAN,10/05/2017,1.2,0.0, ,17.9,0.9,100,43,0.79,12.07
KHANCOBAN,11/05/2017,1.2,0.2, ,18.2,1.9,100,51,0.66,11.84
KHANCOBAN,12/05/2017,1.1,0.0, ,17.2,2.6,100,53,0.55,10.87
KHANCOBAN,13/05/2017,1.1,0.0, ,19.3,3.0,100,47,0.48,11.36
KHANCOBAN,14/05/2017,0.6,1.4, ,13.9,4.6,100,84,0.65,3.16
KHANCOBAN,15/05/2017,0.9,4.8, ,15.5,4.1,100,67,0.55,10.01
KHANCOBAN,16/05/2017,1.1,0.4, ,15.6,1.8,100,56,0.91,11.38
KHANCOBAN,17/05/2017,0.9,0.0, ,14.1,2.0,100,67,0.73,9.55
KHANCOBAN,18/05/2017,1.4,0.0, ,20.2,3.5,100,39,1.06,11.00
KHANCOBAN,19/05/2017,0.9,0.0, ,15.3,6.2,100,73,1.40,5.06
KHANCOBAN,20/05/2017,0.6,28.2, ,13.9,8.1,100,95,0.95,4.26
KHANCOBAN,21/05/2017,0.9,0.8, ,14.6,6.2,100,73,1.06,10.46
KHANCOBAN,22/05/2017,0.9,0.2, ,15.3,3.1,100,68,0.81,10.74
KHANCOBAN,23/05/2017,0.9,0.2, ,16.5,3.5,100,67,0.90,8.39
KHANCOBAN,24/05/2017,1.2,32.4, ,16.3,5.8,100,55,1.98,7.73
KHANCOBAN,25/05/2017,0.8,0.0, ,14.3,5.7,100,67,0.83,6.68
KHANCOBAN,26/05/2017,0.8,0.0, ,14.4,6.9,100,71,0.73,7.24
KHANCOBAN,27/05/2017,0.8,0.2, ,14.7,2.4,100,65,0.71,10.47
KHANCOBAN,28/05/2017,0.9,4.6, ,13.8,5.2,100,72,3.10,3.55
KHANCOBAN,29/05/2017,0.9,19.4, ,10.7,5.5,99,61,1.60,7.57
KHANCOBAN,30/05/2017,0.7,0.0, ,9.9,4.3,100,75,1.23,5.12
KHANCOBAN,31/05/2017,1.0,1.2, ,12.1,-1.1,100,46,1.47,10.25
Totals:,,33.4,94.4, ,,,,,, 
