'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COBAR MO New South Wales for March 2014,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 April 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COBAR MO,01/03/2014,2.6,3.2,0.2,23.9,18.2,98,70,2.83,11.52
COBAR MO,02/03/2014,3.8,3.4,2.8,26.4,18.2,92,57,4.19,14.85
COBAR MO,03/03/2014,3.2,0.0,5.8,24.9,18.8,84,66,4.90,10.11
COBAR MO,04/03/2014,2.1,0.8,2.0,24.8,20.6,96,65,3.24,5.87
COBAR MO,05/03/2014,4.9,10.2,1.2,29.6,19.2,97,42,2.14,23.48
COBAR MO,06/03/2014,5.1,0.0,5.0,31.6,19.8,89,38,3.17,18.62
COBAR MO,07/03/2014,5.7,0.0,7.4,31.1,16.5,91,21,2.75,23.20
COBAR MO,08/03/2014,6.3,0.0,7.0,31.4,17.3,83,22,3.59,22.69
COBAR MO,09/03/2014,6.8,0.0,7.4,31.5,19.5,73,22,3.98,23.33
COBAR MO,10/03/2014,6.9,0.0,9.8,31.5,19.9,64,24,3.93,24.25
COBAR MO,11/03/2014,6.9,0.0,7.4,31.8,20.2,61,24,3.86,23.98
COBAR MO,12/03/2014,5.4,0.0,7.2,32.2,18.9,69,29,3.02,16.79
COBAR MO,13/03/2014,6.0,0.0,6.8,32.2,18.5,68,23,3.00,21.95
COBAR MO,14/03/2014,6.1,0.0,8.6,32.1,16.6,59,26,2.99,22.70
COBAR MO,15/03/2014,5.5,0.0,7.6,29.0,19.6,60,32,4.93,10.32
COBAR MO,16/03/2014,5.4,0.0,5.8,25.7,18.4,64,29,4.24,17.54
COBAR MO,17/03/2014,4.9,0.0,8.0,26.6,12.6,73,21,2.33,23.68
COBAR MO,18/03/2014,5.8,0.0,5.2,30.6,16.2,54,19,2.89,21.35
COBAR MO,19/03/2014,6.5,0.0,6.2,32.3,17.8,55,21,3.56,21.58
COBAR MO,20/03/2014,6.5,0.0,8.6,32.1,19.4,73,31,4.61,20.23
COBAR MO,21/03/2014,5.8,0.0,10.4,31.0,18.2,79,30,3.73,20.70
COBAR MO,22/03/2014,5.7,0.0,6.0,32.0,18.2,68,27,2.99,21.11
COBAR MO,23/03/2014,5.1,0.0,7.6,30.0,16.2,100,21,3.59,16.26
COBAR MO,24/03/2014, ,5.4,7.4,22.8, ,100,58,1.23,13.32
COBAR MO,25/03/2014,3.3,0.0,2.8,27.8,11.0,100,37,0.38,21.60
COBAR MO,26/03/2014,2.7,0.0,4.6,24.5,14.9,100,60,3.67,10.45
COBAR MO,27/03/2014,3.7,4.2,3.2,26.9,17.6,98,50,3.31,15.58
COBAR MO,28/03/2014,3.1,0.0,4.4,26.8,18.1,92,56,2.96,11.88
COBAR MO,29/03/2014,3.8,1.8,2.6,27.6,15.1,96,39,2.26,17.16
COBAR MO,30/03/2014,5.0,0.0,4.0,29.8,17.0,94,27,3.00,20.43
COBAR MO,31/03/2014,5.9,0.0,5.0,31.0,16.4,86,20,3.97,20.26
Totals:,,150.5,29,178,,,,,, 
