'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COBAR MO New South Wales for June 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COBAR MO,01/06/2010,1.4,0.2,0.4,18.7,8.3,100,60,1.39,11.89
COBAR MO,02/06/2010,1.4,1.8,0.6,16.1,11.7,97,63,1.76,11.39
COBAR MO,03/06/2010,1.8,0.0,1.4,19.1,8.9,90,52,2.19,12.54
COBAR MO,04/06/2010,1.8,0.0,1.8,19.2,7.3,99,55,2.44,13.69
COBAR MO,05/06/2010,2.0,0.0,2.0,16.5,6.9,98,47,3.33,14.35
COBAR MO,06/06/2010,1.8,0.0,2.4,13.8,7.2,97,49,3.39,14.40
COBAR MO,07/06/2010,1.2,0.0,2.2,13.6,2.9,99,55,1.40,12.51
COBAR MO,08/06/2010,1.4,0.0,0.8,15.8,2.0,100,46,1.46,14.07
COBAR MO,09/06/2010,1.8,0.0,1.8,13.7,2.0,97,46,3.76,11.97
COBAR MO,10/06/2010,1.7,0.0,2.0,13.1,5.2,96,45,2.81,14.10
COBAR MO,11/06/2010,1.2,0.0,2.4,13.0,1.4,98,56,1.93,10.64
COBAR MO,12/06/2010,1.6,0.0,0.8,14.4,6.5,89,49,2.53,13.13
COBAR MO,13/06/2010,1.7,0.0,2.0,14.7,2.3,94,31,1.91,14.25
COBAR MO,14/06/2010,2.4,0.0,2.6,19.1,3.6,90,29,2.74,14.06
COBAR MO,15/06/2010,2.2,0.0,1.4,20.4,6.5,91,44,2.87,13.59
COBAR MO,16/06/2010,2.4,0.0,2.6,19.4,8.3,87,46,3.87,12.23
COBAR MO,17/06/2010,2.0,5.6,3.2,19.3,11.2,97,49,3.43,10.59
COBAR MO,18/06/2010,1.4,3.2,1.4,15.4,5.6,92,50,1.66,13.02
COBAR MO,19/06/2010,1.6,0.0,1.8,17.4,4.0,91,49,1.91,13.45
COBAR MO,20/06/2010,1.2,0.0,1.8,17.0,9.5,92,63,1.34,9.67
COBAR MO,21/06/2010,1.5,0.0,0.6,18.0,10.0,98,44,1.67,12.44
COBAR MO,22/06/2010,1.8,0.0,1.8,18.3,6.1,99,52,2.95,13.15
COBAR MO,23/06/2010,2.3,0.0,2.2,18.7,9.5,92,47,4.03,12.68
COBAR MO,24/06/2010,2.5,0.0,2.0,20.6,9.2,86,47,3.89,13.19
COBAR MO,25/06/2010,2.3,0.0,3.0,22.0,10.0,98,52,3.81,12.34
COBAR MO,26/06/2010,1.6,8.6,2.8,13.6,9.9,100,41,2.70,12.87
COBAR MO,27/06/2010,1.2,0.0,1.8,12.1,1.2,100,51,2.06,12.73
COBAR MO,28/06/2010,1.1,0.0,1.4,11.6,1.0,96,43,1.11,13.91
COBAR MO,29/06/2010,1.5,0.0,1.4,12.7,0.0,89,38,1.91,14.17
COBAR MO,30/06/2010,1.9,0.0,1.6,16.2,1.6,83,34,2.41,13.67
Totals:,,51.7,19.4,54,,,,,, 
