'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COBAR MO New South Wales for July 2013,,,,,,,,,,
Issued at 22:30 GMT on Thursday 01 August 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COBAR MO,01/07/2013,1.5,0.0,1.6,15.7,5.8,100,61,3.14,12.42
COBAR MO,02/07/2013,1.7,0.0,1.4,16.9,5.5,99,48,2.69,11.28
COBAR MO,03/07/2013,1.9,0.0,1.2,17.4,5.6,95,44,2.34,14.22
COBAR MO,04/07/2013,2.9,0.0,1.8,18.9,5.6,86,31,3.99,14.17
COBAR MO,05/07/2013,2.7,0.2,2.4,15.0,8.8,62,33,3.85,14.02
COBAR MO,06/07/2013,1.8,0.0,2.6,14.4,2.0,79,28,1.92,14.39
COBAR MO,07/07/2013,1.9,0.0,2.2,15.8,1.7,76,32,2.07,14.30
COBAR MO,08/07/2013,2.1,0.0,2.2,15.5,1.8,79,31,2.54,14.28
COBAR MO,09/07/2013,2.1,0.0,2.2,15.0,4.7,88,40,3.45,12.46
COBAR MO,10/07/2013,1.9,0.0,2.2,17.3,7.9,93,56,3.74,13.41
COBAR MO,11/07/2013,1.9,0.0,1.8,18.8,8.5,97,56,3.64,10.19
COBAR MO,12/07/2013,2.5,1.8,1.4,21.9,11.5,100,46,3.90,12.98
COBAR MO,13/07/2013,3.2,0.2,2.8,21.8,11.3,85,36,4.46,13.31
COBAR MO,14/07/2013,2.5,0.0,4.2,19.5,12.4,89,45,4.47,6.51
COBAR MO,15/07/2013,1.2,9.0,2.0,15.7,12.0,96,77,4.12,5.80
COBAR MO,16/07/2013,1.9,8.6,0.4,20.0,12.1,97,59,3.22,11.19
COBAR MO,17/07/2013,3.0,1.2,2.0,22.5,11.8,95,42,4.36,14.42
COBAR MO,18/07/2013,3.0,0.0,3.4,21.0,13.8,79,55,6.21,10.39
COBAR MO,19/07/2013,2.6,19.0,3.8,19.2,14.1,97,42,4.17,14.38
COBAR MO,20/07/2013,2.2,0.4,2.8,14.1,7.5,93,44,4.63,14.12
COBAR MO,21/07/2013,1.9,0.0,2.2,13.5,1.6,85,45,3.08,14.52
COBAR MO,22/07/2013,2.3,0.0,2.2,14.1,3.9,86,41,3.73,15.69
COBAR MO,23/07/2013,1.5,0.0,1.6,11.2,6.0,93,62,4.37,11.61
COBAR MO,24/07/2013,1.9,0.0,2.0,14.5,5.3,97,50,2.74,16.13
COBAR MO,25/07/2013,1.9,0.2,2.0,15.9,2.9,99,45,2.19,15.66
COBAR MO,26/07/2013,2.3,0.0,2.2,17.3,4.3,92,36,2.40,16.33
COBAR MO,27/07/2013,3.0,0.0,1.6,18.6,3.6,92,30,3.72,16.67
COBAR MO,28/07/2013,4.0,0.0,3.4,21.5,9.4,63,34,5.17,16.08
COBAR MO,29/07/2013,3.1,0.0,4.0,22.7,10.6,88,40,4.07,12.35
COBAR MO,30/07/2013,2.4,3.4,2.4,18.4,10.0,99,38,2.94,15.89
COBAR MO,31/07/2013,2.4,0.0,3.2,17.6,4.8,97,37,2.39,17.00
Totals:,,71.2,44,71.2,,,,,, 
