'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COBAR MO New South Wales for May 2014,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 June 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COBAR MO,01/05/2014,2.6,0.0,4.4,19.2,4.7,94,37,2.70,14.46
COBAR MO,02/05/2014,2.8,0.0,4.2,18.5,8.0,96,36,4.29,10.81
COBAR MO,03/05/2014,1.8,10.4,4.2,12.0,7.2,95,59,6.30,8.53
COBAR MO,04/05/2014,2.1,4.0,2.2,13.9,7.6,96,45,4.88,8.12
COBAR MO,05/05/2014,2.0,0.0,1.6,15.8,4.0,92,41,2.54,11.12
COBAR MO,06/05/2014,2.1,0.0,1.6,18.4,9.5,81,43,1.92,11.90
COBAR MO,07/05/2014,2.4,0.0,2.2,17.9,6.3,97,31,2.53,14.89
COBAR MO,08/05/2014,3.2,0.0,2.2,21.2,8.7,87,37,3.91,14.68
COBAR MO,09/05/2014,3.2,0.0,5.8,21.5,11.0,74,44,4.47,9.81
COBAR MO,10/05/2014,2.1,0.0,3.4,19.9,13.3,95,46,3.49,4.43
COBAR MO,11/05/2014,2.5,0.4,1.2,19.7,8.5,99,37,2.95,14.45
COBAR MO,12/05/2014,2.9,0.2,2.8,21.8,8.7,95,36,3.25,14.48
COBAR MO,13/05/2014,2.9,0.0,3.6,23.3,11.0,87,45,3.67,11.92
COBAR MO,14/05/2014,4.1,0.0,2.8,24.6,12.2,73,27,4.25,13.38
COBAR MO,15/05/2014,3.7,0.0,4.0,24.2,10.5,71,21,3.27,13.86
COBAR MO,16/05/2014,3.7,0.0,4.8,25.6,12.7,73,23,3.35,11.79
COBAR MO,17/05/2014,3.9,0.0,5.6,24.6,15.7,55,26,3.55,10.19
COBAR MO,18/05/2014,4.1,0.2,4.6,25.4,15.6,54,28,3.83,11.17
COBAR MO,19/05/2014,3.7,0.0,4.0,25.3,13.0,66,29,3.51,12.64
COBAR MO,20/05/2014,3.2,0.0,4.4,24.1,14.4,61,32,2.93,9.74
COBAR MO,21/05/2014,2.9,0.0,3.0,25.9,12.7,69,30,2.25,12.86
COBAR MO,22/05/2014,3.4,0.0,3.4,25.8,12.4,76,30,3.18,12.79
COBAR MO,23/05/2014,3.8,0.0,4.8,26.8,14.0,61,23,3.15,12.81
COBAR MO,24/05/2014,3.7,0.0,3.8,27.6,13.0,60,23,2.89,11.83
COBAR MO,25/05/2014,3.0,0.0,3.0,27.0,14.1,69,28,2.34,12.06
COBAR MO,26/05/2014,4.8,0.0,4.6,28.6,13.9,64,25,4.58,11.84
COBAR MO,27/05/2014,4.0,0.0,7.4,25.8,18.6,90,29,5.41,6.05
COBAR MO,28/05/2014,2.4,1.6,2.8,20.6,10.4,82,42,3.02,12.34
COBAR MO,29/05/2014,2.3,0.0,2.6,20.6,8.1,93,37,2.64,12.56
COBAR MO,30/05/2014,2.3,0.0,3.0,20.2,7.2,91,36,2.78,11.84
COBAR MO,31/05/2014,2.1,0.4,2.0,22.6,10.3,97,54,4.15,3.90
Totals:,,93.7,17.2,110,,,,,, 
