'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for DUBBO AIRPORT New South Wales for October 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
DUBBO AIRPORT,01/10/2009,7.9,0.0, ,32.2,3.9,69,6,4.20,26.04
DUBBO AIRPORT,02/10/2009,8.0,0.0, ,31.8,13.8,72,19,6.73,17.24
DUBBO AIRPORT,03/10/2009,3.7,2.0, ,21.3,8.8,95,42,3.50,18.02
DUBBO AIRPORT,04/10/2009,4.0,0.4, ,21.2,12.3,93,44,5.94,16.48
DUBBO AIRPORT,05/10/2009,4.5,0.0, ,22.9,9.3,97,31,4.08,20.37
DUBBO AIRPORT,06/10/2009,4.9,0.0, ,22.7,4.0,98,25,3.83,25.13
DUBBO AIRPORT,07/10/2009,4.4,0.0, ,17.1,3.0,77,29,5.38,23.55
DUBBO AIRPORT,08/10/2009,5.2,0.0, ,20.9,0.5,89,19,4.40,27.19
DUBBO AIRPORT,09/10/2009,5.6,0.0, ,21.4,4.6,75,21,5.18,26.68
DUBBO AIRPORT,10/10/2009,6.0,0.0, ,23.2,6.6,79,25,6.25,25.19
DUBBO AIRPORT,11/10/2009,3.5,1.6, ,19.6,10.5,94,51,6.01,15.82
DUBBO AIRPORT,12/10/2009,3.7,13.6, ,22.0,9.1,97,47,5.25,14.07
DUBBO AIRPORT,13/10/2009,6.4,0.6, ,23.3,9.5,85,22,7.39,24.19
DUBBO AIRPORT,14/10/2009,5.1,0.0, ,20.3,11.5,89,31,6.97,21.54
DUBBO AIRPORT,15/10/2009,5.4,2.0, ,21.9,6.6,81,27,5.63,22.62
DUBBO AIRPORT,16/10/2009,4.9,0.0, ,18.8,4.2,91,25,5.20,26.98
DUBBO AIRPORT,17/10/2009,5.1,0.0, ,23.4,1.7,90,25,3.47,26.12
DUBBO AIRPORT,18/10/2009,5.7,0.0, ,23.8,6.4,78,23,3.93,27.66
DUBBO AIRPORT,19/10/2009,6.4,0.0, ,27.1,7.4,71,14,3.33,28.94
DUBBO AIRPORT,20/10/2009,7.3,0.0, ,31.3,8.6,68,11,3.33,29.19
DUBBO AIRPORT,21/10/2009,8.6,0.0, ,34.1,9.3,56,6,3.91,29.13
DUBBO AIRPORT,22/10/2009,8.5,0.0, ,33.2,11.3,53,18,5.10,25.11
DUBBO AIRPORT,23/10/2009,9.0,0.0, ,34.6,13.7,81,10,4.91,28.57
DUBBO AIRPORT,24/10/2009,7.8,0.0, ,31.1,9.9,61,7,3.87,27.60
DUBBO AIRPORT,25/10/2009,4.5,0.0, ,23.4,11.9,99,33,4.80,16.70
DUBBO AIRPORT,26/10/2009,2.2,22.4, ,17.4,12.4,99,69,8.12,8.97
DUBBO AIRPORT,27/10/2009,4.9,8.6, ,22.5,12.4,84,52,8.10,21.88
DUBBO AIRPORT,28/10/2009,5.8,0.0, ,27.8,12.3,94,35,4.05,25.45
DUBBO AIRPORT,29/10/2009,6.5,0.0, ,28.6,16.1,82,34,4.71,25.94
DUBBO AIRPORT,30/10/2009,6.4,0.0, ,28.9,16.3,94,34,3.93,28.68
DUBBO AIRPORT,31/10/2009,6.6,2.8, ,30.4,13.8,99,33,3.68,30.02
Totals:,,178.5,54, ,,,,,, 
