'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for DUBBO AIRPORT New South Wales for October 2011,,,,,,,,,,
Issued at 22:34 GMT on Tuesday 01 November 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
DUBBO AIRPORT,01/10/2011,2.2,0.2, ,14.2,6.0,95,58,4.61,10.62
DUBBO AIRPORT,02/10/2011,3.4,3.6, ,19.2,5.3,99,45,3.24,19.79
DUBBO AIRPORT,03/10/2011,4.0,0.0, ,19.3,4.0,99,34,3.48,24.45
DUBBO AIRPORT,04/10/2011,4.6,0.0, ,21.0,5.7,95,34,4.07,25.87
DUBBO AIRPORT,05/10/2011,2.3,0.0, ,16.6,9.1,98,56,4.67,8.26
DUBBO AIRPORT,06/10/2011,0.8,7.4, ,14.7,11.7,99,99,3.75,4.90
DUBBO AIRPORT,07/10/2011,3.1,19.8, ,21.7,11.8,100,57,2.77,16.74
DUBBO AIRPORT,08/10/2011,3.8,1.2, ,23.6,11.7,100,46,2.74,19.40
DUBBO AIRPORT,09/10/2011,3.9,0.2, ,21.3,7.3,100,38,3.04,21.05
DUBBO AIRPORT,10/10/2011,4.0,0.0, ,21.5,5.1,99,32,2.82,21.54
DUBBO AIRPORT,11/10/2011,4.2,0.0, ,19.9,4.0,97,34,2.94,26.01
DUBBO AIRPORT,12/10/2011,4.9,0.0, ,22.3,4.8,92,33,3.69,27.43
DUBBO AIRPORT,13/10/2011,5.5,0.0, ,25.1,7.4,87,39,5.75,23.77
DUBBO AIRPORT,14/10/2011,5.5,0.0, ,25.7,12.7,80,44,6.00,22.48
DUBBO AIRPORT,15/10/2011,3.7,5.4, ,24.0,15.0,99,49,2.93,17.24
DUBBO AIRPORT,16/10/2011,5.2,5.4, ,20.7,10.7,89,35,5.27,28.14
DUBBO AIRPORT,17/10/2011,5.9,0.0, ,23.8,6.1,77,31,5.05,28.14
DUBBO AIRPORT,18/10/2011,5.8,0.0, ,22.9,9.5,80,26,4.81,28.08
DUBBO AIRPORT,19/10/2011,5.6,0.0, ,25.3,8.4,91,31,3.61,28.39
DUBBO AIRPORT,20/10/2011,5.7,0.0, ,26.0,9.0,86,28,3.16,28.28
DUBBO AIRPORT,21/10/2011,5.8,0.0, ,27.6,9.1,92,25,2.97,28.38
DUBBO AIRPORT,22/10/2011,5.8,0.0, ,28.9,10.3,90,23,2.89,25.32
DUBBO AIRPORT,23/10/2011,5.7,0.0, ,29.1,13.3,81,30,2.61,26.19
DUBBO AIRPORT,24/10/2011,7.2,0.0, ,30.2,13.6,80,30,4.96,28.19
DUBBO AIRPORT,25/10/2011,5.8,0.0, ,29.0,18.0,81,43,4.50,21.98
DUBBO AIRPORT,26/10/2011,5.5,0.0, ,22.7,13.5,81,48,8.72,24.90
DUBBO AIRPORT,27/10/2011,5.7,0.0, ,24.8,12.8,77,48,7.62,22.53
DUBBO AIRPORT,28/10/2011,6.5,0.0, ,29.3,13.5,80,34,4.43,25.66
DUBBO AIRPORT,29/10/2011,4.4,7.4, ,28.1,17.1,100,52,3.43,18.86
DUBBO AIRPORT,30/10/2011,5.9,3.4, ,24.0,15.3,84,27,5.05,23.85
DUBBO AIRPORT,31/10/2011,5.9,1.4, ,26.0,5.9,91,27,3.52,29.36
Totals:,,148.3,55.4, ,,,,,, 
