'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HORSLEY PARK EQUESTRIAN CENTRE New South Wales for August 2011,,,,,,,,,,
Issued at 22:34 GMT on Thursday 01 September 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HORSLEY PARK EQUESTRIAN CENTRE,01/08/2011,1.2,0.0, ,21.9,5.0,98,40,0.20,12.91
HORSLEY PARK EQUESTRIAN CENTRE,02/08/2011,1.1,0.0, ,22.6,4.8,96,30,0.06,12.43
HORSLEY PARK EQUESTRIAN CENTRE,03/08/2011,1.4,0.0, ,24.3,8.4,88,37,0.55,9.83
HORSLEY PARK EQUESTRIAN CENTRE,04/08/2011, ,0.0, ,25.1,7.3,95,29,0.36, 
HORSLEY PARK EQUESTRIAN CENTRE,05/08/2011, , , ,23.4, ,95,28,1.07,12.62
HORSLEY PARK EQUESTRIAN CENTRE,06/08/2011,1.8,0.0, ,22.1,8.4,86,44,1.47,9.16
HORSLEY PARK EQUESTRIAN CENTRE,07/08/2011,1.4,1.6, ,18.9,10.6,98,63,1.18,9.89
HORSLEY PARK EQUESTRIAN CENTRE,08/08/2011,1.5,2.4, ,16.6,5.4,99,44,1.31,10.79
HORSLEY PARK EQUESTRIAN CENTRE,09/08/2011,1.5,0.2, ,15.7,3.7,94,45,1.46,9.74
HORSLEY PARK EQUESTRIAN CENTRE,10/08/2011,1.7,0.0, ,16.9,1.0,97,36,1.47,11.80
HORSLEY PARK EQUESTRIAN CENTRE,11/08/2011,1.7,0.0, ,17.6,2.5,94,47,1.50,11.26
HORSLEY PARK EQUESTRIAN CENTRE,12/08/2011,2.0,1.8, ,16.8,9.5,94,55,3.17,11.40
HORSLEY PARK EQUESTRIAN CENTRE,13/08/2011,1.5,0.2, ,18.4,3.0,99,42,0.85,12.20
HORSLEY PARK EQUESTRIAN CENTRE,14/08/2011,1.7,0.2, ,17.9,8.5,95,57,2.00,10.68
HORSLEY PARK EQUESTRIAN CENTRE,15/08/2011,1.7,0.0, ,17.4,6.1,96,52,1.52,12.38
HORSLEY PARK EQUESTRIAN CENTRE,16/08/2011,1.8,0.0, ,19.1,7.0,99,48,1.33,12.83
HORSLEY PARK EQUESTRIAN CENTRE,17/08/2011,0.8,0.0, ,13.6,5.7,99,86,0.46,4.73
HORSLEY PARK EQUESTRIAN CENTRE,18/08/2011,2.4,8.0, ,17.0,8.9,99,34,2.74,15.04
HORSLEY PARK EQUESTRIAN CENTRE,19/08/2011,1.3,0.4, ,15.8,4.3,97,71,3.87,4.76
HORSLEY PARK EQUESTRIAN CENTRE,20/08/2011,2.4,14.8, ,17.8,8.6,96,53,3.84,14.62
HORSLEY PARK EQUESTRIAN CENTRE,21/08/2011,2.1,2.0, ,17.0,8.8,92,56,3.24,12.29
HORSLEY PARK EQUESTRIAN CENTRE,22/08/2011,2.0,0.0, ,16.8,9.6,88,57,2.99,9.23
HORSLEY PARK EQUESTRIAN CENTRE,23/08/2011,1.4,0.0, ,17.0,10.1,97,65,1.37,8.20
HORSLEY PARK EQUESTRIAN CENTRE,24/08/2011,2.1,0.2, ,19.0,7.5,100,52,1.14,16.70
HORSLEY PARK EQUESTRIAN CENTRE,25/08/2011,2.4,0.0, ,22.6,6.1,98,40,1.06,17.47
HORSLEY PARK EQUESTRIAN CENTRE,26/08/2011,2.3,0.2, ,21.1,6.1,98,56,1.51,16.71
HORSLEY PARK EQUESTRIAN CENTRE,27/08/2011,1.6,0.2, ,18.6,9.6,100,70,0.61,11.21
HORSLEY PARK EQUESTRIAN CENTRE,28/08/2011,2.2,0.2, ,20.4,6.9,98,51,1.37,15.48
HORSLEY PARK EQUESTRIAN CENTRE,29/08/2011,2.8,0.0, ,22.2,6.9,97,32,1.89,16.29
HORSLEY PARK EQUESTRIAN CENTRE,30/08/2011,2.0,0.0, ,17.8,9.9,90,64,2.39,12.45
HORSLEY PARK EQUESTRIAN CENTRE,31/08/2011,2.6,0.0, ,20.6,8.3,98,48,1.82,16.99
Totals:,,52.4,32.4, ,,,,,, 
