'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HORSLEY PARK EQUESTRIAN CENTRE New South Wales for April 2016,,,,,,,,,,
Issued at 22:30 GMT on Sunday 01 May 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HORSLEY PARK EQUESTRIAN CENTRE,01/04/2016,3.6,0.0, ,28.7,14.3,90,32,1.29,19.76
HORSLEY PARK EQUESTRIAN CENTRE,02/04/2016,3.5,0.0, ,30.7,13.0,94,18,1.21,18.10
HORSLEY PARK EQUESTRIAN CENTRE,03/04/2016,3.2,0.4, ,26.1,16.8,87,54,2.40,15.07
HORSLEY PARK EQUESTRIAN CENTRE,04/04/2016,2.3,0.4, ,25.2,17.6,93,64,1.61,11.02
HORSLEY PARK EQUESTRIAN CENTRE,05/04/2016,3.5,0.0, ,31.2,15.6,99,38,1.44,17.70
HORSLEY PARK EQUESTRIAN CENTRE,06/04/2016,4.7,0.2, ,35.8,16.3,95,22,1.96,18.89
HORSLEY PARK EQUESTRIAN CENTRE,07/04/2016,2.3,0.0, ,20.8,18.2,82,38,2.47,4.60
HORSLEY PARK EQUESTRIAN CENTRE,08/04/2016,1.2,0.0, ,20.8,16.7,96,66,0.62,4.79
HORSLEY PARK EQUESTRIAN CENTRE,09/04/2016,3.3,0.0, ,26.4,14.5,94,42,1.90,17.94
HORSLEY PARK EQUESTRIAN CENTRE,10/04/2016,3.0,0.2, ,28.8,12.2,97,27,0.95,17.82
HORSLEY PARK EQUESTRIAN CENTRE,11/04/2016,3.2,0.0, ,26.9,10.1,90,29,1.55,18.00
HORSLEY PARK EQUESTRIAN CENTRE,12/04/2016,2.4,0.0, ,23.9,16.7,85,53,2.08,9.35
HORSLEY PARK EQUESTRIAN CENTRE,13/04/2016,2.7,0.0, ,25.0,14.2,86,48,2.14,11.26
HORSLEY PARK EQUESTRIAN CENTRE,14/04/2016,1.9,0.0, ,23.1,12.8,92,59,1.27,9.25
HORSLEY PARK EQUESTRIAN CENTRE,15/04/2016,3.0,0.0, ,27.9,14.4,97,34,1.28,17.39
HORSLEY PARK EQUESTRIAN CENTRE,16/04/2016,2.9,0.0, ,29.4,13.1,97,32,1.22,15.27
HORSLEY PARK EQUESTRIAN CENTRE,17/04/2016,2.0,0.0, ,23.1,17.0,86,58,2.12,6.75
HORSLEY PARK EQUESTRIAN CENTRE,18/04/2016,2.6,0.4, ,24.2,14.2,88,58,2.63,12.96
HORSLEY PARK EQUESTRIAN CENTRE,19/04/2016,2.3,1.4, ,23.9,15.3,93,61,2.04,12.05
HORSLEY PARK EQUESTRIAN CENTRE,20/04/2016,2.5,0.2, ,26.7,14.1,99,46,1.08,15.76
HORSLEY PARK EQUESTRIAN CENTRE,21/04/2016,2.5,0.0, ,28.7,14.2,100,36,0.65,16.59
HORSLEY PARK EQUESTRIAN CENTRE,22/04/2016,2.5,0.0, ,26.4,13.2,98,37,1.58,11.93
HORSLEY PARK EQUESTRIAN CENTRE,23/04/2016,1.8,0.4, ,19.6,15.1,93,59,3.21,4.66
HORSLEY PARK EQUESTRIAN CENTRE,24/04/2016,2.7,10.8, ,22.5,14.1,93,48,2.81,14.60
HORSLEY PARK EQUESTRIAN CENTRE,25/04/2016,2.7,0.0, ,23.8,12.4,90,43,1.95,16.08
HORSLEY PARK EQUESTRIAN CENTRE,26/04/2016,2.5,0.0, ,25.1,11.1,93,46,1.60,14.45
HORSLEY PARK EQUESTRIAN CENTRE,27/04/2016,2.4,0.0, ,26.2,10.7,98,39,1.35,14.68
HORSLEY PARK EQUESTRIAN CENTRE,28/04/2016,2.0,0.0, ,26.8,12.4,98,37,0.59,13.44
HORSLEY PARK EQUESTRIAN CENTRE,29/04/2016,1.5,0.0, ,24.9,12.6,98,46,0.24,10.21
HORSLEY PARK EQUESTRIAN CENTRE,30/04/2016,1.9,0.4, ,26.2,16.6,92,55,0.95,11.14
Totals:,,78.6,14.8, ,,,,,, 
