'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CABRAMURRA SMHEA New South Wales for January 2011,,,,,,,,,,
Issued at 22:35 GMT on Tuesday 01 February 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CABRAMURRA SMHEA,01/01/2011,5.1,0.0, ,23.9,19.0,70,38,5.49,14.28
CABRAMURRA SMHEA,02/01/2011,6.1,1.0, ,22.2,15.3,95,40,6.03,31.34
CABRAMURRA SMHEA,03/01/2011,6.0,0.0, ,19.9,10.6,99,32,5.32,34.77
CABRAMURRA SMHEA,04/01/2011,5.4,0.0, ,19.4,7.7,99,43,4.61,33.95
CABRAMURRA SMHEA,05/01/2011,5.2,0.0, ,19.8,11.0,99,36,5.70,27.27
CABRAMURRA SMHEA,06/01/2011,5.6,0.0, ,21.6,8.0,99,50,5.60,34.12
CABRAMURRA SMHEA,07/01/2011,5.3,0.0, ,20.9,12.2,90,41,3.88,28.16
CABRAMURRA SMHEA,08/01/2011,4.1,0.0, ,21.0,11.5,98,67,3.69,23.99
CABRAMURRA SMHEA,09/01/2011,4.7,0.0, ,21.6,14.3,99,62,9.20,27.94
CABRAMURRA SMHEA,10/01/2011,4.0,6.6, ,20.6,12.8,99,70,10.66,25.70
CABRAMURRA SMHEA,11/01/2011,2.0,0.4, ,16.7,11.9,99,85,9.18,13.64
CABRAMURRA SMHEA,12/01/2011,2.9,7.4, ,20.8,14.6,99,81,7.14,17.57
CABRAMURRA SMHEA,13/01/2011,2.7,1.0, ,20.9,15.7,99,79,6.72,14.23
CABRAMURRA SMHEA,14/01/2011,1.5,0.0, ,16.3,13.9,100,87,7.94,8.47
CABRAMURRA SMHEA,15/01/2011,5.8,14.8, ,22.5,14.4,100,52,4.43,34.06
CABRAMURRA SMHEA,16/01/2011,6.1,0.0, ,24.2,14.9,99,47,3.10,33.92
CABRAMURRA SMHEA,17/01/2011,6.0,0.0, ,19.3,15.0,94,34,5.39,33.61
CABRAMURRA SMHEA,18/01/2011,5.1,0.0, ,18.7,7.7,96,55,3.02,34.30
CABRAMURRA SMHEA,19/01/2011,5.5,0.0, ,20.4,8.8,99,45,4.59,33.73
CABRAMURRA SMHEA,20/01/2011,5.5,0.0, ,22.1,9.7,99,50,4.70,32.46
CABRAMURRA SMHEA,21/01/2011,5.3,0.0, ,22.4,12.7,84,60,4.86,29.66
CABRAMURRA SMHEA,22/01/2011,5.3,0.0, ,23.9,14.6,99,46,5.17,25.24
CABRAMURRA SMHEA,23/01/2011,4.9,3.0, ,22.2,10.6,95,60,4.88,28.82
CABRAMURRA SMHEA,24/01/2011,4.7,0.0, ,20.6,14.1,93,44,6.42,21.36
CABRAMURRA SMHEA,25/01/2011,5.7,0.0, ,22.3,10.9,87,49,4.90,32.26
CABRAMURRA SMHEA,26/01/2011,7.1,0.0, ,27.6,12.9,70,41,5.70,30.32
CABRAMURRA SMHEA,27/01/2011,6.9,0.0, ,24.0,14.5,84,21,4.10,33.74
CABRAMURRA SMHEA,28/01/2011,6.5,0.0, ,23.3,10.2,83,21,3.54,33.70
CABRAMURRA SMHEA,29/01/2011,5.6,0.0, ,21.9,8.8,99,43,4.22,33.08
CABRAMURRA SMHEA,30/01/2011,6.7,0.0, ,24.8,14.2,60,35,3.91,32.09
CABRAMURRA SMHEA,31/01/2011,7.2,0.0, ,28.5,17.6,49,37,3.52,31.73
Totals:,,160.5,34.2, ,,,,,, 
