'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BALLINA AIRPORT New South Wales for May 2013,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 June 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BALLINA AIRPORT,01/05/2013,2.8,0.0, ,26.3,12.3,99,57,1.47,18.25
BALLINA AIRPORT,02/05/2013,2.6,0.0, ,25.2,12.3,99,61,4.89,7.22
BALLINA AIRPORT,03/05/2013,2.8,13.6, ,22.8,13.9,98,60,2.98,17.40
BALLINA AIRPORT,04/05/2013,3.5,0.0, ,27.5,9.7,100,30,1.93,18.95
BALLINA AIRPORT,05/05/2013,2.7,1.2, ,23.2,13.9,95,60,4.12,13.37
BALLINA AIRPORT,06/05/2013,1.9,13.0, ,20.7,14.4,98,68,3.04,9.35
BALLINA AIRPORT,07/05/2013,2.0,14.8, ,20.8,14.1,97,72,3.50,11.84
BALLINA AIRPORT,08/05/2013,3.3,8.0, ,23.4,12.7,97,34,3.14,16.08
BALLINA AIRPORT,09/05/2013,2.2,0.2, ,22.4,14.0,95,68,2.98,12.37
BALLINA AIRPORT,10/05/2013,2.1,5.6, ,21.4,13.8,98,64,3.29,10.18
BALLINA AIRPORT,11/05/2013,2.0,27.0, ,22.1,14.3,97,58,3.72,4.64
BALLINA AIRPORT,12/05/2013,2.2,4.2, ,22.4,14.1,98,68,2.17,15.32
BALLINA AIRPORT,13/05/2013,1.5,1.8, ,22.2,13.8,99,75,1.30,9.59
BALLINA AIRPORT,14/05/2013,1.8,3.0, ,23.4,15.3,99,64,1.18,10.74
BALLINA AIRPORT,15/05/2013,2.4,1.2, ,21.6,13.8,96,56,2.27,16.47
BALLINA AIRPORT,16/05/2013,2.2,0.0, ,20.4,13.3,94,48,2.65,10.84
BALLINA AIRPORT,17/05/2013,3.7,0.0, ,22.9,10.6,76,39,4.23,17.00
BALLINA AIRPORT,18/05/2013,3.1,0.0, ,21.1,9.7,95,36,3.35,17.11
BALLINA AIRPORT,19/05/2013,2.8,0.0, ,19.7,8.1,95,37,3.06,16.98
BALLINA AIRPORT,20/05/2013,1.9,0.0, ,20.2,6.0,97,43,1.33,14.82
BALLINA AIRPORT,21/05/2013,1.9,0.0, ,20.3,5.0,99,43,1.44,13.17
BALLINA AIRPORT,22/05/2013,1.3,0.0, ,18.6,8.2,96,54,1.12,5.91
BALLINA AIRPORT,23/05/2013,2.2,2.6, ,22.1,8.3,99,51,1.98,15.82
BALLINA AIRPORT,24/05/2013,3.2,0.0, ,22.0,11.4,97,53,8.24,9.53
BALLINA AIRPORT,25/05/2013,2.5,44.8, ,19.3,14.0,94,60,6.97,9.83
BALLINA AIRPORT,26/05/2013,2.6,2.2, ,21.1,12.5,87,56,3.92,13.40
BALLINA AIRPORT,27/05/2013,2.3,0.0, ,21.9,9.9,95,57,3.49,12.08
BALLINA AIRPORT,28/05/2013,2.2,12.8, ,22.4,14.2,98,59,3.83,10.19
BALLINA AIRPORT,29/05/2013,2.0,0.4, ,21.8,12.5,98,58,2.78,10.69
BALLINA AIRPORT,30/05/2013,1.7,13.2, ,21.8,11.2,99,70,1.12,13.58
BALLINA AIRPORT,31/05/2013,1.9,5.0, ,22.4,11.9,99,59,1.63,13.20
Totals:,,73.3,174.6, ,,,,,, 
