'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BALLINA AIRPORT New South Wales for August 2015,,,,,,,,,,
Issued at 22:30 GMT on Tuesday 01 September 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BALLINA AIRPORT,01/08/2015,2.4,0.0, ,23.4,6.5,99,52,2.04,15.10
BALLINA AIRPORT,02/08/2015,3.1,0.0, ,25.9,7.3,99,43,2.90,15.30
BALLINA AIRPORT,03/08/2015,3.8,0.0, ,28.2,10.9,97,31,3.07,15.18
BALLINA AIRPORT,04/08/2015,2.5,0.0, ,18.6,13.8,94,48,4.30,10.93
BALLINA AIRPORT,05/08/2015,3.4,0.0, ,19.0,6.2,88,29,4.39,16.27
BALLINA AIRPORT,06/08/2015,2.8,0.0, ,18.0,6.2,92,36,3.49,16.11
BALLINA AIRPORT,07/08/2015,2.4,0.0, ,18.2,6.2,97,48,2.95,15.86
BALLINA AIRPORT,08/08/2015,2.4,0.0, ,19.4,3.6,98,40,2.20,16.04
BALLINA AIRPORT,09/08/2015,2.1,6.6, ,19.1,7.5,96,52,2.32,11.52
BALLINA AIRPORT,10/08/2015,2.7,0.0, ,23.5,6.2,99,34,1.72,15.82
BALLINA AIRPORT,11/08/2015,3.1,0.0, ,24.5,6.1,99,31,2.13,16.65
BALLINA AIRPORT,12/08/2015,3.7,0.0, ,25.3,8.5,98,30,3.64,12.37
BALLINA AIRPORT,13/08/2015,4.6,0.0, ,21.1,10.0,62,28,5.36,17.18
BALLINA AIRPORT,14/08/2015,2.4,0.0, ,19.7,4.7,97,43,1.88,17.03
BALLINA AIRPORT,15/08/2015,2.7,0.0, ,20.1,7.7,99,49,3.47,15.89
BALLINA AIRPORT,16/08/2015,1.4,9.0, ,17.0,12.4,98,84,3.23,9.03
BALLINA AIRPORT,17/08/2015,2.6,4.0, ,22.9,8.3,99,52,2.09,15.64
BALLINA AIRPORT,18/08/2015,2.8,0.0, ,20.6,5.9,98,37,2.26,17.51
BALLINA AIRPORT,19/08/2015,1.8,0.0, ,18.9,6.4,99,70,3.28,10.96
BALLINA AIRPORT,20/08/2015,1.8,17.8, ,19.5,13.9,99,70,2.55,9.33
BALLINA AIRPORT,21/08/2015,2.4,0.6, ,21.6,9.4,99,61,1.84,15.65
BALLINA AIRPORT,22/08/2015,2.5,0.0, ,22.6,14.9,99,71,3.49,14.45
BALLINA AIRPORT,23/08/2015,3.3,0.0, ,25.9,11.9,99,57,3.38,17.45
BALLINA AIRPORT,24/08/2015,2.8,0.0, ,25.8,17.4,96,62,4.06,10.87
BALLINA AIRPORT,25/08/2015,3.8,12.2, ,27.2,15.0,100,45,3.14,17.90
BALLINA AIRPORT,26/08/2015,4.1,0.0, ,26.3,13.2,98,27,2.91,18.52
BALLINA AIRPORT,27/08/2015,1.9,0.0, ,20.4,13.2,96,54,2.32,6.10
BALLINA AIRPORT,28/08/2015,3.5,3.6, ,22.8,14.5,97,36,2.77,19.01
BALLINA AIRPORT,29/08/2015,2.6,0.0, ,21.5,8.3,100,54,2.00,15.76
BALLINA AIRPORT,30/08/2015,2.9,0.0, ,20.1,14.2,94,59,4.29,16.03
BALLINA AIRPORT,31/08/2015,3.0,6.4, ,19.9,10.7,98,50,2.92,19.08
Totals:,,87.3,60.2, ,,,,,, 
