'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PERISHER VALLEY New South Wales for May 2011,,,,,,,,,,
Issued at 22:35 GMT on Wednesday 01 June 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PERISHER VALLEY,01/05/2011,1.1,0.0, ,11.1,-0.5,99,63,1.08,10.14
PERISHER VALLEY,02/05/2011,1.2,0.0, ,11.8,3.4,99,63,1.13,11.44
PERISHER VALLEY,03/05/2011,0.9,5.4, ,6.2,3.6,99,89,0.96,9.33
PERISHER VALLEY,04/05/2011,1.2,1.6, ,8.2,-0.9,99,63,1.92,12.46
PERISHER VALLEY,05/05/2011,1.5,0.0, ,8.8,-5.3,95,35,1.94,15.35
PERISHER VALLEY,06/05/2011,1.8,0.0, ,12.3,-4.2,63,14,1.70,15.38
PERISHER VALLEY,07/05/2011,2.2,0.0, ,11.9,-4.1,42,9,2.42,14.83
PERISHER VALLEY,08/05/2011,1.6,0.0, ,4.8,-3.0,95,9,2.76,11.15
PERISHER VALLEY,09/05/2011, ,0.6, , ,-3.8,99,89,2.08,10.91
PERISHER VALLEY,10/05/2011,1.4, , ,6.1,-6.0,97,39,3.28,14.45
PERISHER VALLEY,11/05/2011,0.7,11.0, ,-0.3,-3.4,94,80,5.12,7.64
PERISHER VALLEY,12/05/2011,1.2,11.8, ,2.8,-8.1,96,40,3.71,9.49
PERISHER VALLEY,13/05/2011,0.6,2.0, ,1.2,-3.0,98,85,5.94,8.86
PERISHER VALLEY,14/05/2011,0.8,14.4, ,1.8,-4.6,90,75,4.34,7.72
PERISHER VALLEY,15/05/2011,1.1,0.0, ,6.3,-5.6,81,33,1.75,8.08
PERISHER VALLEY,16/05/2011,1.5,0.0, ,8.7,-4.5,70,28,2.34,8.82
PERISHER VALLEY,17/05/2011,0.9,0.0, ,8.8,-4.3,99,36,0.78,10.65
PERISHER VALLEY,18/05/2011,1.4,0.0, ,9.5,-4.1,87,19,1.74,10.10
PERISHER VALLEY,19/05/2011,2.0,0.0, ,8.4,-0.7,53,13,3.10,9.80
PERISHER VALLEY,20/05/2011,1.2,0.0, ,11.9,-2.0,64,13,0.92,9.21
PERISHER VALLEY,21/05/2011,1.7,0.0, ,6.3,0.3,91,28,4.42,9.04
PERISHER VALLEY,22/05/2011,0.9,0.0, ,8.4,4.0,94,75,3.01,6.56
PERISHER VALLEY,23/05/2011,0.5,24.2, ,4.6,3.0,98,92,3.21,4.45
PERISHER VALLEY,24/05/2011,0.6,54.0, ,3.5,0.0,99,86,2.41,9.56
PERISHER VALLEY,25/05/2011,0.5,4.0, ,0.9,-3.1,99,91,3.64,9.37
PERISHER VALLEY,26/05/2011,0.9,0.0, ,6.8,-4.9,99,50,1.56,11.85
PERISHER VALLEY,27/05/2011,0.9,0.0, ,7.1,-4.1,97,40,1.35,11.83
PERISHER VALLEY,28/05/2011,0.7,0.0, ,6.3,-5.4,99,62,1.13,12.18
PERISHER VALLEY,29/05/2011,0.9,0.0, ,7.4,-3.0,98,55,1.72,11.52
PERISHER VALLEY,30/05/2011,0.7,0.0, ,5.5,-1.6,99,63,1.38,10.06
PERISHER VALLEY,31/05/2011,0.5,3.0, ,6.2,0.2,99,93,2.99,7.54
Totals:,,33.1,132, ,,,,,, 
