'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PERISHER VALLEY New South Wales for May 2013,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 June 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PERISHER VALLEY,01/05/2013,1.2,1.0, ,8.0,3.8,94,70,2.95,9.29
PERISHER VALLEY,02/05/2013,1.4,1.6, ,9.7,-3.1,95,61,1.99,15.56
PERISHER VALLEY,03/05/2013,2.8,0.0, ,10.1,-3.4,72,20,5.84,15.48
PERISHER VALLEY,04/05/2013,2.0,6.0, ,8.7,1.5,96,34,4.64,15.38
PERISHER VALLEY,05/05/2013,1.5,0.0, ,10.7,-7.5,96,22,1.33,15.19
PERISHER VALLEY,06/05/2013,1.4,0.0, ,10.4,-6.9,97,24,1.24,14.93
PERISHER VALLEY,07/05/2013,1.4,0.0, ,12.8,-5.6,97,25,0.98,14.04
PERISHER VALLEY,08/05/2013,1.5,0.0, ,13.1,-0.9,96,50,2.40,11.08
PERISHER VALLEY,09/05/2013,1.4,0.0, ,13.4,-1.3,96,25,1.14,14.11
PERISHER VALLEY,10/05/2013,1.3,0.0, ,15.2,0.0,95,40,0.76,13.85
PERISHER VALLEY,11/05/2013,1.3,0.0, ,14.9,0.1,97,43,0.88,13.90
PERISHER VALLEY,12/05/2013,1.5,0.0, ,10.8,2.0,81,60,3.67,9.31
PERISHER VALLEY,13/05/2013,0.8,17.0, ,6.0,4.0,97,75,5.26,3.35
PERISHER VALLEY,14/05/2013,0.7,27.8, ,0.7,-2.4,98,77,4.97,8.53
PERISHER VALLEY,15/05/2013,0.4,5.4, ,1.0,-1.8,99,92,5.32,5.45
PERISHER VALLEY,16/05/2013,0.4,30.0, ,0.1,-1.0,99,90,8.89,5.54
PERISHER VALLEY,17/05/2013,0.5,15.6, ,1.5,-1.6,99,89,4.62,3.86
PERISHER VALLEY,18/05/2013,1.1,0.4, ,2.4,-2.3,95,41,3.41,5.00
PERISHER VALLEY,19/05/2013,0.6,0.0, ,1.8,-2.0,96,77,3.25,4.22
PERISHER VALLEY,20/05/2013,0.6,0.4, ,3.2,-1.4,99,83,5.65,3.60
PERISHER VALLEY,21/05/2013,1.2,6.8, ,4.8,-0.4,99,39,3.25,8.27
PERISHER VALLEY,22/05/2013, ,0.0, , ,-6.7,99,67,0.80,6.56
PERISHER VALLEY,23/05/2013, , , ,1.4, ,99,91,1.70,4.00
PERISHER VALLEY,24/05/2013,0.7,2.6, ,7.5,-5.2,99,60,0.64,6.70
PERISHER VALLEY,25/05/2013,1.7,0.0, ,9.6,-3.9,77,16,2.60,6.18
PERISHER VALLEY,26/05/2013,1.3,0.0, ,9.1,-2.5,82,24,2.00,7.90
PERISHER VALLEY,27/05/2013,0.8,0.0, ,7.4,-4.8,96,57,1.49,6.24
PERISHER VALLEY,28/05/2013,0.9,0.0, ,6.2,-1.3,96,65,3.46,7.48
PERISHER VALLEY,29/05/2013,1.0,0.0, ,5.6,2.1,89,70,6.35,5.36
PERISHER VALLEY,30/05/2013,0.6,3.0, ,5.9,3.9,97,81,1.94,2.80
PERISHER VALLEY,31/05/2013,0.5,60.2, ,7.1,3.8,100,92,3.52,2.89
Totals:,,32.5,177.8, ,,,,,, 
