'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PERISHER VALLEY New South Wales for May 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PERISHER VALLEY,01/05/2010, , , , , , , , , 
PERISHER VALLEY,02/05/2010, , , , , , , , , 
PERISHER VALLEY,03/05/2010, , , , , , , , , 
PERISHER VALLEY,04/05/2010, , , , , , , , , 
PERISHER VALLEY,05/05/2010, , , , , , , , , 
PERISHER VALLEY,06/05/2010, , , , , , , , , 
PERISHER VALLEY,07/05/2010, , , , , , , , , 
PERISHER VALLEY,08/05/2010, , , , , , , , , 
PERISHER VALLEY,09/05/2010, , , , , , , , , 
PERISHER VALLEY,10/05/2010, , , , , , , , , 
PERISHER VALLEY,11/05/2010, , , , , , , , , 
PERISHER VALLEY,12/05/2010, , , , , , , , , 
PERISHER VALLEY,13/05/2010, , , , , , , , , 
PERISHER VALLEY,14/05/2010, , , , , , , , , 
PERISHER VALLEY,15/05/2010, , , , , , , , , 
PERISHER VALLEY,16/05/2010, , , , , , , , , 
PERISHER VALLEY,17/05/2010, , , , , , , , , 
PERISHER VALLEY,18/05/2010, , , , , , , , , 
PERISHER VALLEY,19/05/2010, , , , , , , , , 
PERISHER VALLEY,20/05/2010, , , , , , , , , 
PERISHER VALLEY,21/05/2010, , , , , , , , , 
PERISHER VALLEY,22/05/2010, , , , , , , , , 
PERISHER VALLEY,23/05/2010, , , , , , , , , 
PERISHER VALLEY,24/05/2010, , , , , , , , , 
PERISHER VALLEY,25/05/2010, , , ,5.1, , , , ,8.44
PERISHER VALLEY,26/05/2010,0.5,34.6, ,3.0,2.1,99,99,3.54,9.05
PERISHER VALLEY,27/05/2010,0.7,2.2, ,8.5,-1.7,99,83,1.01,10.36
PERISHER VALLEY,28/05/2010,0.7,0.2, ,7.1,-0.3,99,77,2.35,9.05
PERISHER VALLEY,29/05/2010,0.6,8.4, ,6.0,2.5,99,91,1.86,7.42
PERISHER VALLEY,30/05/2010,0.4,52.2, ,4.7,-0.2,99,96,4.92,8.45
PERISHER VALLEY,31/05/2010,0.5,90.4, ,3.5,1.2,99,95,2.21,10.94
Totals:,,3.4,188, ,,,,,, 
