'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for TAREE AIRPORT New South Wales for June 2014,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 July 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
TAREE AIRPORT,01/06/2014,1.8,0.4, ,22.8,10.5,99,54,1.91,10.74
TAREE AIRPORT,02/06/2014,1.2,1.0, ,21.2,13.0,99,70,1.17,7.02
TAREE AIRPORT,03/06/2014,1.8,0.6, ,21.5,9.6,99,42,1.78,11.88
TAREE AIRPORT,04/06/2014,1.8,0.2, ,21.0,5.4,96,41,1.79,12.01
TAREE AIRPORT,05/06/2014,1.8,0.0, ,21.0,8.6,98,58,2.68,11.16
TAREE AIRPORT,06/06/2014,1.4,0.4, ,19.2,10.8,98,70,3.20,6.04
TAREE AIRPORT,07/06/2014,1.7,5.0, ,19.0,12.7,95,66,3.76,10.35
TAREE AIRPORT,08/06/2014,1.8,1.4, ,18.9,12.7,96,55,3.37,9.22
TAREE AIRPORT,09/06/2014,2.0,0.2, ,19.1,10.1,91,57,3.77,10.65
TAREE AIRPORT,10/06/2014,1.9,2.0, ,19.3,11.7,95,53,3.53,9.00
TAREE AIRPORT,11/06/2014,1.8,4.2, ,20.0,8.5,93,53,2.75,10.03
TAREE AIRPORT,12/06/2014,1.9,0.0, ,21.9,10.6,97,41,2.13,10.80
TAREE AIRPORT,13/06/2014,1.3,0.0, ,20.7,6.3,98,57,1.39,9.04
TAREE AIRPORT,14/06/2014,0.9,0.4, ,17.7,11.3,99,79,1.35,4.54
TAREE AIRPORT,15/06/2014,2.5,0.8, ,18.5,8.9,96,43,4.95,9.40
TAREE AIRPORT,16/06/2014,2.0,0.0, ,20.8,9.2,92,33,2.21,11.73
TAREE AIRPORT,17/06/2014,2.3,0.0, ,19.3,4.2,92,41,3.38,11.52
TAREE AIRPORT,18/06/2014,1.6,0.0, ,19.1,11.8,97,62,3.31,8.49
TAREE AIRPORT,19/06/2014,1.7,0.4, ,20.8,9.5,99,50,2.21,11.39
TAREE AIRPORT,20/06/2014,1.6,0.2, ,23.1,7.4,99,44,1.41,8.90
TAREE AIRPORT,21/06/2014,1.7,3.6, ,22.1,9.4,99,47,1.98,9.60
TAREE AIRPORT,22/06/2014,1.7,1.4, ,20.0,9.2,99,54,2.56,9.98
TAREE AIRPORT,23/06/2014,1.2,0.0, ,18.6,6.5,99,57,1.57,7.00
TAREE AIRPORT,24/06/2014,3.1,0.0, ,19.0,7.1,93,25,4.80,11.72
TAREE AIRPORT,25/06/2014,3.3,0.2, ,20.2,13.3,75,29,4.58,11.64
TAREE AIRPORT,26/06/2014,2.4,0.0, ,22.1,1.4,95,23,2.27,11.63
TAREE AIRPORT,27/06/2014,2.2,0.0, ,20.5,3.6,94,31,2.42,11.46
TAREE AIRPORT,28/06/2014,2.8,0.0, ,23.5,0.2,96,34,3.26,9.35
TAREE AIRPORT,29/06/2014,4.0,0.8, ,17.1,10.4,48,28,6.07,11.85
TAREE AIRPORT,30/06/2014,3.2,0.2, ,16.8,9.4,58,29,4.72,11.57
Totals:,,60.4,23.4, ,,,,,, 
