'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CONDOBOLIN AIRPORT New South Wales for May 2012,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 June 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CONDOBOLIN AIRPORT,01/05/2012,4.0,0.0, ,25.9,10.7,79,33,4.21,13.01
CONDOBOLIN AIRPORT,02/05/2012,2.0,12.4, ,21.8,11.4,99,63,3.00,9.59
CONDOBOLIN AIRPORT,03/05/2012,2.3,8.2, ,16.4,4.7,94,42,3.18,14.76
CONDOBOLIN AIRPORT,04/05/2012,2.1,0.0, ,18.3,2.0,99,38,2.09,13.76
CONDOBOLIN AIRPORT,05/05/2012,2.4,0.0, ,18.4,2.6,99,42,3.43,13.90
CONDOBOLIN AIRPORT,06/05/2012,2.0,0.0, ,17.8,1.6,99,42,2.45,12.41
CONDOBOLIN AIRPORT,07/05/2012,1.6,0.0, ,19.3,6.7,99,38,0.90,11.57
CONDOBOLIN AIRPORT,08/05/2012,2.3,0.0, ,24.0,2.8,99,24,1.52,12.78
CONDOBOLIN AIRPORT,09/05/2012,3.2,0.0, ,26.8,4.8,93,19,2.25,12.64
CONDOBOLIN AIRPORT,10/05/2012,3.5,0.0, ,27.9,6.5,87,21,2.65,12.50
CONDOBOLIN AIRPORT,11/05/2012,3.2,0.0, ,25.5,8.7,87,30,2.94,12.29
CONDOBOLIN AIRPORT,12/05/2012,2.4,0.0, ,18.1,3.8,94,32,3.05,11.33
CONDOBOLIN AIRPORT,13/05/2012,2.5,0.0, ,17.4,3.1,86,46,5.10,9.07
CONDOBOLIN AIRPORT,14/05/2012,2.0,0.0, ,15.6,1.5,99,38,2.83,11.82
CONDOBOLIN AIRPORT,15/05/2012,1.9,0.0, ,18.1,-1.2,96,37,2.04,11.91
CONDOBOLIN AIRPORT,16/05/2012,1.4,0.0, ,18.6,-0.9,98,38,0.90,11.78
CONDOBOLIN AIRPORT,17/05/2012,1.5,0.0, ,21.0,-1.2,96,28,0.87,11.68
CONDOBOLIN AIRPORT,18/05/2012,1.5,0.0, ,21.2,-1.3,98,26,0.89,11.57
CONDOBOLIN AIRPORT,19/05/2012,1.4,0.0, ,21.0,-0.4,93,23,0.78,11.06
CONDOBOLIN AIRPORT,20/05/2012,1.5,0.0, ,20.8,0.9,92,31,0.92,11.00
CONDOBOLIN AIRPORT,21/05/2012,1.4,0.0, ,19.9,0.1,96,34,0.91,10.70
CONDOBOLIN AIRPORT,22/05/2012,1.9,0.0, ,21.0,-0.8,93,25,1.48,11.12
CONDOBOLIN AIRPORT,23/05/2012,4.8,0.0, ,23.2,6.6,69,20,6.04,11.07
CONDOBOLIN AIRPORT,24/05/2012,2.3,0.0, ,16.4,10.0,99,36,5.09,2.58
CONDOBOLIN AIRPORT,25/05/2012,1.5,14.4, ,12.6,6.3,92,63,5.66,4.17
CONDOBOLIN AIRPORT,26/05/2012,1.3,0.0, ,14.0,5.1,95,66,3.52,6.16
CONDOBOLIN AIRPORT,27/05/2012,1.1,0.0, ,14.6,4.5,99,64,2.16,6.50
CONDOBOLIN AIRPORT,28/05/2012,1.4,0.2, ,16.7,1.7,99,51,1.96,10.74
CONDOBOLIN AIRPORT,29/05/2012,1.5,0.0, ,18.6,0.8,99,49,1.64,10.67
CONDOBOLIN AIRPORT,30/05/2012,1.5,0.0, ,19.7,1.2,99,37,1.43,10.60
CONDOBOLIN AIRPORT,31/05/2012,1.6,0.0, ,20.3,1.5,99,38,1.55,10.52
Totals:,,65,35.2, ,,,,,, 
