'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CONDOBOLIN AIRPORT New South Wales for March 2014,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 26 March 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CONDOBOLIN AIRPORT,01/03/2014,0.8,48.2, ,20.1,16.6,99,95,5.26,3.22
CONDOBOLIN AIRPORT,02/03/2014,4.0,18.0, ,27.3,16.5,98,54,3.41,17.71
CONDOBOLIN AIRPORT,03/03/2014,5.1,0.0, ,29.4,16.7,91,48,3.65,21.82
CONDOBOLIN AIRPORT,04/03/2014,4.6,0.0, ,28.3,19.9,88,45,3.49,17.31
CONDOBOLIN AIRPORT,05/03/2014,4.4,0.0, ,30.5,20.3,95,42,2.70,17.07
CONDOBOLIN AIRPORT,06/03/2014,3.9,0.0, ,31.1,19.3,97,41,2.73,12.55
CONDOBOLIN AIRPORT,07/03/2014,5.5,0.6, ,31.7,16.5,99,20,2.26,24.31
CONDOBOLIN AIRPORT,08/03/2014,5.3,0.0, ,31.7,15.6,97,23,2.51,21.14
CONDOBOLIN AIRPORT,09/03/2014,6.2,0.0, ,31.6,15.9,94,27,3.85,23.79
CONDOBOLIN AIRPORT,10/03/2014,6.2,0.0, ,31.4,19.0,77,25,3.39,23.60
CONDOBOLIN AIRPORT,11/03/2014,6.0,0.0, ,31.4,17.8,85,26,3.30,23.71
CONDOBOLIN AIRPORT,12/03/2014,5.5,0.0, ,31.5,20.4,81,35,3.59,19.01
CONDOBOLIN AIRPORT,13/03/2014,5.1,2.8, ,31.2,15.5,82,25,2.17,21.78
CONDOBOLIN AIRPORT,14/03/2014,5.8,0.0, ,32.4,17.8,85,20,3.00,21.10
CONDOBOLIN AIRPORT,15/03/2014,4.9,0.0, ,27.5,19.4,70,46,7.03,6.53
CONDOBOLIN AIRPORT,16/03/2014,4.3,0.0, ,22.8,16.7,85,38,4.86,15.57
CONDOBOLIN AIRPORT,17/03/2014,4.4,0.0, ,26.8,8.7,90,24,1.87,23.31
CONDOBOLIN AIRPORT,18/03/2014,4.3,0.0, ,30.6,11.5,85,20,1.49,20.88
CONDOBOLIN AIRPORT,19/03/2014,5.1,0.0, ,31.1,14.3,80,22,2.29,21.93
CONDOBOLIN AIRPORT,20/03/2014,6.0,0.0, ,31.6,15.0,84,23,3.63,21.71
CONDOBOLIN AIRPORT,21/03/2014,5.9,0.0, ,30.7,15.8,83,28,4.02,21.58
CONDOBOLIN AIRPORT,22/03/2014,5.6,0.6, ,31.1,17.8,86,34,3.83,21.29
CONDOBOLIN AIRPORT,23/03/2014,5.4,0.0, ,29.2,13.2,80,19,3.20,20.78
CONDOBOLIN AIRPORT,24/03/2014,2.5,5.0, ,21.9,13.9,93,57,2.34,11.60
CONDOBOLIN AIRPORT,25/03/2014, ,2.2, , ,13.7, , , ,18.20
Totals:,,116.8,77.4, ,,,,,, 
