'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COORANBONG (LAKE MACQUARIE) New South Wales for February 2012,,,,,,,,,,
Issued at 22:33 GMT on Thursday 01 March 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COORANBONG (LAKE MACQUARIE),01/02/2012,1.0,23.6, ,19.3,18.5,95,90,1.01,2.99
COORANBONG (LAKE MACQUARIE),02/02/2012,1.0,25.2, ,19.4,17.2,96,86,0.97,3.37
COORANBONG (LAKE MACQUARIE),03/02/2012,1.2,31.8, ,21.9,16.7,96,86,0.34,4.53
COORANBONG (LAKE MACQUARIE),04/02/2012,4.1,2.4, ,27.1,17.8,95,59,0.94,21.25
COORANBONG (LAKE MACQUARIE),05/02/2012,5.1,0.0, ,28.2,15.5,96,61,1.32,28.70
COORANBONG (LAKE MACQUARIE),06/02/2012,3.2,0.0, ,26.5,16.8,96,66,1.37,15.91
COORANBONG (LAKE MACQUARIE),07/02/2012,1.7,1.4, ,23.4,19.5,95,73,1.24,6.16
COORANBONG (LAKE MACQUARIE),08/02/2012,2.7,0.6, ,25.6,17.6,93,57,1.40,11.19
COORANBONG (LAKE MACQUARIE),09/02/2012,4.2,0.0, ,26.6,17.6,94,59,1.77,21.46
COORANBONG (LAKE MACQUARIE),10/02/2012,2.6,0.0, ,25.9,17.6,96,64,1.23,11.95
COORANBONG (LAKE MACQUARIE),11/02/2012,3.8,10.0, ,26.5,16.7,97,59,1.03,20.46
COORANBONG (LAKE MACQUARIE),12/02/2012,4.6,0.8, ,26.4,11.6,98,58,1.21,27.70
COORANBONG (LAKE MACQUARIE),13/02/2012,3.0,0.8, ,25.6,16.8,96,66,1.04,15.25
COORANBONG (LAKE MACQUARIE),14/02/2012,2.8,3.8, ,24.9,14.4,98,62,0.92,14.40
COORANBONG (LAKE MACQUARIE),15/02/2012,3.8,12.0, ,25.6,15.6,97,20,1.01,19.47
COORANBONG (LAKE MACQUARIE),16/02/2012,4.5,0.0, ,26.3,14.0,98,53,1.25,25.94
COORANBONG (LAKE MACQUARIE),17/02/2012,4.6,0.0, ,28.2,12.3,96,50,1.09,25.92
COORANBONG (LAKE MACQUARIE),18/02/2012,4.3,0.0, ,27.6,17.0,96,60,1.11,23.50
COORANBONG (LAKE MACQUARIE),19/02/2012,4.5,0.0, ,28.3,16.6,96,59,1.14,24.35
COORANBONG (LAKE MACQUARIE),20/02/2012,3.7,13.2, ,27.9,18.5,96,59,1.02,19.04
COORANBONG (LAKE MACQUARIE),21/02/2012,2.7,36.6, ,24.2,18.6,95,70,1.24,13.28
COORANBONG (LAKE MACQUARIE),22/02/2012,3.2,6.4, ,24.6,17.1,95,59,1.19,16.33
COORANBONG (LAKE MACQUARIE),23/02/2012,4.5,0.0, ,27.4,14.2,97,58,1.00,26.26
COORANBONG (LAKE MACQUARIE),24/02/2012,4.6,0.0, ,27.7,14.2,97,59,1.19,26.51
COORANBONG (LAKE MACQUARIE),25/02/2012,4.0,0.0, ,26.8,13.9,97,62,1.31,22.41
COORANBONG (LAKE MACQUARIE),26/02/2012,2.4,0.0, ,27.3,19.0,94,62,0.71,10.89
COORANBONG (LAKE MACQUARIE),27/02/2012,3.6,0.0, ,28.9,18.7,95,63,0.72,18.50
COORANBONG (LAKE MACQUARIE),28/02/2012,3.9,0.0, ,32.6,19.2,96,43,0.76,18.55
COORANBONG (LAKE MACQUARIE),29/02/2012,1.5,0.0, ,25.0,22.0,94,73,0.75,5.20
Totals:,,96.8,168.6, ,,,,,, 
