'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MERRIWA (ROSCOMMON) New South Wales for June 2013,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 July 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MERRIWA (ROSCOMMON),01/06/2013,1.5,0.0, ,18.9,5.6,98,55,2.41,6.07
MERRIWA (ROSCOMMON),02/06/2013,1.8,17.0, ,18.4,11.7,98,59,3.91,10.34
MERRIWA (ROSCOMMON),03/06/2013,2.2,1.4, ,17.5,2.4,98,34,3.01,13.67
MERRIWA (ROSCOMMON),04/06/2013,1.6,0.0, ,17.6,-0.8,98,50,2.01,13.38
MERRIWA (ROSCOMMON),05/06/2013,1.0,0.0, ,17.0,0.5,98,58,0.83,9.97
MERRIWA (ROSCOMMON),06/06/2013,1.2,0.0, ,19.7,7.0,98,61,1.29,6.45
MERRIWA (ROSCOMMON),07/06/2013,1.3,1.4, ,18.1,10.2,98,75,3.92,5.65
MERRIWA (ROSCOMMON),08/06/2013,0.8,0.6, ,14.0,4.1,98,82,2.29,6.08
MERRIWA (ROSCOMMON),09/06/2013,1.0,0.2, ,16.8,5.4,98,68,1.01,10.06
MERRIWA (ROSCOMMON),10/06/2013,0.7,0.0, ,14.0,4.4,98,90,0.98,5.62
MERRIWA (ROSCOMMON),11/06/2013,1.4,5.4, ,19.2,7.3,99,60,1.61,11.23
MERRIWA (ROSCOMMON),12/06/2013,1.0,6.8, ,16.5,6.6,99,71,2.20,4.28
MERRIWA (ROSCOMMON),13/06/2013,1.6,7.6, ,17.1,6.6,98,63,4.31,9.86
MERRIWA (ROSCOMMON),14/06/2013,1.3,1.2, ,14.2,9.2,98,71,5.48,7.43
MERRIWA (ROSCOMMON),15/06/2013,2.2,0.4, ,16.9,8.2,97,46,5.01,11.77
MERRIWA (ROSCOMMON),16/06/2013,1.8,0.0, ,15.5,2.6,98,46,3.26,12.58
MERRIWA (ROSCOMMON),17/06/2013,1.9,0.2, ,15.4,2.9,98,48,4.28,13.05
MERRIWA (ROSCOMMON),18/06/2013,2.1,0.0, ,15.0,3.6,94,41,4.25,12.52
MERRIWA (ROSCOMMON),19/06/2013,1.6,0.0, ,15.4,2.7,95,49,2.78,11.49
MERRIWA (ROSCOMMON),20/06/2013,0.9,0.0, ,12.8,-0.5,98,64,1.25,10.33
MERRIWA (ROSCOMMON),21/06/2013,1.2,0.0, ,14.9,1.6,98,55,1.64,11.90
MERRIWA (ROSCOMMON),22/06/2013,1.3,0.0, ,15.0,-1.7,98,45,1.55,13.06
MERRIWA (ROSCOMMON),23/06/2013,1.0,0.0, ,14.4,1.5,98,68,2.25,6.67
MERRIWA (ROSCOMMON),24/06/2013,1.8,0.0, ,15.7,2.1,98,41,2.90,11.69
MERRIWA (ROSCOMMON),25/06/2013,1.2,1.2, ,13.5,6.0,98,61,2.45,8.01
MERRIWA (ROSCOMMON),26/06/2013,1.3,0.0, ,18.0,3.7,98,68,2.80,9.07
MERRIWA (ROSCOMMON),27/06/2013,1.0,0.4, ,15.2,6.0,98,79,3.20,6.31
MERRIWA (ROSCOMMON),28/06/2013, ,19.0, ,16.5,10.5,98,77,3.47, 
MERRIWA (ROSCOMMON),29/06/2013,1.1,0.4, ,15.5,10.5,98,71,2.56,6.62
MERRIWA (ROSCOMMON),30/06/2013,1.3,4.0, ,16.1,8.5,98,66,2.38,9.62
Totals:,,40.1,67.2, ,,,,,, 
