'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KIAMA (BOMBO HEADLAND) New South Wales for June 2013,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 July 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KIAMA (BOMBO HEADLAND),01/06/2013,1.7,0.0, ,20.4,14.4,85,62,3.11,4.13
KIAMA (BOMBO HEADLAND),02/06/2013,2.2,9.4, ,16.0,14.5,93,60,9.80,3.23
KIAMA (BOMBO HEADLAND),03/06/2013,2.9,5.6, ,17.2,12.5,74,50,6.85,11.88
KIAMA (BOMBO HEADLAND),04/06/2013,2.0,0.0, ,18.5,10.8,80,57,3.53,11.56
KIAMA (BOMBO HEADLAND),05/06/2013,1.6,0.0, ,19.3,12.3,85,63,2.88,9.19
KIAMA (BOMBO HEADLAND),06/06/2013,1.5,0.0, ,18.1,12.7,85,43,1.70,6.68
KIAMA (BOMBO HEADLAND),07/06/2013,2.3,0.0, ,21.2,13.8,85,48,3.61,7.75
KIAMA (BOMBO HEADLAND),08/06/2013,2.0,1.6, ,16.4,13.5,78,56,3.86,9.51
KIAMA (BOMBO HEADLAND),09/06/2013,1.8,0.0, ,19.3,11.4,82,53,2.61,10.91
KIAMA (BOMBO HEADLAND),10/06/2013,1.1,0.0, ,18.0,10.9,90,69,2.04,4.78
KIAMA (BOMBO HEADLAND),11/06/2013,1.9,0.6, ,19.1,11.4,83,48,2.88,11.10
KIAMA (BOMBO HEADLAND),12/06/2013,0.8,0.0, ,16.6,11.8,94,76,1.54,3.05
KIAMA (BOMBO HEADLAND),13/06/2013,1.7,8.0, ,19.8,11.1,94,48,2.41,10.48
KIAMA (BOMBO HEADLAND),14/06/2013,2.4,0.0, ,18.6,11.1,75,50,4.45,8.78
KIAMA (BOMBO HEADLAND),15/06/2013,3.2,0.6, ,17.2,12.8,84,50,11.36,10.68
KIAMA (BOMBO HEADLAND),16/06/2013, ,0.0, , ,12.9, , , ,11.31
KIAMA (BOMBO HEADLAND),17/06/2013, , , , , , , , ,8.39
KIAMA (BOMBO HEADLAND),18/06/2013, , , ,15.7, ,82,57,5.09,9.01
KIAMA (BOMBO HEADLAND),19/06/2013,2.2,6.6, ,14.7,10.9,82,64,9.22,10.61
KIAMA (BOMBO HEADLAND),20/06/2013,1.9,1.8, ,14.5,10.6,78,62,5.38,10.05
KIAMA (BOMBO HEADLAND),21/06/2013,1.6,0.0, ,14.9,10.9,82,64,3.76,9.99
KIAMA (BOMBO HEADLAND),22/06/2013,1.5,0.0, ,14.5,9.8,87,68,4.89,8.69
KIAMA (BOMBO HEADLAND),23/06/2013,1.1,15.4, ,15.0,10.8,92,79,4.98,3.18
KIAMA (BOMBO HEADLAND),24/06/2013,1.4,48.8, ,15.8,10.5,94,73,6.34,3.37
KIAMA (BOMBO HEADLAND),25/06/2013,1.4,61.2, ,17.3,11.3,95,79,10.91,3.51
KIAMA (BOMBO HEADLAND),26/06/2013, ,60.6, , ,13.3,93,71,7.93,4.53
KIAMA (BOMBO HEADLAND),27/06/2013, , , , , , , , ,7.40
KIAMA (BOMBO HEADLAND),29/06/2013, , , , , , , , ,4.03
KIAMA (BOMBO HEADLAND),30/06/2013, , , , , , , , ,7.25
Totals:,,40.2,220.2, ,,,,,, 
