'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GRIFFITH AIRPORT New South Wales for June 2014,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 July 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GRIFFITH AIRPORT,01/06/2014,1.2,29.0, ,14.5,9.9,100,48,1.97,4.84
GRIFFITH AIRPORT,02/06/2014, ,0.6, , ,8.4,100,47,2.35,5.35
GRIFFITH AIRPORT,03/06/2014, , , , , ,100,59,2.00,5.71
GRIFFITH AIRPORT,04/06/2014, , , ,16.2, , , , ,5.42
GRIFFITH AIRPORT,05/06/2014,1.1,0.0, ,17.5,4.7,100,59,1.41,10.40
GRIFFITH AIRPORT,06/06/2014,0.8,0.0, ,13.8,6.0,100,82,2.56,7.33
GRIFFITH AIRPORT,07/06/2014,1.1,0.0, ,15.9,1.6,100,61,1.89,10.41
GRIFFITH AIRPORT,08/06/2014,1.6,0.0, ,14.9,5.1,99,51,3.83,10.86
GRIFFITH AIRPORT,09/06/2014,1.7,0.0, ,16.5,3.5,97,56,4.23,10.38
GRIFFITH AIRPORT,10/06/2014,2.0,0.0, ,17.9,5.6,96,51,4.48,9.91
GRIFFITH AIRPORT,11/06/2014,1.9,0.0, ,17.9,4.6,99,48,3.95,9.99
GRIFFITH AIRPORT,12/06/2014,2.3,0.0, ,19.8,7.8,85,43,3.58,9.25
GRIFFITH AIRPORT,13/06/2014, ,0.2, , ,11.5, , , ,5.87
GRIFFITH AIRPORT,15/06/2014, , , , , , , , ,9.85
GRIFFITH AIRPORT,16/06/2014, , , ,14.4, , , , ,6.61
GRIFFITH AIRPORT,17/06/2014,1.3,0.2, ,15.2,8.2,100,63,3.56,9.13
GRIFFITH AIRPORT,18/06/2014,0.8,0.2, ,13.4,2.2,100,74,1.66,9.39
GRIFFITH AIRPORT,19/06/2014,1.4,0.2, ,17.2,4.2,100,62,3.39,8.88
GRIFFITH AIRPORT,20/06/2014,1.6,0.2, ,17.6,5.0,95,41,2.22,10.25
GRIFFITH AIRPORT,21/06/2014,1.1,0.0, ,17.6,4.5,99,63,1.55,9.61
GRIFFITH AIRPORT,22/06/2014,1.1,0.0, ,17.3,3.6,100,61,1.59,9.31
GRIFFITH AIRPORT,23/06/2014,2.6,0.8, ,15.4,7.8,86,45,7.25,4.65
GRIFFITH AIRPORT,24/06/2014,1.2,0.2, ,12.9,5.2,99,76,8.49,6.59
GRIFFITH AIRPORT,25/06/2014,1.6,0.8, ,15.2,6.7,99,62,5.60,9.15
GRIFFITH AIRPORT,26/06/2014,1.1,0.0, ,15.8,7.5,99,71,3.35,5.54
GRIFFITH AIRPORT,27/06/2014,1.8,0.2, ,15.2,4.2,99,46,4.25,7.27
GRIFFITH AIRPORT,28/06/2014,2.3,0.0, ,13.5,9.5,94,44,7.38,8.29
GRIFFITH AIRPORT,29/06/2014,1.5,1.4, ,12.2,5.6,91,67,6.58,6.03
GRIFFITH AIRPORT,30/06/2014,1.3,0.0, ,12.5,0.5,99,60,3.70,9.74
Totals:,,34.4,34, ,,,,,, 
