'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GRIFFITH AIRPORT New South Wales for May 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GRIFFITH AIRPORT,01/05/2010,2.2,0.0, ,22.7,6.4,100,32,0.96,17.42
GRIFFITH AIRPORT,02/05/2010,2.6,0.0, ,23.6,7.5,99,32,1.52,17.41
GRIFFITH AIRPORT,03/05/2010,3.9,0.0, ,24.7,9.2,83,26,3.52,17.24
GRIFFITH AIRPORT,04/05/2010,5.8,0.0, ,27.5,13.9,99,20,7.26,16.39
GRIFFITH AIRPORT,05/05/2010,2.7,4.0, ,16.2,8.5,95,40,4.71,16.41
GRIFFITH AIRPORT,06/05/2010,2.0,0.0, ,19.1,5.7,99,48,2.09,15.45
GRIFFITH AIRPORT,07/05/2010,1.8,0.0, ,19.9,7.2,100,40,1.22,14.84
GRIFFITH AIRPORT,08/05/2010,2.1,0.0, ,22.4,7.8,93,48,1.75,14.83
GRIFFITH AIRPORT,09/05/2010,2.2,0.0, ,21.3,6.8,100,42,1.57,16.11
GRIFFITH AIRPORT,10/05/2010,2.7,0.0, ,23.8,6.6,99,32,2.01,16.10
GRIFFITH AIRPORT,11/05/2010,3.2,0.0, ,16.9,8.1,73,34,4.55,15.89
GRIFFITH AIRPORT,12/05/2010,2.5,0.0, ,15.7,2.1,86,39,3.69,15.92
GRIFFITH AIRPORT,13/05/2010,2.1,0.0, ,17.7,1.2,99,45,2.70,15.58
GRIFFITH AIRPORT,14/05/2010,1.7,0.0, ,18.0,2.2,100,41,1.17,15.58
GRIFFITH AIRPORT,15/05/2010,1.6,0.0, ,18.9,2.9,100,43,0.78,15.48
GRIFFITH AIRPORT,16/05/2010,1.9,0.0, ,18.3,6.9,84,41,2.19,11.02
GRIFFITH AIRPORT,17/05/2010,2.7,0.0, ,20.2,9.3,76,34,3.17,12.28
GRIFFITH AIRPORT,18/05/2010,2.4,0.0, ,20.0,6.2,86,35,2.50,14.84
GRIFFITH AIRPORT,19/05/2010,1.9,0.0, ,19.9,4.0,94,33,1.48,14.90
GRIFFITH AIRPORT,20/05/2010,2.4,0.0, ,18.7,7.1,72,36,2.91,13.23
GRIFFITH AIRPORT,21/05/2010,2.4,0.0, ,19.2,4.5,89,35,2.67,14.63
GRIFFITH AIRPORT,22/05/2010,1.5,0.0, ,17.1,1.7,99,33,1.13,14.73
GRIFFITH AIRPORT,23/05/2010,2.8,0.0, ,19.7,2.2,84,32,3.57,14.38
GRIFFITH AIRPORT,24/05/2010,2.2,0.0, ,17.8,9.0,99,50,5.28,8.16
GRIFFITH AIRPORT,25/05/2010,1.8,16.0, ,17.0,13.0,100,37,2.84,6.99
GRIFFITH AIRPORT,26/05/2010,1.3,25.8, ,18.9,9.9,100,39,1.02,11.49
GRIFFITH AIRPORT,27/05/2010,1.8,0.0, ,18.5,10.8,99,57,3.88,11.29
GRIFFITH AIRPORT,28/05/2010,1.5,0.0, ,17.4,10.9,100,72,5.39,9.26
GRIFFITH AIRPORT,29/05/2010,2.2,7.0, ,15.4,12.9,100,43,5.58,11.49
GRIFFITH AIRPORT,30/05/2010,1.7,7.4, ,13.4,11.2,100,41,3.59,7.75
GRIFFITH AIRPORT,31/05/2010,1.8,2.4, ,19.4,8.5,99,51,2.42,13.47
Totals:,,71.4,62.6, ,,,,,, 
