'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COWRA AIRPORT New South Wales for May 2017,,,,,,,,,,
Issued at 06:30 GMT on Thursday 01 June 2017,,,,,,,,,,
© Copyright Commonwealth of Australia 2017 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COWRA AIRPORT,01/05/2017,2.2,0.0, ,22.2,5.5,99,46,1.84,13.36
COWRA AIRPORT,02/05/2017,1.8,0.0, ,19.1,6.5,99,54,2.23,9.56
COWRA AIRPORT,03/05/2017,2.2,0.0, ,19.2,1.9,95,46,2.66,12.95
COWRA AIRPORT,04/05/2017,2.3,0.0, ,21.3,7.8,85,49,2.50,11.04
COWRA AIRPORT,05/05/2017,1.7,0.0, ,21.9,5.1,99,52,1.15,12.47
COWRA AIRPORT,06/05/2017,1.7,0.0, ,19.6,6.2,99,59,2.57,8.16
COWRA AIRPORT,07/05/2017,1.9,0.8, ,16.3,6.9,99,37,2.14,13.55
COWRA AIRPORT,08/05/2017,2.0,0.0, ,16.8,-1.3,97,33,2.21,13.42
COWRA AIRPORT,09/05/2017,2.2,0.2, ,19.3,2.0,95,36,2.26,13.29
COWRA AIRPORT,10/05/2017,1.5,0.0, ,20.0,1.8,99,38,0.88,13.17
COWRA AIRPORT,11/05/2017,1.5,0.0, ,20.2,1.0,99,41,0.93,11.76
COWRA AIRPORT,12/05/2017,1.4,0.0, ,20.1,2.8,99,48,1.01,10.52
COWRA AIRPORT,13/05/2017,1.7,0.0, ,20.2,7.8,96,55,2.07,9.96
COWRA AIRPORT,14/05/2017,1.5,0.0, ,19.2,7.8,98,54,1.78,7.82
COWRA AIRPORT,15/05/2017,1.6,0.0, ,19.6,5.3,99,52,1.55,11.66
COWRA AIRPORT,16/05/2017,1.5,0.0, ,19.6,0.7,99,44,1.17,11.23
COWRA AIRPORT,17/05/2017,1.6,0.0, ,20.2,1.2,99,40,1.29,12.15
COWRA AIRPORT,18/05/2017,2.5,0.0, ,24.0,4.1,99,43,2.71,12.19
COWRA AIRPORT,19/05/2017,1.3,0.0, ,18.8,11.8,100,63,2.43,3.51
COWRA AIRPORT,20/05/2017,1.4,42.4, ,19.9,8.7,100,58,1.09,11.60
COWRA AIRPORT,21/05/2017,1.5,0.0, ,18.7,5.8,100,53,1.68,10.70
COWRA AIRPORT,22/05/2017,1.4,0.0, ,20.6,4.3,99,55,1.23,11.96
COWRA AIRPORT,23/05/2017,1.5,0.0, ,21.0,4.9,99,60,1.55,11.02
COWRA AIRPORT,24/05/2017,1.7,12.2, ,17.2,10.3,99,60,3.41,11.61
COWRA AIRPORT,25/05/2017,1.3,0.0, ,16.1,5.6,99,63,1.74,11.79
COWRA AIRPORT,26/05/2017,1.2,0.0, ,17.8,3.6,99,60,1.24,11.65
COWRA AIRPORT,27/05/2017,1.2,0.0, ,19.0,3.6,99,53,1.00,11.72
COWRA AIRPORT,28/05/2017,1.7,0.2, ,18.3,3.6,99,56,3.33,9.77
COWRA AIRPORT,29/05/2017,1.3,0.0, ,12.2,5.5,95,60,3.13,10.69
COWRA AIRPORT,30/05/2017,1.0,0.0, ,13.1,-1.8,99,61,1.46,10.54
COWRA AIRPORT,31/05/2017,1.2,0.0, ,12.3,2.8,93,64,3.12,10.95
Totals:,,50.5,55.8, ,,,,,, 
