'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for TUGGERANONG (ISABELLA PLAINS) New South Wales for September 2014,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 October 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
TUGGERANONG (ISABELLA PLAINS),01/09/2014,2.4,0.0, ,18.4,-1.2,99,36,2.03,14.46
TUGGERANONG (ISABELLA PLAINS),02/09/2014,2.2,0.2, ,12.7,5.6,83,43,4.26,6.61
TUGGERANONG (ISABELLA PLAINS),03/09/2014,3.0,0.6, ,13.1,4.1,64,40,4.94,16.19
TUGGERANONG (ISABELLA PLAINS),04/09/2014,2.6,0.0, ,13.8,1.5,79,43,3.72,16.50
TUGGERANONG (ISABELLA PLAINS),05/09/2014,2.7,0.0, ,14.8,6.3,88,46,4.06,16.22
TUGGERANONG (ISABELLA PLAINS),06/09/2014,1.9,0.4, ,14.4,1.4,97,47,1.90,11.67
TUGGERANONG (ISABELLA PLAINS),07/09/2014,2.3,0.0, ,17.3,-2.1,98,42,1.48,17.42
TUGGERANONG (ISABELLA PLAINS),08/09/2014,2.5,0.0, ,17.5,3.7,99,44,1.73,17.66
TUGGERANONG (ISABELLA PLAINS),09/09/2014,1.9,0.0, ,18.1,5.6,99,60,3.29,7.85
TUGGERANONG (ISABELLA PLAINS),10/09/2014,2.8,22.0, ,18.4,9.1,100,43,3.78,13.66
TUGGERANONG (ISABELLA PLAINS),11/09/2014,2.8,0.0, ,16.9,1.7,97,44,3.98,16.41
TUGGERANONG (ISABELLA PLAINS),12/09/2014,2.1,0.0, ,15.8,2.4,95,47,1.79,13.99
TUGGERANONG (ISABELLA PLAINS),13/09/2014,2.3,0.0, ,16.8,8.3,94,44,1.61,14.71
TUGGERANONG (ISABELLA PLAINS),14/09/2014,2.7,0.0, ,18.8,0.9,100,46,1.90,19.11
TUGGERANONG (ISABELLA PLAINS),15/09/2014,2.5,0.0, ,18.8,0.7,99,41,1.34,17.57
TUGGERANONG (ISABELLA PLAINS),16/09/2014,2.4,2.6, ,18.3,7.2,100,53,2.79,13.39
TUGGERANONG (ISABELLA PLAINS),17/09/2014,3.1,0.4, ,15.2,6.2,91,38,4.06,17.58
TUGGERANONG (ISABELLA PLAINS),18/09/2014,2.7,0.0, ,14.5,0.3,82,41,2.67,19.26
TUGGERANONG (ISABELLA PLAINS),19/09/2014,2.6,0.0, ,15.8,-2.0,93,39,1.62,20.79
TUGGERANONG (ISABELLA PLAINS),20/09/2014,3.1,0.0, ,18.0,0.5,93,32,2.00,20.77
TUGGERANONG (ISABELLA PLAINS),21/09/2014,2.8,0.0, ,18.2,4.4,91,48,1.72,19.82
TUGGERANONG (ISABELLA PLAINS),22/09/2014,3.4,0.0, ,19.9,8.2,88,40,2.06,21.11
TUGGERANONG (ISABELLA PLAINS),23/09/2014,3.1,0.0, ,22.2,2.0,99,26,1.23,19.66
TUGGERANONG (ISABELLA PLAINS),24/09/2014,2.3,0.0, ,19.5,2.5,100,49,1.31,13.91
TUGGERANONG (ISABELLA PLAINS),25/09/2014,2.3,1.2, ,18.3,11.7,100,52,2.83,10.69
TUGGERANONG (ISABELLA PLAINS),26/09/2014,2.6,1.8, ,17.6,1.8,99,52,2.39,17.19
TUGGERANONG (ISABELLA PLAINS),27/09/2014,2.9,0.0, ,18.6,2.7,99,45,1.68,19.51
TUGGERANONG (ISABELLA PLAINS),28/09/2014,3.7,0.0, ,22.7,1.6,99,37,2.38,20.76
TUGGERANONG (ISABELLA PLAINS),29/09/2014,4.9,0.0, ,25.4,8.2,84,23,3.43,20.92
TUGGERANONG (ISABELLA PLAINS),30/09/2014,5.0,0.0, ,24.4,4.0,97,28,4.62,21.12
Totals:,,83.6,29.2, ,,,,,, 
