'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for EVANS HEAD RAAF BOMBING RANGE New South Wales for April 2011,,,,,,,,,,
Issued at 22:34 GMT on Sunday 01 May 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
EVANS HEAD RAAF BOMBING RANGE,01/04/2011,3.4,5.4, ,25.0,18.7,99,63,5.92,14.70
EVANS HEAD RAAF BOMBING RANGE,02/04/2011,4.4,0.0, ,27.7,17.5,98,55,3.58,22.50
EVANS HEAD RAAF BOMBING RANGE,03/04/2011,3.6,8.2, ,24.6,17.3,99,61,5.23,17.55
EVANS HEAD RAAF BOMBING RANGE,04/04/2011,4.1,4.2, ,24.4,17.0,98,61,7.20,21.27
EVANS HEAD RAAF BOMBING RANGE,05/04/2011,2.6,23.2, ,21.8,16.1,99,81,7.62,18.09
EVANS HEAD RAAF BOMBING RANGE,06/04/2011,1.7,36.0, ,20.5,15.9,99,97,5.03,14.01
EVANS HEAD RAAF BOMBING RANGE,07/04/2011,3.5,30.8, ,23.2,15.8,99,62,5.96,18.50
EVANS HEAD RAAF BOMBING RANGE,08/04/2011,4.3,1.2, ,25.0,18.2,87,55,6.17,18.46
EVANS HEAD RAAF BOMBING RANGE,09/04/2011,3.8,0.0, ,24.5,15.9,98,59,3.75,21.99
EVANS HEAD RAAF BOMBING RANGE,10/04/2011,4.7,0.0, ,28.2,14.5,97,45,3.91,22.15
EVANS HEAD RAAF BOMBING RANGE,11/04/2011,3.9,0.0, ,29.2,16.0,98,50,3.83,15.40
EVANS HEAD RAAF BOMBING RANGE,12/04/2011,4.1,4.2, ,24.7,16.0,98,39,2.96,21.73
EVANS HEAD RAAF BOMBING RANGE,13/04/2011,4.2,0.0, ,25.5,13.3,97,39,3.15,21.87
EVANS HEAD RAAF BOMBING RANGE,14/04/2011,4.2,0.0, ,25.7,14.6,98,39,3.23,21.69
EVANS HEAD RAAF BOMBING RANGE,15/04/2011,3.5,0.0, ,24.8,13.4,95,59,3.15,20.91
EVANS HEAD RAAF BOMBING RANGE,16/04/2011,1.0,21.4, ,18.7,16.0,99,92,4.15,5.37
EVANS HEAD RAAF BOMBING RANGE,17/04/2011,1.7,0.6, ,20.6,15.6,99,86,6.22,10.75
EVANS HEAD RAAF BOMBING RANGE,18/04/2011,3.1,20.8, ,23.5,16.5,98,61,4.99,14.75
EVANS HEAD RAAF BOMBING RANGE,19/04/2011,2.5,0.0, ,23.6,16.6,99,79,3.56,15.51
EVANS HEAD RAAF BOMBING RANGE,20/04/2011,2.9,4.2, ,24.7,17.9,99,73,2.86,17.55
EVANS HEAD RAAF BOMBING RANGE,21/04/2011,3.6,0.4, ,28.5,17.2,99,57,3.12,18.46
EVANS HEAD RAAF BOMBING RANGE,22/04/2011,3.1,0.6, ,25.2,17.3,99,65,2.79,18.45
EVANS HEAD RAAF BOMBING RANGE,23/04/2011,3.2,0.2, ,23.8,17.7,99,68,5.14,18.93
EVANS HEAD RAAF BOMBING RANGE,24/04/2011,1.4,1.0, ,20.7,17.6,99,94,3.87,9.32
EVANS HEAD RAAF BOMBING RANGE,25/04/2011,3.4,9.6, ,24.4,16.8,98,62,5.10,18.57
EVANS HEAD RAAF BOMBING RANGE,26/04/2011,3.1,13.6, ,22.2,16.8,99,61,8.10,14.17
EVANS HEAD RAAF BOMBING RANGE,27/04/2011,3.4,6.0, ,21.5,16.9,98,56,9.75,13.94
EVANS HEAD RAAF BOMBING RANGE,28/04/2011,2.3,12.6, ,21.1,14.9,98,76,6.85,13.58
EVANS HEAD RAAF BOMBING RANGE,29/04/2011,1.6,12.4, ,20.6,15.6,98,89,6.22,11.67
EVANS HEAD RAAF BOMBING RANGE,30/04/2011,2.5,40.0, ,22.6,15.6,99,77,6.04,17.24
Totals:,,94.8,256.6, ,,,,,, 
