'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for EVANS HEAD RAAF BOMBING RANGE New South Wales for August 2015,,,,,,,,,,
Issued at 22:30 GMT on Tuesday 01 September 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
EVANS HEAD RAAF BOMBING RANGE,01/08/2015,2.7,0.0, ,24.2,8.4,98,49,2.66,14.40
EVANS HEAD RAAF BOMBING RANGE,02/08/2015,3.9,0.0, ,27.7,10.3,97,37,3.90,15.15
EVANS HEAD RAAF BOMBING RANGE,03/08/2015,4.2,0.0, ,28.8,12.2,98,38,4.45,14.86
EVANS HEAD RAAF BOMBING RANGE,04/08/2015,3.0,0.0, ,17.9,12.4,97,37,5.15,13.89
EVANS HEAD RAAF BOMBING RANGE,05/08/2015,2.6,0.0, ,17.9,5.1,95,39,3.25,16.10
EVANS HEAD RAAF BOMBING RANGE,06/08/2015,3.0,0.0, ,18.3,6.8,70,39,3.54,15.94
EVANS HEAD RAAF BOMBING RANGE,07/08/2015,2.8,0.0, ,18.3,7.5,68,50,3.54,15.78
EVANS HEAD RAAF BOMBING RANGE,08/08/2015,2.9,0.0, ,19.0,8.0,85,49,4.28,15.98
EVANS HEAD RAAF BOMBING RANGE,09/08/2015,2.3,0.0, ,19.0,10.3,94,59,3.86,13.22
EVANS HEAD RAAF BOMBING RANGE,10/08/2015,3.3,0.0, ,24.6,8.0,98,41,3.29,16.08
EVANS HEAD RAAF BOMBING RANGE,11/08/2015,4.1,0.0, ,26.6,8.0,98,30,3.63,16.50
EVANS HEAD RAAF BOMBING RANGE,12/08/2015,4.7,0.0, ,28.2,12.8,87,31,4.69,13.41
EVANS HEAD RAAF BOMBING RANGE,13/08/2015,4.2,0.6, ,22.3,10.0,57,31,4.02,17.06
EVANS HEAD RAAF BOMBING RANGE,14/08/2015,2.8,0.0, ,18.7,9.2,90,49,3.71,16.80
EVANS HEAD RAAF BOMBING RANGE,15/08/2015,3.0,0.0, ,20.3,9.1,98,52,4.82,16.25
EVANS HEAD RAAF BOMBING RANGE,16/08/2015,1.6,1.2, ,18.2,12.1,99,82,4.01,10.30
EVANS HEAD RAAF BOMBING RANGE,17/08/2015,3.6,1.4, ,25.1,9.9,99,37,3.25,16.52
EVANS HEAD RAAF BOMBING RANGE,18/08/2015,3.6,0.0, ,20.3,10.6,72,35,3.75,17.28
EVANS HEAD RAAF BOMBING RANGE,19/08/2015,2.2,0.0, ,20.0,10.7,97,70,4.72,12.60
EVANS HEAD RAAF BOMBING RANGE,20/08/2015,1.1,30.4, ,18.3,13.2,100,97,3.09,8.59
EVANS HEAD RAAF BOMBING RANGE,21/08/2015,2.3,3.2, ,21.4,12.2,98,70,3.09,14.76
EVANS HEAD RAAF BOMBING RANGE,22/08/2015,2.8,0.0, ,24.4,14.5,99,64,3.14,15.79
EVANS HEAD RAAF BOMBING RANGE,23/08/2015,3.4,0.2, ,27.2,13.7,100,59,3.70,17.24
EVANS HEAD RAAF BOMBING RANGE,24/08/2015,2.0,4.0, ,24.5,15.0,100,80,3.23,11.32
EVANS HEAD RAAF BOMBING RANGE,25/08/2015,4.3,14.8, ,28.2,15.2,100,40,3.88,17.99
EVANS HEAD RAAF BOMBING RANGE,26/08/2015,4.4,0.0, ,26.5,10.0,98,22,3.16,18.90
EVANS HEAD RAAF BOMBING RANGE,27/08/2015,1.5,0.0, ,18.1,13.0,99,61,2.35,4.77
EVANS HEAD RAAF BOMBING RANGE,28/08/2015,3.6,3.8, ,23.2,13.6,99,34,2.99,18.90
EVANS HEAD RAAF BOMBING RANGE,29/08/2015,2.6,0.0, ,20.9,8.7,98,56,2.92,15.07
EVANS HEAD RAAF BOMBING RANGE,30/08/2015,3.1,0.0, ,20.0,13.8,97,59,5.06,18.13
EVANS HEAD RAAF BOMBING RANGE,31/08/2015,3.2,0.0, ,20.0,11.5,92,54,3.98,18.23
Totals:,,94.8,59.6, ,,,,,, 
