'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for FORBES AIRPORT New South Wales for November 2011,,,,,,,,,,
Issued at 22:35 GMT on Wednesday 30 November 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
FORBES AIRPORT,01/11/2011,6.4,0.0, ,28.4,6.4,96,24,3.60,28.57
FORBES AIRPORT,02/11/2011,6.6,0.0, ,27.3,9.4,96,17,4.20,27.55
FORBES AIRPORT,03/11/2011,6.5,0.0, ,26.0,9.8,87,21,4.50,28.11
FORBES AIRPORT,04/11/2011,5.9,0.0, ,29.2,6.1,91,19,1.95,30.51
FORBES AIRPORT,05/11/2011,7.3,0.0, ,32.0,9.7,87,25,3.78,29.80
FORBES AIRPORT,06/11/2011,4.5,0.0, ,26.9,15.0,90,53,5.10,16.86
FORBES AIRPORT,07/11/2011,6.4,0.0, ,32.5,16.3,99,33,3.23,26.10
FORBES AIRPORT,08/11/2011,6.4,0.0, ,33.9,20.1,99,30,5.09,16.35
FORBES AIRPORT,09/11/2011, ,4.6, , ,14.9,100,30,4.16,26.07
FORBES AIRPORT,10/11/2011, , , , , , , , ,26.64
FORBES AIRPORT,13/11/2011, , , , , , , , ,26.07
FORBES AIRPORT,14/11/2011, , , ,35.7, , , , ,31.45
FORBES AIRPORT,15/11/2011,7.4,0.2, ,35.1,10.7,81,10,2.08,32.38
FORBES AIRPORT,16/11/2011,3.2,0.0, ,21.7,13.1,100,42,3.00,12.48
FORBES AIRPORT,17/11/2011,5.5,9.0, ,28.1,13.1,100,39,2.69,27.14
FORBES AIRPORT,18/11/2011,7.2,0.0, ,33.1,14.7,100,26,2.78,31.66
FORBES AIRPORT,19/11/2011,9.7,0.0, ,36.9,17.5,94,22,5.64,30.69
FORBES AIRPORT,20/11/2011,3.1,0.0, ,23.2,17.4,100,65,2.68,14.86
FORBES AIRPORT,21/11/2011,4.6,4.0, ,24.9,10.4,100,23,2.00,21.66
FORBES AIRPORT,22/11/2011,1.9,4.4, ,15.8,13.8,99,87,2.47,11.93
FORBES AIRPORT,23/11/2011,4.9,22.6, ,22.8,12.5,100,51,5.72,26.65
FORBES AIRPORT,24/11/2011,3.3,0.0, ,19.2,15.2,98,58,6.05,15.94
FORBES AIRPORT,25/11/2011,3.5,18.2, ,19.6,14.0,100,28,2.98,13.57
FORBES AIRPORT,26/11/2011,6.5,63.6, ,25.7,15.4,100,29,4.82,30.64
FORBES AIRPORT,27/11/2011,6.7,0.0, ,27.7,12.1,98,31,3.51,33.12
FORBES AIRPORT,28/11/2011,6.8,0.0, ,32.4,12.6,99,26,2.11,32.66
FORBES AIRPORT,29/11/2011, ,0.0, , ,16.4,98,33,7.95,27.67
Totals:,,124.3,126.6, ,,,,,, 
