'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MAITLAND AIRPORT New South Wales for July 2016,,,,,,,,,,
Issued at 22:30 GMT on Monday 01 August 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MAITLAND AIRPORT,01/07/2016, , , , , , , , , 
MAITLAND AIRPORT,02/07/2016, , , , , , , , , 
MAITLAND AIRPORT,03/07/2016, , , , , , , , , 
MAITLAND AIRPORT,04/07/2016, , , , , , , , , 
MAITLAND AIRPORT,05/07/2016, , , , , , , , , 
MAITLAND AIRPORT,06/07/2016, , , , , , , , , 
MAITLAND AIRPORT,07/07/2016, , , , , , , , ,6.94
MAITLAND AIRPORT,08/07/2016, , , , , , , , ,4.86
MAITLAND AIRPORT,09/07/2016, , , , , , , , ,9.72
MAITLAND AIRPORT,10/07/2016, , , , , , , , ,10.38
MAITLAND AIRPORT,11/07/2016, , , ,22.9, , , , ,11.25
MAITLAND AIRPORT,12/07/2016,3.8,0.0, ,19.7,12.3,84,32,7.25,10.69
MAITLAND AIRPORT,13/07/2016,4.0,0.0, ,14.9,10.1,63,26,7.85,12.14
MAITLAND AIRPORT,14/07/2016,2.4,0.0, ,15.0,2.8,81,32,3.92,12.15
MAITLAND AIRPORT,15/07/2016,2.0,0.0, ,16.3,2.8,94,41,2.47,15.10
MAITLAND AIRPORT,16/07/2016,1.2,0.0, ,19.0,1.8,98,55,1.07,9.53
MAITLAND AIRPORT,17/07/2016,1.1,1.6, ,18.4,8.1,100,78,1.30,8.67
MAITLAND AIRPORT,18/07/2016,2.2,0.2, ,23.6,12.2,100,51,2.73,12.08
MAITLAND AIRPORT,19/07/2016,2.5,0.0, ,25.3,12.6,96,51,3.35,10.62
MAITLAND AIRPORT,20/07/2016,0.8,16.8, ,18.6,16.0,99,93,1.74,3.83
MAITLAND AIRPORT,21/07/2016,1.4, , ,19.5,14.0,99,70,2.06,8.31
MAITLAND AIRPORT,22/07/2016,2.8,0.0, ,25.9,9.1,100,52,4.03,12.11
MAITLAND AIRPORT,23/07/2016,4.7, , ,18.0,15.6,63,33,8.79,13.02
MAITLAND AIRPORT,24/07/2016,2.0,0.0, ,13.2,4.4,83,42,3.67,8.17
MAITLAND AIRPORT,25/07/2016,3.0,0.0, ,16.6,2.8,83,43,6.92,13.18
MAITLAND AIRPORT,26/07/2016,3.6,0.0, ,18.6,10.6,72,40,6.66,13.28
MAITLAND AIRPORT,27/07/2016,3.3,0.0, ,19.3,5.1,90,38,5.91,13.23
MAITLAND AIRPORT,28/07/2016,2.7,0.0, ,18.0,6.8,83,44,4.41,13.47
MAITLAND AIRPORT,29/07/2016,2.7,0.0, ,16.2,5.8,83,45,5.35,13.54
MAITLAND AIRPORT,30/07/2016,2.2,0.0, ,19.2,5.6,99,48,2.93,13.61
MAITLAND AIRPORT,31/07/2016,2.9,0.0, ,21.7,4.0,99,36,3.66,11.93
Totals:,,51.3,18.6, ,,,,,, 
