'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PATERSON (TOCAL) New South Wales for November 2011,,,,,,,,,,
Issued at 22:35 GMT on Thursday 01 December 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PATERSON (TOCAL),01/11/2011,3.7,0.4,4.6,22.0,13.6,99,57,1.86,21.21
PATERSON (TOCAL),02/11/2011,5.3,0.2,4.0,27.9,10.2,100,34,2.27,26.94
PATERSON (TOCAL),03/11/2011,2.3,0.0,4.0,18.5,11.8,100,73,1.80,13.40
PATERSON (TOCAL),04/11/2011,4.7,0.0,2.2,23.9,10.7,100,50,1.86,28.52
PATERSON (TOCAL),05/11/2011,5.3,0.0,6.8,28.4,9.4,100,33,1.31,30.46
PATERSON (TOCAL),06/11/2011,5.8,0.0,3.4,32.5,13.6,99,37,2.38,25.42
PATERSON (TOCAL),07/11/2011,6.1,0.0,4.0,32.6,17.6,97,36,2.23,27.92
PATERSON (TOCAL),08/11/2011, ,8.2,7.2, ,16.7,100,30,2.28,28.65
PATERSON (TOCAL),09/11/2011, ,0.0, ,34.7, ,97,29,2.41,28.55
PATERSON (TOCAL),10/11/2011,4.8,0.2, ,28.9,21.7,85,36,3.11,16.31
PATERSON (TOCAL),11/11/2011,4.5,0.0, ,24.4,15.4,97,52,2.80,23.73
PATERSON (TOCAL),12/11/2011,5.7,0.0, ,29.3,17.4,97,46,2.26,28.65
PATERSON (TOCAL),13/11/2011,4.7,0.0,2.6,26.8,16.8,98,64,2.31,25.43
PATERSON (TOCAL),14/11/2011,7.5,0.0,11.2,36.4,15.9,100,24,2.81,29.89
PATERSON (TOCAL),15/11/2011,6.3,1.0,5.4,28.3,15.7,93,42,3.17,31.81
PATERSON (TOCAL),16/11/2011,3.1,0.2,8.0,24.0,16.0,98,65,1.90,15.13
PATERSON (TOCAL),17/11/2011,2.2,22.6,3.0,20.0,16.2,100,93,1.44,12.55
PATERSON (TOCAL),18/11/2011,4.2,9.8,0.4,26.1,17.6,99,65,1.95,22.19
PATERSON (TOCAL),19/11/2011,6.5,0.2, ,34.2,15.5,100,33,1.75,30.29
PATERSON (TOCAL),20/11/2011,7.6,0.0,3.2,35.5,18.8,94,26,3.28,28.47
PATERSON (TOCAL),21/11/2011,3.1,0.2,11.8,21.8,17.8,99,68,2.23,16.18
PATERSON (TOCAL),22/11/2011,4.1,22.8,2.0,27.1,17.0,100,69,2.32,20.98
PATERSON (TOCAL),23/11/2011,2.1,4.6,3.0,16.6,15.2,100,84,2.20,12.16
PATERSON (TOCAL),24/11/2011,2.1,36.4,7.0,18.4,14.5,100,89,2.59,13.07
PATERSON (TOCAL),25/11/2011,2.2,21.4,0.2,21.6,14.7,100,93,3.06,14.16
PATERSON (TOCAL),26/11/2011,5.0,29.0,4.2,28.7,18.3,98,42,3.26,20.07
PATERSON (TOCAL),27/11/2011,7.1,0.8,0.3,30.6,14.4,91,28,3.36,31.74
PATERSON (TOCAL),28/11/2011,6.9,0.0,12.2,31.1,14.0,100,31,2.90,32.51
PATERSON (TOCAL),29/11/2011,6.7,0.0,8.4,32.4,17.3,94,46,2.73,31.04
PATERSON (TOCAL),30/11/2011,6.4,0.0,5.6,33.0,19.9,97,38,3.06,26.10
Totals:,,136,158,124.7,,,,,, 
