'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BROKEN HILL AIRPORT New South Wales for August 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BROKEN HILL AIRPORT,01/08/2009,1.7,0.0, ,16.4,4.9,94,46,1.67,14.00
BROKEN HILL AIRPORT,02/08/2009,2.7,0.0, ,18.0,4.4,90,38,3.80,15.71
BROKEN HILL AIRPORT,03/08/2009,2.4,0.0, ,17.9,4.9,79,45,2.77,15.76
BROKEN HILL AIRPORT,04/08/2009,2.6,0.0, ,19.2,7.7,79,37,2.69,15.11
BROKEN HILL AIRPORT,05/08/2009,2.8,0.0, ,21.0,4.9,85,30,2.64,15.67
BROKEN HILL AIRPORT,06/08/2009,4.8,0.0, ,22.2,7.8,61,21,5.69,16.01
BROKEN HILL AIRPORT,07/08/2009,4.3,0.0, ,17.3,11.2,61,27,6.50,16.06
BROKEN HILL AIRPORT,08/08/2009,3.3,0.0, ,16.6,3.7,70,23,4.06,16.76
BROKEN HILL AIRPORT,09/08/2009,3.5,0.0, ,17.8,2.7,55,18,3.82,14.19
BROKEN HILL AIRPORT,10/08/2009,6.3,0.0, ,24.0,10.8,66,15,7.95,13.83
BROKEN HILL AIRPORT,11/08/2009,3.4,0.0, ,17.4,7.0,82,35,5.38,16.25
BROKEN HILL AIRPORT,12/08/2009,2.7,0.0, ,18.3,7.1,74,33,2.50,16.50
BROKEN HILL AIRPORT,13/08/2009,3.1,0.0, ,20.4,5.4,77,36,3.41,13.72
BROKEN HILL AIRPORT,14/08/2009,3.1,0.0, ,21.2,5.6,90,27,2.80,17.25
BROKEN HILL AIRPORT,15/08/2009,6.6,0.0, ,28.3,7.6,61,19,6.41,17.12
BROKEN HILL AIRPORT,16/08/2009,5.9,2.0, ,23.2,16.7,75,25,8.90,16.31
BROKEN HILL AIRPORT,17/08/2009,3.5,0.0, ,17.5,7.2,76,30,4.42,17.48
BROKEN HILL AIRPORT,18/08/2009,3.5,0.0, ,19.8,5.3,67,27,3.36,17.84
BROKEN HILL AIRPORT,19/08/2009,3.8,0.0, ,19.8,9.6,75,22,4.25,12.72
BROKEN HILL AIRPORT,20/08/2009,4.4,0.8, ,25.2,10.9,74,29,4.05,17.51
BROKEN HILL AIRPORT,21/08/2009,4.6,0.0, ,21.1,15.9,68,27,6.33,9.13
BROKEN HILL AIRPORT,22/08/2009,2.6,0.4, ,20.6,11.6,85,58,4.15,11.50
BROKEN HILL AIRPORT,23/08/2009,3.2,0.0, ,21.4,8.0,96,44,4.48,14.15
BROKEN HILL AIRPORT,24/08/2009,6.3,0.0, ,21.2,14.2,59,26,9.90,17.03
BROKEN HILL AIRPORT,25/08/2009,4.5,0.0, ,17.7,6.9,68,31,7.64,18.48
BROKEN HILL AIRPORT,26/08/2009,3.8,0.0, ,19.0,5.6,82,28,4.37,18.88
BROKEN HILL AIRPORT,27/08/2009,4.9,0.0, ,21.9,7.2,55,15,4.36,18.84
BROKEN HILL AIRPORT,28/08/2009,3.2,0.0, ,18.4,8.2,89,30,4.75,8.16
BROKEN HILL AIRPORT,29/08/2009,3.9,6.0, ,21.6,9.6,94,44,7.78,13.01
BROKEN HILL AIRPORT,30/08/2009,3.2,0.0, ,15.6,4.4,89,38,5.02,18.76
BROKEN HILL AIRPORT,31/08/2009,3.3,0.0, ,18.3,5.9,79,42,3.87,19.24
Totals:,,117.9,9.2, ,,,,,, 
