'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MERIMBULA AIRPORT New South Wales for May 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MERIMBULA AIRPORT,01/05/2010,1.9,0.0, ,21.0,7.0,98,60,1.42,16.21
MERIMBULA AIRPORT,02/05/2010,2.4,0.0, ,24.0,6.0,98,30,1.33,16.41
MERIMBULA AIRPORT,03/05/2010,1.3,0.0, ,19.0,8.0,97,59,0.61,12.66
MERIMBULA AIRPORT,04/05/2010,2.0,0.0, ,24.0,10.0,97,56,1.57,14.37
MERIMBULA AIRPORT,05/05/2010,1.5,4.0, ,16.0,12.0,96,54,2.09,10.07
MERIMBULA AIRPORT,06/05/2010,2.5,0.6, ,20.0,6.0,94,41,3.15,14.68
MERIMBULA AIRPORT,07/05/2010,1.5,0.0, ,20.0,5.0,96,48,1.12,14.26
MERIMBULA AIRPORT,08/05/2010,1.6,0.0, ,20.0,7.0,97,58,1.12,15.04
MERIMBULA AIRPORT,09/05/2010,1.6,0.0, ,19.0,7.0,99,73,1.65,15.10
MERIMBULA AIRPORT,10/05/2010,1.8,0.0, ,22.0,8.0,97,62,1.53,14.94
MERIMBULA AIRPORT,11/05/2010,2.1,0.2, ,21.0,6.0,96,50,2.88,13.45
MERIMBULA AIRPORT,12/05/2010,2.6,0.0, ,15.0,8.0,67,47,4.67,14.21
MERIMBULA AIRPORT,13/05/2010,1.7,0.2, ,15.0,11.0,90,57,3.49,9.15
MERIMBULA AIRPORT,14/05/2010,1.6,0.2, ,17.0,9.0,92,61,3.07,10.48
MERIMBULA AIRPORT,15/05/2010,1.8,0.0, ,19.0,6.0,95,50,1.99,14.16
MERIMBULA AIRPORT,16/05/2010,1.9,0.2, ,19.0,6.0,94,47,2.08,14.17
MERIMBULA AIRPORT,17/05/2010,1.5,0.0, ,19.0,5.0,98,51,1.28,13.77
MERIMBULA AIRPORT,18/05/2010,1.7,0.0, ,19.0,6.0,96,52,2.23,13.61
MERIMBULA AIRPORT,19/05/2010,1.5,0.2, ,19.0,5.0,96,52,1.29,13.79
MERIMBULA AIRPORT,20/05/2010,1.2,0.0, ,18.0,5.0,98,45,0.67,13.55
MERIMBULA AIRPORT,21/05/2010,1.3,0.0, ,17.0,5.0,96,54,1.91,10.91
MERIMBULA AIRPORT,22/05/2010,1.7,0.0, ,17.0,4.0,93,46,2.41,13.06
MERIMBULA AIRPORT,23/05/2010,1.5,0.0, ,18.0,3.0,95,48,1.80,13.07
MERIMBULA AIRPORT,24/05/2010,1.3,0.2, ,19.0,5.0,95,56,1.61,9.85
MERIMBULA AIRPORT,25/05/2010,1.2,38.0, ,17.0,10.0,97,76,4.61,6.43
MERIMBULA AIRPORT,26/05/2010,2.0,47.0, ,19.0,14.0,95,54,4.40,9.64
MERIMBULA AIRPORT,27/05/2010,0.9,2.0, ,19.0,8.0,98,63,0.70,11.50
MERIMBULA AIRPORT,28/05/2010,1.0,0.2, ,19.0,7.0,97,65,1.28,10.51
MERIMBULA AIRPORT,29/05/2010,0.9,2.0, ,18.0,10.0,98,72,0.83,8.97
MERIMBULA AIRPORT,30/05/2010,1.4,35.0, ,17.0,12.0,99,75,7.74,5.98
MERIMBULA AIRPORT,31/05/2010,1.7,25.0, ,18.0,13.0,93,62,4.14,10.64
Totals:,,50.6,155, ,,,,,, 
