'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MERIMBULA AIRPORT New South Wales for February 2011,,,,,,,,,,
Issued at 22:35 GMT on Tuesday 01 March 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MERIMBULA AIRPORT,01/02/2011,10.2,0.0, ,41.3,21.2,94,18,4.45,31.39
MERIMBULA AIRPORT,02/02/2011,3.3,0.0, ,26.3,19.7,91,54,2.38,12.57
MERIMBULA AIRPORT,03/02/2011,4.4,8.4, ,27.8,22.4,94,68,2.28,21.16
MERIMBULA AIRPORT,04/02/2011,2.7,0.0, ,25.4,19.8,96,78,0.94,13.28
MERIMBULA AIRPORT,05/02/2011,3.5,22.4, ,31.9,21.7,96,61,1.88,14.01
MERIMBULA AIRPORT,06/02/2011,3.3,5.6, ,20.0,16.1,95,46,4.03,12.50
MERIMBULA AIRPORT,07/02/2011,4.8,0.4, ,21.0,7.8,95,45,2.15,31.80
MERIMBULA AIRPORT,08/02/2011,5.2,0.0, ,25.0,12.3,91,43,3.24,27.94
MERIMBULA AIRPORT,09/02/2011,3.0,0.4, ,21.9,14.2,93,65,2.33,15.41
MERIMBULA AIRPORT,10/02/2011,4.8,0.0, ,26.2,15.8,91,54,3.70,23.47
MERIMBULA AIRPORT,11/02/2011,1.7,0.4, ,25.0,20.5,94,79,1.49,6.51
MERIMBULA AIRPORT,12/02/2011,3.8,5.2, ,23.7,18.1,91,54,3.74,15.88
MERIMBULA AIRPORT,13/02/2011,5.7,0.0, ,24.1,16.8,75,46,4.27,28.82
MERIMBULA AIRPORT,14/02/2011,4.3,0.0, ,23.7,10.4,94,53,1.76,26.02
MERIMBULA AIRPORT,15/02/2011,3.4,1.2, ,24.9,16.7,94,65,2.15,17.35
MERIMBULA AIRPORT,16/02/2011,2.2,0.0, ,24.4,16.6,95,75,0.88,10.93
MERIMBULA AIRPORT,17/02/2011,3.7,6.4, ,27.3,17.2,97,64,1.38,19.31
MERIMBULA AIRPORT,18/02/2011,1.8,3.2, ,22.0,19.7,96,85,3.01,8.30
MERIMBULA AIRPORT,19/02/2011,3.9,13.2, ,32.1,20.4,95,44,2.23,13.71
MERIMBULA AIRPORT,20/02/2011,3.7,0.0, ,25.2,16.4,96,65,2.99,19.00
MERIMBULA AIRPORT,21/02/2011,5.6,0.0, ,23.6,15.0,68,35,4.44,24.49
MERIMBULA AIRPORT,22/02/2011,5.1,0.0, ,23.3,12.8,93,41,3.33,28.71
MERIMBULA AIRPORT,23/02/2011,4.4,0.0, ,22.5,11.8,93,54,1.99,28.31
MERIMBULA AIRPORT,24/02/2011,4.6,0.4, ,24.6,11.4,96,51,1.74,28.44
MERIMBULA AIRPORT,25/02/2011,3.7,0.0, ,23.3,15.0,90,61,1.81,21.20
MERIMBULA AIRPORT,26/02/2011,4.4,0.0, ,26.7,15.0,95,64,1.84,25.41
MERIMBULA AIRPORT,27/02/2011,1.9,0.2, ,21.2,19.0,93,73,0.78,8.91
MERIMBULA AIRPORT,28/02/2011,2.2,4.6, ,22.6,17.0,98,73,1.46,10.99
Totals:,,111.3,72, ,,,,,, 
