'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MUDGEE AIRPORT New South Wales for February 2014,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 March 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MUDGEE AIRPORT,01/02/2014,8.2,0.0, ,37.5,15.8,59,15,2.84,30.19
MUDGEE AIRPORT,02/02/2014,8.5,0.0, ,37.1,17.5,81,17,3.50,29.84
MUDGEE AIRPORT,03/02/2014,7.4,0.0, ,35.1,14.3,85,21,2.72,30.02
MUDGEE AIRPORT,04/02/2014,8.1,0.0, ,32.3,16.3,70,28,5.70,25.26
MUDGEE AIRPORT,05/02/2014,7.2,0.0, ,26.8,15.1,71,32,6.07,28.55
MUDGEE AIRPORT,06/02/2014,7.5,0.0, ,29.4,15.4,62,22,4.29,28.80
MUDGEE AIRPORT,07/02/2014,7.3,0.0, ,34.1,10.5,87,10,2.61,29.59
MUDGEE AIRPORT,08/02/2014,7.5,0.0, ,37.0,11.7,78,12,2.49,29.17
MUDGEE AIRPORT,09/02/2014,7.6,0.0, ,37.2,11.0,70,13,2.47,29.18
MUDGEE AIRPORT,10/02/2014,8.3,0.0, ,38.1,15.2,68,12,3.09,28.48
MUDGEE AIRPORT,11/02/2014,8.5,0.0, ,38.1,20.8,73,17,3.77,26.86
MUDGEE AIRPORT,12/02/2014,8.6,0.0, ,37.2,19.8,80,20,4.20,27.44
MUDGEE AIRPORT,13/02/2014,6.3,0.0, ,32.8,20.2,93,34,4.23,21.14
MUDGEE AIRPORT,14/02/2014,2.1,2.4, ,25.2,19.2,98,62,1.95,7.04
MUDGEE AIRPORT,15/02/2014,4.4,8.2, ,30.1,19.5,99,37,3.72,12.69
MUDGEE AIRPORT,16/02/2014,1.6,2.2, ,22.8,19.8,99,70,3.51,3.37
MUDGEE AIRPORT,17/02/2014,4.0,14.8, ,24.4,17.4,79,57,4.53,14.23
MUDGEE AIRPORT,18/02/2014,4.9,0.0, ,30.3,17.8,75,47,3.04,18.07
MUDGEE AIRPORT,19/02/2014,1.4,6.0, ,24.1,19.5,99,74,2.75,2.93
MUDGEE AIRPORT,20/02/2014,5.9,24.2, ,25.3,16.0,98,24,4.05,27.59
MUDGEE AIRPORT,21/02/2014,5.7,0.0, ,27.8,8.8,97,16,2.32,28.71
MUDGEE AIRPORT,22/02/2014,6.7,0.4, ,28.5,15.8,77,28,4.16,27.80
MUDGEE AIRPORT,23/02/2014,6.0,0.0, ,26.1,16.8,69,40,4.01,27.04
MUDGEE AIRPORT,24/02/2014,5.5,0.0, ,29.3,12.7,96,29,2.28,26.86
MUDGEE AIRPORT,25/02/2014,5.5,0.0, ,30.1,14.9,96,33,2.30,26.28
MUDGEE AIRPORT,26/02/2014,4.5,0.0, ,30.1,14.2,93,33,2.40,17.32
MUDGEE AIRPORT,27/02/2014,5.6,0.0, ,32.3,16.8,88,34,3.22,20.51
MUDGEE AIRPORT,28/02/2014,1.6,1.6, ,20.4,17.4,99,71,4.61,3.44
Totals:,,166.4,59.8, ,,,,,, 
