'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NARRANDERA AIRPORT New South Wales for March 2015,,,,,,,,,,
Issued at 22:30 GMT on Wednesday 01 April 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NARRANDERA AIRPORT,01/03/2015,7.7,0.0, ,29.8,22.5,64,19,5.29,23.40
NARRANDERA AIRPORT,02/03/2015,7.1,0.0, ,32.8,15.4,65,20,3.68,24.76
NARRANDERA AIRPORT,03/03/2015,5.9,0.0, ,33.8,16.8,71,15,2.67,18.74
NARRANDERA AIRPORT,04/03/2015,5.9,0.0, ,31.8,12.8,60,10,2.45,22.84
NARRANDERA AIRPORT,05/03/2015, ,0.0, , ,14.2,73,16,6.83,25.07
NARRANDERA AIRPORT,06/03/2015, , , ,25.6, ,62,35,3.36,21.81
NARRANDERA AIRPORT,07/03/2015,3.5,0.0, ,26.3,11.5,79,36,2.34,12.14
NARRANDERA AIRPORT,08/03/2015,5.0,0.0, ,31.3,11.4,79,19,1.70,23.36
NARRANDERA AIRPORT,09/03/2015,5.2,0.0, ,30.7,11.7,70,20,2.08,23.39
NARRANDERA AIRPORT,10/03/2015,5.1,0.0, ,31.8,12.4,70,21,1.81,23.16
NARRANDERA AIRPORT,11/03/2015,5.6,0.0, ,34.2,13.2,66,18,2.10,22.89
NARRANDERA AIRPORT,12/03/2015,6.5,0.0, ,29.5,12.9,61,19,4.00,22.97
NARRANDERA AIRPORT,13/03/2015,5.7,0.0, ,30.1,10.1,69,23,3.09,22.80
NARRANDERA AIRPORT,14/03/2015,6.0,0.0, ,31.3,14.5,70,23,3.40,21.68
NARRANDERA AIRPORT,15/03/2015,6.7,0.0, ,30.6,15.2,61,10,3.75,22.69
NARRANDERA AIRPORT,16/03/2015,6.8,0.0, ,30.1,15.5,59,20,4.51,21.62
NARRANDERA AIRPORT,17/03/2015,6.4,0.0, ,30.6,18.4,42,22,4.97,7.52
NARRANDERA AIRPORT,18/03/2015,6.3,0.0, ,29.8,20.4,64,31,4.44,21.00
NARRANDERA AIRPORT,19/03/2015,6.6,0.0, ,35.8,14.5,75,19,3.31,20.92
NARRANDERA AIRPORT,20/03/2015,6.5,0.0, ,25.0,18.3,66,24,6.25,21.18
NARRANDERA AIRPORT,21/03/2015,6.3,0.0, ,29.7,9.3,75,25,4.76,21.09
NARRANDERA AIRPORT,22/03/2015,6.4,0.0, ,32.2,14.1,73,30,4.76,19.38
NARRANDERA AIRPORT,23/03/2015,8.7,0.0, ,35.1,18.9,55,22,6.78,15.68
NARRANDERA AIRPORT,24/03/2015,4.8,0.0, ,23.6,15.5,81,30,5.10,15.98
NARRANDERA AIRPORT,25/03/2015,3.8,0.6, ,22.8,5.2,87,33,2.89,18.82
NARRANDERA AIRPORT,26/03/2015,4.4,0.0, ,20.8,7.3,68,22,3.80,19.67
NARRANDERA AIRPORT,27/03/2015,4.4,0.0, ,22.6,8.1,71,32,4.03,19.59
NARRANDERA AIRPORT,28/03/2015,3.5,0.0, ,24.1,4.6,79,26,1.69,19.92
NARRANDERA AIRPORT,29/03/2015,2.3,0.0, ,24.5,9.1,67,29,0.79,11.18
NARRANDERA AIRPORT,30/03/2015,3.6,0.0, ,29.1,12.5,60,19,1.38,17.48
NARRANDERA AIRPORT,31/03/2015,5.2,0.0, ,30.2,9.7,63,24,3.06,18.93
Totals:,,161.9,0.6, ,,,,,, 
